arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.47421014,129498.18750000,300.56027222,0.46748227
0.00110000,0.47421014,129603.42968750,300.20324707,54.95613098
0.00219999,0.48403862,129728.42187500,299.85894775,110.71325684
0.00330000,0.48403862,129854.09375000,299.55841064,165.22467041
0.00440001,0.48471199,130000.43750000,299.32376099,166.39872742
0.00550000,0.47662906,130144.73437500,299.07321167,166.28993225
0.00660000,0.47662906,130300.07031250,298.81079102,166.03259277
0.00770000,0.47198472,130458.15625000,298.83563232,165.56135559
0.00880000,0.47851948,130636.99218750,298.90203857,164.91831970
0.00990000,0.47851948,130822.58593750,298.95190430,164.23295593
0.01100001,0.47045396,130977.10156250,299.02114868,163.67672729
0.01210000,0.47045396,131089.37500000,299.14526367,163.28033447
0.01320000,0.47045396,131201.64062500,299.26940918,162.88439941
0.01430001,0.47849204,131353.21875000,299.43206787,162.15510559
0.01540000,0.46466331,131481.10937500,299.54867554,161.68315125
0.01650000,0.46466331,131622.21875000,299.66406250,161.09053040
0.01760001,0.46466331,131763.31250000,299.77947998,160.49790955
0.01870000,0.47228513,131901.29687500,299.90783691,159.83805847
0.01980000,0.46415676,131980.71875000,299.88793945,159.89266968
0.02090001,0.45357509,132063.93750000,299.86642456,159.95565796
0.02200000,0.45357509,132150.95312500,299.86346436,159.79914856
0.02310000,0.44454249,132248.82812500,299.87951660,159.61659241
0.02420001,0.45750324,132416.60937500,299.99911499,158.87944031
0.02530000,0.45750324,132617.98437500,300.15719604,158.02894592
0.02640000,0.45750324,132819.35937500,300.31527710,157.17855835
0.02749999,0.44231622,132975.89062500,300.43035889,156.66970825
0.02860000,0.45040797,133128.96875000,300.55200195,156.04530334
0.02970000,0.45040797,133259.76562500,300.60931396,155.45028687
0.03080001,0.45139270,133391.42187500,300.67568970,154.86944580
0.03190001,0.44021950,133500.39062500,300.76745605,154.34519958
0.03299999,0.44021950,133608.03125000,300.85882568,153.82133484
0.03409999,0.44617262,133722.12500000,300.90631104,153.27146912
0.03520000,0.44266424,133828.96875000,300.90359497,152.92300415
0.03630000,0.44266424,133936.54687500,300.84176636,152.96064758
0.03740001,0.44266424,134044.12500000,300.77993774,152.99830627
0.03850001,0.44266424,134151.70312500,300.71810913,153.03601074
0.03959999,0.44412842,134261.81250000,300.70162964,152.78382874
0.04070000,0.43004417,134364.87500000,300.69482422,152.31777954
0.04180000,0.43004417,134466.81250000,300.69552612,151.79005432
0.04290000,0.43463813,134567.29687500,300.69677734,151.26480103
0.04400001,0.42507078,134674.10937500,300.83435059,150.67219543
0.04510001,0.42507078,134789.34375000,301.00790405,150.05111694
0.04619999,0.43514442,134906.31250000,301.23580933,149.11309814
0.04730000,0.42994385,135009.34375000,301.47601318,148.19004822
0.04840000,0.42994385,135124.25000000,301.72238159,147.80253601
0.04950000,0.42153834,135220.82812500,301.96682739,147.36238098
0.05060001,0.42153834,135310.32812500,302.21051025,146.90216064
0.05170001,0.41012552,135409.71875000,302.49505615,124.67534637
0.05279999,0.41012552,135513.81250000,302.81826782,83.78317261
0.05390000,0.41900749,135612.20312500,303.09594727,41.22170639
0.05500000,nan,nan,nan,nan
