arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.48968730,129386.04687500,298.71386719,0.33234495
0.00110000,0.48981964,129617.39843750,298.24237061,71.95974731
0.00220001,0.48981964,129860.65625000,297.84478760,140.57595825
0.00330000,0.48902494,130040.06250000,297.47546387,169.13987732
0.00440000,0.48902494,130176.71093750,297.16015625,168.92581177
0.00550000,0.48685484,130333.26562500,296.91650391,168.55702209
0.00660000,0.48685484,130512.42187500,296.89230347,168.15843201
0.00770000,0.48530887,130690.97656250,296.86776733,167.76522827
0.00880001,0.48538214,130827.99218750,296.94323730,167.14654541
0.00990000,0.48538214,130953.03125000,297.04705811,166.45176697
0.01100000,0.48181465,131095.29687500,297.16638184,165.66595459
0.01210001,0.47680763,131247.00000000,297.24395752,165.28352356
0.01320000,0.47680763,131406.04687500,297.34289551,164.80786133
0.01430000,0.47642142,131555.59375000,297.46142578,164.30436707
0.01540001,0.47642142,131704.40625000,297.58856201,163.77923584
0.01650000,0.47143438,131823.62500000,297.71627808,163.17018127
0.01760000,0.47298326,131956.18750000,297.86724854,162.38812256
0.01870001,0.46586166,132081.68750000,297.97155762,161.84222412
0.01980002,0.46586166,132207.14062500,298.07034302,161.23895264
0.02090000,0.46774275,132324.39062500,298.17938232,160.58119202
0.02200001,0.46176150,132456.28125000,298.29486084,159.91873169
0.02310002,0.46154937,132587.46875000,298.39929199,159.33271790
0.02420000,0.45726613,132711.76562500,298.49966431,158.76145935
0.02530001,0.45610197,132815.09375000,298.57171631,158.16601562
0.02640002,0.45610197,132915.04687500,298.65200806,157.54910278
0.02750000,0.45345651,133028.57812500,298.70617676,157.18540955
0.02860001,0.45345651,133150.01562500,298.74511719,156.96888733
0.02970002,0.45281700,133267.01562500,298.79586792,156.65577698
0.03080000,0.45052248,133381.87500000,298.84271240,156.17579651
0.03190001,0.45052248,133497.18750000,298.89117432,155.69911194
0.03300002,0.45009473,133612.67187500,298.93423462,155.28509521
0.03410000,0.44679025,133713.23437500,299.00030518,154.83464050
0.03520001,0.44679025,133813.53125000,299.06420898,154.39505005
0.03630002,0.44599508,133909.14062500,299.13406372,153.90628052
0.03740000,0.44264313,134005.60937500,299.15768433,153.58689880
0.03850001,0.44264313,134117.78125000,299.17190552,153.14823914
0.03960002,0.44254030,134221.48437500,299.20303345,152.65467834
0.04070000,0.43888298,134315.31250000,299.23818970,152.20672607
0.04180001,0.43888298,134405.23437500,299.29025269,151.76121521
0.04290002,0.43847396,134521.59375000,299.33715820,151.32110596
0.04400000,0.43349222,134646.95312500,299.39059448,150.92800903
0.04510001,0.43349222,134739.79687500,299.44720459,150.53291321
0.04620002,0.43349222,134832.65625000,299.50378418,150.13786316
0.04730000,0.43195202,134949.75000000,299.65283203,149.72521973
0.04840001,0.43115941,135076.18750000,299.83135986,149.29406738
0.04950002,0.42644200,135203.53125000,300.04281616,148.81565857
0.05060000,0.42644200,135316.68750000,300.48571777,148.05064392
0.05170001,0.42617908,135432.29687500,300.97933960,147.23200989
0.05280003,0.41951877,135539.23437500,301.43969727,115.34363556
0.05390001,0.41686505,135639.59375000,301.85220337,55.69649887
0.05500001,nan,nan,nan,nan
