arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.42832213,131244.93750000,302.67709351,0.09704284
0.00110001,0.42968098,131398.10937500,302.10949707,74.27768707
0.00220000,0.43417358,131529.71875000,301.53289795,148.16339111
0.00330001,0.43201095,131687.54687500,300.96902466,150.33029175
0.00440000,0.43063534,131795.73437500,300.40460205,150.51708984
0.00550001,0.43014643,131915.10937500,300.29675293,150.16918945
0.00660000,0.43864282,132010.84375000,300.19894409,149.98661804
0.00770000,0.43329596,132179.21875000,300.26123047,149.22148132
0.00880000,0.42610618,132378.23437500,300.36462402,148.30136108
0.00990000,0.42449577,132495.54687500,300.44711304,147.71064758
0.01100000,0.42671919,132575.32812500,300.49221802,147.32958984
0.01210000,0.42007345,132728.20312500,300.64297485,146.33540344
0.01320000,0.41696070,132857.82812500,300.73980713,145.56509399
0.01430000,0.41919773,132957.59375000,300.82284546,145.09829712
0.01539999,0.41476482,133069.34375000,300.93038940,144.51997375
0.01650000,0.41593752,133211.31250000,301.08459473,143.66653442
0.01759999,0.41137676,133308.92187500,301.19607544,143.04682922
0.01870000,0.41137676,133372.20312500,301.26992798,142.63562012
0.01979999,0.40652162,133470.26562500,301.34927368,142.00016785
0.02090000,0.40920059,133561.17187500,301.43136597,141.42990112
0.02199999,0.40729638,133693.01562500,301.54144287,140.73529053
0.02310000,0.40150662,133858.37500000,301.70993042,139.94335938
0.02420000,0.40201684,133966.71875000,301.81460571,139.45242310
0.02529998,0.39819290,134104.82812500,301.92077637,138.74046326
0.02639999,0.39891319,134195.03125000,301.98040771,138.28103638
0.02750000,0.39891319,134256.67187500,301.99645996,138.07377625
0.02860000,0.39467361,134329.23437500,302.03048706,137.74723816
0.02970001,0.39467361,134369.01562500,302.03323364,137.56825256
0.03079999,0.39500715,134464.71875000,302.04681396,137.15007019
0.03189999,0.39500715,134620.31250000,302.08795166,136.44950867
0.03300000,0.39084482,134749.73437500,302.11599731,136.06274414
0.03410001,0.39637029,134856.34375000,302.11618042,135.84733582
0.03519998,0.39036185,134990.90625000,302.15808105,135.39866638
0.03629999,0.38968490,135113.70312500,302.20324707,134.92304993
0.03740000,0.38659807,135196.53125000,302.20443726,134.64530945
0.03850001,0.39252026,135242.23437500,302.14871216,134.68101501
0.03959998,0.38546349,135336.95312500,302.16815186,134.47877502
0.04069999,0.38612345,135421.09375000,302.18118286,134.26472473
0.04180000,0.38612345,135551.75000000,302.22845459,133.83540344
0.04290000,0.38377838,135651.79687500,302.24945068,133.60621643
0.04399998,0.37967727,135745.93750000,302.26260376,133.46005249
0.04509999,0.38540343,135842.70312500,302.31707764,133.20756531
0.04620000,0.38016492,135923.60937500,302.38354492,132.91658020
0.04730000,0.38157211,136007.42187500,302.52865601,132.46806335
0.04839998,0.38183902,136099.12500000,302.69812012,131.97869873
0.04949998,0.37930600,136228.92187500,302.95715332,131.50094604
0.05059999,0.37306227,136348.37500000,303.23934937,131.04183960
0.05170000,0.37494988,136391.14062500,303.66732788,130.62646484
0.05279998,0.37396995,136442.85937500,304.20266724,129.98944092
0.05389998,0.36855864,136541.37500000,305.07638550,69.12039948
0.05499999,0.36202607,136635.29687500,305.95947266,0.10938916
