arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.49546816,128647.78906250,299.89050293,0.73294562
0.00110000,0.49546816,128773.74218750,299.56198120,55.14603806
0.00220000,0.49546816,128899.68750000,299.23345947,109.55845642
0.00330000,0.49906130,129056.66406250,298.88198853,166.02732849
0.00440000,0.49854996,129205.30468750,298.60256958,171.71882629
0.00550001,0.49363573,129388.28906250,298.35733032,171.34278870
0.00660000,0.49363573,129575.01562500,298.11511230,170.93588257
0.00770000,0.49202295,129744.33593750,298.06646729,170.57359314
0.00880000,0.49202295,129906.68750000,298.09518433,170.22915649
0.00990000,0.49661126,130071.50000000,298.12899780,169.83621216
0.01100000,0.49736864,130269.02343750,298.18060303,169.16197205
0.01210000,0.48687802,130417.71093750,298.30294800,168.62170410
0.01320001,0.48687802,130555.78906250,298.45285034,168.06425476
0.01430000,0.48687802,130693.85937500,298.60275269,167.50724792
0.01540000,0.48687802,130831.93750000,298.75265503,166.95068359
0.01650000,0.47793495,130974.47656250,298.91525269,166.34095764
0.01760001,0.47793495,131096.60937500,299.00708008,165.95153809
0.01870000,0.47793495,131218.75000000,299.09890747,165.56224060
0.01980000,0.47480845,131354.89062500,299.20513916,165.02243042
0.02090001,0.47441793,131480.51562500,299.26522827,164.57298279
0.02200000,0.47441793,131631.68750000,299.30538940,164.04943848
0.02310000,0.47441793,131782.85937500,299.34552002,163.52590942
0.02420001,0.46860703,131933.37500000,299.38214111,163.08161926
0.02530001,0.46580054,132108.51562500,299.51025391,162.52929688
0.02640000,0.46834850,132228.79687500,299.55786133,162.09965515
0.02750001,0.46834850,132348.12500000,299.58810425,161.65144348
0.02860001,0.46416075,132472.93750000,299.62698364,161.27897644
0.02970000,0.46416075,132600.98437500,299.67105103,160.95155334
0.03080000,0.46865631,132728.51562500,299.73742676,160.53923035
0.03189999,0.46207751,132868.59375000,299.82632446,160.06459045
0.03300001,0.46207751,132977.56250000,299.81750488,159.81613159
0.03410000,0.46207751,133086.51562500,299.80865479,159.56770325
0.03520002,0.46522995,133192.78125000,299.79974365,159.28585815
0.03630001,0.46169248,133308.60937500,299.80789185,158.95805359
0.03740000,0.46120648,133403.28125000,299.75595093,158.86163330
0.03850002,0.45261469,133503.92187500,299.72827148,158.62324524
0.03960001,0.45534435,133614.42187500,299.73986816,158.22657776
0.04070000,0.45342748,133724.93750000,299.76092529,157.87068176
0.04180001,0.45342748,133844.14062500,299.83514404,157.29182434
0.04290001,0.45342748,133963.34375000,299.90933228,156.71342468
0.04400000,0.44985522,134083.89062500,300.06756592,156.02050781
0.04510001,0.44985522,134177.12500000,300.28411865,155.40180969
0.04620001,0.44985522,134270.34375000,300.50064087,154.78399658
0.04730000,0.44600146,134370.53125000,300.70507812,154.16128540
0.04840001,0.43658624,134484.07812500,300.91534424,153.69238281
0.04950001,0.43658624,134604.62500000,301.12921143,153.05690002
0.05060002,0.43658624,134725.17187500,301.34310913,152.42192078
0.05170001,0.43277126,134845.17187500,301.55746460,131.91407776
0.05280000,0.43277126,134964.57812500,301.77233887,89.30614471
0.05390002,0.43277126,135084.00000000,301.98721313,46.69788361
0.05500001,nan,nan,nan,nan
