arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.12852529,152442.95312500,309.19638062,0.21950614
0.00109999,0.12852529,152442.18750000,309.17935181,8.72261906
0.00220000,0.12852529,152441.40625000,309.16229248,17.22586060
0.00330000,0.12852529,152440.64062500,309.14526367,25.72897339
0.00440001,0.12966851,152439.73437500,309.12829590,34.38361740
0.00550000,0.12981240,152439.57812500,309.11041260,42.97475052
0.00660000,0.12991776,152437.79687500,309.09854126,45.70288086
0.00770000,0.12999934,152435.35937500,309.08981323,45.74794388
0.00880000,0.13024349,152433.75000000,309.08145142,45.78649521
0.00989999,0.13024349,152431.18750000,309.07214355,45.82958603
0.01100000,0.13024349,152428.62500000,309.06283569,45.87271500
0.01210000,0.13078215,152424.43750000,309.05624390,45.93859100
0.01320000,0.13055801,152418.32812500,309.05114746,46.01812363
0.01430000,0.13055801,152411.90625000,309.04611206,46.09853363
0.01539999,0.13055801,152405.46875000,309.04110718,46.17897415
0.01649999,0.13129585,152402.07812500,309.03817749,46.23249435
0.01760001,0.13129585,152400.89062500,309.03692627,46.26702499
0.01870001,0.13129585,152399.71875000,309.03567505,46.30155563
0.01980000,0.13129585,152398.53125000,309.03442383,46.33609390
0.02089999,0.13181433,152397.15625000,309.03323364,46.36606979
0.02199999,0.13218595,152393.17187500,309.03057861,46.41840363
0.02309998,0.13238873,152388.28125000,309.02746582,46.48655319
0.02420001,0.13238873,152383.20312500,309.02438354,46.55084229
0.02530000,0.13238873,152378.12500000,309.02133179,46.61514664
0.02640000,0.13198549,152373.35937500,309.01849365,46.66836166
0.02749999,0.13260885,152369.12500000,309.01596069,46.71836090
0.02859998,0.13260885,152366.48437500,309.01446533,46.75869751
0.02970001,0.13260885,152363.84375000,309.01293945,46.79905319
0.03080000,0.13260885,152361.21875000,309.01141357,46.83943558
0.03190000,0.13216854,152357.75000000,309.00946045,46.88502121
0.03299999,0.13243909,152354.75000000,309.00778198,46.93145370
0.03409998,0.13310180,152350.15625000,309.00558472,46.98571396
0.03520001,0.13388397,152344.98437500,309.00320435,47.04011536
0.03630000,0.13388397,152340.23437500,309.00109863,47.08938599
0.03740000,0.13388397,152335.48437500,308.99896240,47.13866425
0.03849999,0.13437785,152333.29687500,308.99890137,47.15734482
0.03959998,0.13437785,152332.76562500,309.00012207,47.15664291
0.04070001,0.13437785,152332.21875000,309.00134277,47.15597153
0.04180000,0.13351008,152328.71875000,309.00125122,47.16336060
0.04290000,0.13346972,152327.46875000,309.00271606,47.15079117
0.04399999,0.13332235,152328.51562500,309.00717163,47.12464142
0.04509999,0.13332235,152327.29687500,309.01367188,47.13033676
0.04619998,0.13332235,152326.07812500,309.02017212,47.13607025
0.04730000,0.13402375,152325.65625000,309.02764893,47.12728882
0.04840000,0.13402375,152325.21875000,309.03616333,47.10808182
0.04949999,0.13402375,152324.78125000,309.04464722,47.08890533
0.05059999,0.13432496,152322.65625000,309.05920410,38.14971161
0.05169998,0.13402583,152322.85937500,309.07534790,27.82295990
0.05280000,0.13318573,152320.71875000,309.08956909,18.36356926
0.05390000,0.13318573,152317.98437500,309.10339355,9.05815220
0.05500000,nan,nan,nan,nan
