arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.12822987,152413.53125000,309.20416260,0.13475056
0.00110000,0.12935570,152413.76562500,309.18576050,9.63365078
0.00220000,0.12935570,152413.92187500,309.16482544,19.46616554
0.00330000,0.12928331,152413.43750000,309.13949585,30.11315155
0.00440000,0.12928331,152412.95312500,309.11404419,40.78547668
0.00550000,0.12930568,152412.60937500,309.09667969,45.58139420
0.00660000,0.12962598,152412.37500000,309.08590698,45.62147903
0.00770000,0.12967657,152412.23437500,309.07690430,45.63307571
0.00880000,0.12967657,152411.70312500,309.06829834,45.66670227
0.00990000,0.12986032,152410.87500000,309.05941772,45.70119476
0.01100000,0.12980856,152407.57812500,309.05493164,45.74491501
0.01209999,0.12980856,152404.06250000,309.05133057,45.78971100
0.01320000,0.12980856,152400.53125000,309.04776001,45.83452988
0.01429999,0.13054267,152397.17187500,309.04400635,45.88743210
0.01540001,0.13098303,152395.95312500,309.04174805,45.92240524
0.01649999,0.13055103,152394.78125000,309.04019165,45.95235443
0.01760001,0.13055103,152392.60937500,309.03817749,45.99263000
0.01869999,0.13055103,152390.42187500,309.03616333,46.03291702
0.01980001,0.13055103,152388.23437500,309.03414917,46.07321548
0.02089999,0.13055103,152386.06250000,309.03213501,46.11353302
0.02200000,0.13096446,152383.04687500,309.03009033,46.15286255
0.02309999,0.13096446,152379.75000000,309.02807617,46.19174957
0.02420000,0.13096446,152376.45312500,309.02603149,46.23065948
0.02529999,0.13096446,152373.17187500,309.02401733,46.26960754
0.02640000,0.13096446,152369.87500000,309.02197266,46.30858231
0.02749999,0.13129713,152368.17187500,309.02108765,46.33025742
0.02860000,0.13194465,152366.28125000,309.02011108,46.35523987
0.02969999,0.13194465,152364.56250000,309.01922607,46.37793350
0.03080000,0.13177694,152362.45312500,309.01812744,46.40230560
0.03189998,0.13177694,152359.32812500,309.01647949,46.43108368
0.03300000,0.13177694,152356.20312500,309.01483154,46.45986557
0.03409998,0.13198703,152354.54687500,309.01406860,46.48051834
0.03520000,0.13198703,152354.62500000,309.01431274,46.49135971
0.03629998,0.13235216,152353.50000000,309.01397705,46.51185608
0.03740000,0.13231530,152349.95312500,309.01275635,46.54511261
0.03849998,0.13231530,152347.45312500,309.01235962,46.56221771
0.03960000,0.13231530,152344.95312500,309.01199341,46.57932281
0.04069998,0.13235096,152345.65625000,309.01531982,46.54369736
0.04180000,0.13191103,152343.92187500,309.01654053,46.54112244
0.04289998,0.13191103,152341.59375000,309.01724243,46.54691315
0.04400000,0.13219638,152340.15625000,309.02084351,46.54509354
0.04509998,0.13219638,152339.54687500,309.02706909,46.53637695
0.04620000,0.13157530,152339.00000000,309.03329468,46.52668381
0.04729998,0.13157530,152339.42187500,309.03967285,46.50519180
0.04840000,0.13186825,152340.68750000,309.04953003,46.47988892
0.04949998,0.13141428,152344.01562500,309.06796265,46.36783981
0.05059999,0.13141428,152345.39062500,309.08361816,37.08983612
0.05169998,0.13186760,152346.21875000,309.09841919,27.88039780
0.05279999,0.13186760,152346.54687500,309.11242676,18.73019981
0.05389998,0.13186760,152346.89062500,309.12643433,9.58026409
0.05499999,nan,nan,nan,nan
