arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.15063282,124780.95312500,299.41024780,89.21609497
0.00110001,0.15063282,124781.01562500,299.01269531,60.22639847
0.00219999,0.15063282,124781.07812500,298.61511230,44.49642563
0.00330000,0.15271833,124783.07812500,298.30899048,52.93312836
0.00440000,0.15717435,124772.38281250,297.94281006,53.57568741
0.00549999,0.15717435,124774.37500000,297.63479614,54.08772278
0.00660000,0.16095312,124774.11718750,297.34823608,54.57934570
0.00770000,0.16095312,124762.75781250,297.16812134,54.96913910
0.00879999,0.16095312,124751.39843750,296.98800659,55.35907745
0.00990000,0.15952006,124744.14843750,296.82775879,55.68966675
0.01100000,0.16276580,124732.33593750,296.70620728,56.06428146
0.01209999,0.16436831,124714.06250000,296.60586548,56.44297409
0.01319999,0.16436831,124696.71875000,296.50625610,56.82067108
0.01430000,0.17187883,124675.14062500,296.40368652,57.22632599
0.01540000,0.16936569,124661.66406250,296.36026001,57.41930389
0.01649999,0.16936569,124657.96093750,296.32058716,57.58546066
0.01760000,0.17081968,124649.43750000,296.27444458,57.76477051
0.01870000,0.17081968,124632.54687500,296.21710205,57.96559143
0.01979999,0.16649074,124625.79687500,296.18933105,58.06217575
0.02089998,0.16871454,124624.39062500,296.13754272,58.18038940
0.02200000,0.17162997,124627.32031250,296.12539673,58.16323853
0.02309999,0.17017668,124621.16406250,296.12652588,58.12363815
0.02419998,0.17017668,124587.21093750,296.10321045,58.18138504
0.02530000,0.17036640,124554.39843750,296.07788086,58.23884583
0.02639999,0.17068806,124551.42968750,296.07232666,58.35696030
0.02749998,0.17068806,124557.81250000,296.07312012,58.43167114
0.02860000,0.17184391,124555.34375000,296.03512573,58.70772171
0.02969999,0.17184391,124547.94531250,295.97546387,59.09595490
0.03080001,0.17439511,124542.76562500,295.96914673,59.25298691
0.03190000,0.17517403,124537.39062500,295.94692993,59.47313309
0.03299999,0.17517403,124534.15625000,295.93609619,59.64893341
0.03410001,0.17948047,124525.95312500,295.91629028,59.87035370
0.03520000,0.17591690,124520.24218750,295.91256714,60.15179062
0.03629998,0.17591690,124511.78125000,295.89297485,60.59190369
0.03740000,0.18400939,124497.14843750,295.85418701,61.13651657
0.03849999,0.18024771,124472.17187500,295.84170532,61.75637817
0.03959998,0.18024771,124451.02343750,295.83938599,62.20413589
0.04070000,0.18370319,124433.40625000,295.85382080,62.67534256
0.04179999,0.18370319,124419.39062500,295.89251709,63.11763000
0.04289998,0.18237552,124410.91406250,295.95291138,63.52463913
0.04400000,0.18420412,124410.57031250,296.09048462,63.71701431
0.04509999,0.18420412,124408.32031250,296.25427246,63.80222321
0.04619998,0.18544515,124407.48437500,296.41021729,63.92554474
0.04730000,0.18837174,124408.78125000,296.67175293,64.01380157
0.04839999,0.18837174,124416.57812500,296.99536133,64.06398773
0.04949998,0.18843444,124422.43750000,297.33514404,64.09526062
0.05060000,0.18843444,124414.42968750,297.79037476,63.98860168
0.05169999,0.18408746,124406.23437500,298.25360107,63.90239334
0.05279998,0.18466192,124388.10156250,298.82556152,48.86338043
0.05390000,0.18466192,124370.14843750,299.22357178,24.37514687
0.05499999,nan,nan,nan,nan
