arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.12940512,125096.61718750,300.35726929,89.40212250
0.00110000,0.12940512,125110.25781250,300.11859131,54.45007706
0.00220000,0.12674778,125123.60156250,299.87026978,41.71532440
0.00330000,0.13285914,125115.17968750,299.49862671,45.31505585
0.00439999,0.13285914,125098.64062500,299.12918091,45.78948212
0.00550000,0.13349874,125088.42187500,298.84173584,46.21607971
0.00660000,0.13349874,125074.74218750,298.59152222,46.71102524
0.00770001,0.13877308,125064.21093750,298.34509277,47.21183777
0.00880000,0.13877308,125095.07812500,298.19506836,47.51194763
0.00990000,0.13760078,125125.25781250,298.04922485,47.80042648
0.01100000,0.14100389,125143.12500000,298.00048828,47.88954163
0.01210000,0.14100389,125157.40625000,298.00958252,47.91341019
0.01320000,0.13866684,125165.60156250,298.01425171,47.99550629
0.01430001,0.14475060,125159.34375000,297.96627808,48.21613312
0.01540000,0.13985111,125150.50781250,297.94537354,48.35769653
0.01650001,0.13985111,125155.44531250,297.95147705,48.41447830
0.01760000,0.14414215,125164.33593750,297.94720459,48.51644516
0.01870000,0.14226144,125181.81250000,297.93832397,48.62958527
0.01979999,0.14446010,125197.42968750,297.92990112,48.73180771
0.02089999,0.14229786,125204.28906250,297.90530396,48.83719254
0.02200001,0.14229786,125228.14843750,297.86843872,49.01440811
0.02310001,0.14429708,125247.19531250,297.86691284,48.98100662
0.02420000,0.13974884,125265.96875000,297.86672974,49.01068115
0.02530000,0.14400103,125289.83593750,297.84881592,49.10125732
0.02639999,0.14534122,125321.49218750,297.84411621,49.23563766
0.02749999,0.14298114,125334.61718750,297.85812378,49.35983276
0.02860001,0.14313268,125350.09375000,297.83923340,49.60495758
0.02970000,0.14778935,125366.96093750,297.79489136,49.83322525
0.03080000,0.14412373,125386.15625000,297.83401489,49.95164871
0.03189999,0.14887481,125380.44531250,297.81927490,50.15322495
0.03299999,0.14726880,125386.09375000,297.82171631,50.33420181
0.03410001,0.14726880,125397.13281250,297.86395264,50.46051788
0.03520001,0.14737529,125413.35937500,297.90042114,50.67325211
0.03630000,0.14485369,125435.02343750,297.93237305,50.95322418
0.03740000,0.15029407,125446.05468750,297.93801880,51.32868958
0.03849999,0.15029407,125460.92968750,297.94058228,51.74460983
0.03959999,0.15339287,125474.99218750,297.92684937,52.22925949
0.04070001,0.15456256,125501.41406250,297.96520996,52.66181564
0.04180000,0.15702825,125519.53125000,298.03268433,53.04018021
0.04290000,0.15514407,125513.09375000,298.19387817,53.28415680
0.04400000,0.15488056,125488.72656250,298.37741089,53.56284332
0.04509999,0.15625314,125457.15625000,298.71386719,53.67983627
0.04620001,0.15354611,125431.57031250,299.14453125,53.62085342
0.04730001,0.15472947,125402.58593750,299.98471069,53.11508942
0.04840000,0.14891018,125371.75000000,301.01739502,52.51419830
0.04950000,0.14864757,125370.29687500,302.96200562,51.92944717
0.05059999,0.14655991,125372.56250000,305.02105713,51.69557953
0.05169999,0.15436360,125392.35156250,307.70513916,53.00941849
0.05280001,0.14897543,125430.27343750,310.71774292,56.13953781
0.05390000,0.17085606,125379.42968750,312.58255005,27.54712296
0.05500000,nan,nan,nan,nan
