arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.11525615,126314.11718750,302.29766846,89.47653961
0.00110000,0.11525615,126348.64062500,301.87890625,49.20824051
0.00220000,0.11694380,126368.72656250,301.46664429,40.67473602
0.00330000,0.11949075,126366.85937500,301.17211914,41.19719696
0.00440000,0.12125076,126360.99218750,300.87829590,41.73966599
0.00550000,0.12023515,126386.81250000,300.59686279,42.09045792
0.00660000,0.12181666,126404.34375000,300.37792969,42.38649368
0.00769999,0.12269901,126417.24218750,300.14505005,42.71138000
0.00879999,0.12520649,126428.03125000,299.97799683,43.03018570
0.00990000,0.12438751,126434.07031250,299.88104248,43.32178116
0.01099999,0.12551114,126448.71093750,299.90240479,43.67039490
0.01209999,0.12519323,126466.68750000,299.93807983,44.00542450
0.01319999,0.12854406,126486.76562500,299.83142090,44.26844406
0.01430000,0.12957570,126499.63281250,299.80377197,44.53976059
0.01540001,0.12789512,126511.91406250,299.87918091,44.79526138
0.01650000,0.12943129,126526.41406250,299.89617920,45.12541962
0.01760000,0.13140604,126533.97656250,299.90505981,45.47087860
0.01870000,0.13212800,126543.52343750,299.93740845,45.86063004
0.01980000,0.13212800,126546.01562500,299.99203491,46.26034164
0.02090000,0.13391145,126565.32812500,300.02987671,46.47575378
0.02200000,0.13391145,126580.43750000,300.04821777,46.60141754
0.02310000,0.13620019,126592.75781250,300.09432983,47.00312424
0.02420000,0.14011688,126586.92187500,300.14126587,47.42247009
0.02530000,0.13752001,126599.02343750,300.15631104,47.77449417
0.02640000,0.13546289,126600.80468750,300.19165039,48.10337067
0.02749999,0.13908135,126617.54687500,300.26733398,48.50917435
0.02860001,0.14079609,126628.92968750,300.31692505,48.90661621
0.02970000,0.14301526,126632.38281250,300.36627197,49.34268951
0.03080001,0.14429839,126636.96875000,300.39779663,49.84413528
0.03189999,0.14619905,126650.33593750,300.41644287,50.40885544
0.03300001,0.14619905,126666.25781250,300.37115479,50.98502350
0.03409999,0.15027352,126668.39062500,300.36257935,51.62408447
0.03520001,0.15027352,126651.16406250,300.39794922,52.28189850
0.03629999,0.15274042,126649.80468750,300.39968872,52.74105072
0.03740000,0.15512140,126664.55468750,300.34460449,53.11546326
0.03849999,0.15622492,126650.44531250,300.43630981,53.56973648
0.03960000,0.15622492,126651.01562500,300.63671875,53.93669891
0.04069999,0.15767220,126654.25781250,300.70977783,54.30881882
0.04180000,0.15767220,126662.15625000,300.81384277,54.55058670
0.04289999,0.15834628,126673.60937500,300.96859741,54.75600815
0.04400000,0.15954886,126661.84375000,301.32281494,54.77245331
0.04509998,0.15792944,126647.57812500,301.78179932,54.70608902
0.04620000,0.15786987,126632.89843750,302.79388428,54.37197876
0.04729998,0.15467363,126598.27343750,304.09146118,54.09290695
0.04840000,0.15202294,126614.84375000,305.65872192,54.38720322
0.04949998,0.15202294,126644.68750000,307.26196289,55.24524689
0.05060000,0.16343673,126663.04687500,308.48965454,57.63748169
0.05169998,0.16434997,126691.11718750,309.48617554,61.27042007
0.05280000,0.19500786,126724.32031250,310.18774414,57.73245621
0.05389998,0.19500786,126776.55468750,309.89450073,29.36715889
0.05499999,0.20620761,126834.47656250,309.53201294,0.01928709
