arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.46820874,130555.42187500,302.04925537,0.15187049
0.00110000,0.47232647,130710.53125000,301.36624146,75.08232880
0.00220001,0.47232647,130862.20312500,300.81564331,143.62629700
0.00329999,0.47490978,131044.28125000,300.31515503,162.37551880
0.00440000,0.47117822,131244.25000000,299.83496094,162.20481873
0.00550000,0.46967727,131412.31250000,299.54852295,161.90715027
0.00660000,0.46962643,131525.98437500,299.49404907,161.67909241
0.00770000,0.46962643,131627.06250000,299.46163940,161.37132263
0.00880000,0.46919704,131752.17187500,299.59045410,160.97473145
0.00989999,0.46215398,131877.23437500,299.75845337,160.38235474
0.01100000,0.46428809,132036.93750000,299.93542480,159.41987610
0.01210000,0.45755577,132189.28125000,300.08569336,158.54931641
0.01320000,0.45850736,132351.12500000,300.19262695,157.92758179
0.01430000,0.45850736,132517.53125000,300.38165283,157.01815796
0.01539999,0.44813088,132690.89062500,300.60217285,156.00360107
0.01649999,0.45276534,132815.68750000,300.58541870,155.92141724
0.01760000,0.45434249,132958.60937500,300.68142700,155.40548706
0.01870000,0.44927316,133116.17187500,300.94305420,154.32760620
0.01980000,0.44583002,133226.34375000,301.17330933,153.57174683
0.02090000,0.44194000,133333.62500000,301.43048096,152.64115906
0.02199999,0.44132601,133460.73437500,301.53326416,151.98422241
0.02309999,0.44132601,133586.92187500,301.66497803,151.10543823
0.02420001,0.43823833,133711.35937500,301.73260498,150.67478943
0.02530000,0.43606977,133813.57812500,301.87069702,150.08746338
0.02639999,0.43414444,133923.73437500,302.00955200,149.38854980
0.02750001,0.43414444,134090.56250000,302.06384277,148.77308655
0.02859999,0.43010832,134230.04687500,302.13388062,148.20497131
0.02970001,0.43125514,134319.48437500,302.28567505,147.58953857
0.03080000,0.43125514,134373.79687500,302.48217773,147.07789612
0.03189999,0.42455309,134475.25000000,302.57449341,146.63410950
0.03300000,0.42344379,134610.26562500,302.69155884,145.90855408
0.03409999,0.41426346,134724.84375000,302.74530029,145.34735107
0.03520001,0.42211989,134866.15625000,302.71322632,145.06680298
0.03630000,0.42074552,135007.53125000,302.68557739,144.72512817
0.03739998,0.41624245,135113.20312500,302.79101562,144.14929199
0.03850000,0.41624245,135198.06250000,302.96377563,143.36080933
0.03959999,0.41424427,135296.17187500,303.09561157,142.73930359
0.04070001,0.41327612,135410.62500000,303.06491089,142.52519226
0.04180000,0.41327612,135530.53125000,303.03692627,142.24835205
0.04289998,0.41179846,135633.34375000,303.04196167,142.02809143
0.04400000,0.41170273,135709.18750000,303.09402466,141.82740784
0.04509999,0.41170273,135805.04687500,303.19586182,141.45410156
0.04620000,0.40294849,135923.09375000,303.36230469,140.80018616
0.04729999,0.40328598,136035.73437500,303.50689697,140.33973694
0.04840001,0.40500682,136145.15625000,303.63653564,139.80879211
0.04950000,0.40210433,136258.50000000,303.94851685,139.02981567
0.05059998,0.39986335,136380.01562500,304.50866699,137.93470764
0.05170000,0.39986335,136472.35937500,305.03964233,136.99938965
0.05279999,0.39434610,136546.92187500,305.86355591,107.72444916
0.05390001,0.38673941,136603.20312500,306.64562988,48.53342056
0.05500000,nan,nan,nan,nan
