arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.47422074,128523.26562500,300.27478027,1.10596406
0.00110000,0.47055871,128698.85156250,299.82699585,64.40245819
0.00220000,0.47329485,128868.72656250,299.36114502,120.47079468
0.00330000,0.47734157,129019.60156250,298.97866821,164.55712891
0.00440000,0.47520653,129142.97656250,298.70440674,164.63847351
0.00549999,0.47520653,129275.98437500,298.43945312,164.69613647
0.00660000,0.47364238,129400.99218750,298.25323486,164.68531799
0.00770000,0.47674138,129513.41406250,298.21377563,164.53373718
0.00879999,0.47394923,129660.47656250,298.19345093,164.20779419
0.00990000,0.47157026,129788.64843750,298.22323608,163.84049988
0.01100000,0.47157026,129897.67187500,298.30075073,163.38371277
0.01209999,0.47157026,130006.69531250,298.37823486,162.92738342
0.01320000,0.46578100,130139.97656250,298.51034546,162.30055237
0.01430000,0.46578100,130297.66406250,298.69012451,161.50093079
0.01540000,0.46360837,130457.51562500,298.87091064,160.68939209
0.01650000,0.45992882,130606.79687500,299.03555298,159.96730042
0.01760000,0.45556976,130715.71093750,299.15051270,159.50505066
0.01870000,0.45556976,130821.59375000,299.26382446,159.06411743
0.01979999,0.45556976,130927.46875000,299.37716675,158.62347412
0.02090000,0.45585823,131035.53125000,299.41210938,158.30984497
0.02200000,0.45464751,131150.01562500,299.44293213,157.98666382
0.02309999,0.45464751,131266.93750000,299.47744751,157.65100098
0.02420000,0.45445377,131360.25000000,299.49426270,157.34851074
0.02530000,0.45033365,131476.37500000,299.53823853,156.94035339
0.02639999,0.45033365,131593.79687500,299.57754517,156.54240417
0.02749999,0.44978071,131711.67187500,299.57434082,156.28431702
0.02860000,0.44978071,131829.54687500,299.56951904,156.03158569
0.02969999,0.44947443,131947.39062500,299.59219360,155.69952393
0.03079999,0.44659573,132059.96875000,299.61410522,155.41407776
0.03190000,0.44659573,132180.17187500,299.63018799,155.13345337
0.03299999,0.44946739,132300.62500000,299.64739990,154.84954834
0.03409999,0.44468204,132408.56250000,299.67089844,154.49418640
0.03519998,0.44468204,132505.56250000,299.68774414,154.06835938
0.03629998,0.44468204,132602.54687500,299.70455933,153.64262390
0.03740000,0.44395317,132700.31250000,299.71801758,153.26469421
0.03850000,0.44165048,132809.68750000,299.73110962,153.10928345
0.03959999,0.44165048,132919.31250000,299.74081421,152.94926453
0.04069999,0.44165048,133028.93750000,299.75054932,152.78935242
0.04179998,0.44251270,133128.21875000,299.77447510,152.55534363
0.04289998,0.43932640,133230.56250000,299.81057739,152.32287598
0.04400001,0.43932640,133340.25000000,299.85302734,152.17382812
0.04510000,0.43499864,133468.68750000,299.95007324,151.78732300
0.04619999,0.43499864,133606.82812500,300.14083862,151.06893921
0.04729999,0.43499864,133744.96875000,300.33157349,150.35084534
0.04839999,0.42918192,133853.35937500,300.54330444,149.70715332
0.04949998,0.43032015,133950.37500000,300.77337646,149.25675964
0.05059998,0.43032015,134039.68750000,300.98001099,148.82676697
0.05170000,0.42396207,134131.45312500,301.19982910,142.99851990
0.05280000,0.42396207,134241.40625000,301.51779175,96.92057037
0.05390000,0.41985305,134357.18750000,301.86163330,50.86858749
0.05499999,nan,nan,nan,nan
