arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.47135314,128743.26562500,299.88781738,0.60024452
0.00110000,0.47135314,128895.91406250,299.57666016,57.66777039
0.00220000,0.46994513,129050.25781250,299.26467896,114.63845062
0.00330000,0.46928389,129225.35937500,298.96252441,163.90104675
0.00439999,0.47388627,129372.17968750,298.76449585,163.62519836
0.00550000,0.47388627,129529.25000000,298.56732178,163.34509277
0.00660000,0.46646257,129679.01562500,298.42404175,163.02864075
0.00770001,0.46646257,129804.36718750,298.46081543,162.58953857
0.00880000,0.46646257,129929.71875000,298.49758911,162.15077209
0.00990000,0.46155835,130057.30468750,298.54992676,161.69662476
0.01100000,0.46155835,130176.67187500,298.56777954,161.29226685
0.01210000,0.46155835,130296.03906250,298.58563232,160.88906860
0.01320000,0.46118436,130425.57812500,298.61614990,160.40245056
0.01430001,0.46118436,130535.89062500,298.70623779,159.92362976
0.01540000,0.46359759,130665.10156250,298.79278564,159.45523071
0.01650001,0.46359759,130821.85156250,298.87411499,159.00202942
0.01760000,0.45567200,130957.42187500,299.00042725,158.58645630
0.01870000,0.45567200,131092.64062500,299.12469482,158.20408630
0.01979999,0.45402099,131216.70312500,299.24179077,157.78169250
0.02089999,0.45402099,131300.79687500,299.33868408,157.27499390
0.02200001,0.45402099,131384.89062500,299.43557739,156.76860046
0.02310001,0.45259399,131497.14062500,299.49624634,156.22834778
0.02420000,0.44626062,131626.79687500,299.54177856,155.76112366
0.02530000,0.44626062,131753.42187500,299.55667114,155.46881104
0.02639999,0.44891265,131864.70312500,299.55941772,155.29681396
0.02749999,0.44891265,131976.28125000,299.55102539,155.11505127
0.02860001,0.44606747,132092.10937500,299.55209351,154.90588379
0.02970000,0.44382248,132210.39062500,299.57397461,154.59199524
0.03080000,0.44174112,132261.95312500,299.59658813,154.38131714
0.03189999,0.44174112,132312.25000000,299.61859131,154.17869568
0.03299999,0.44771751,132375.31250000,299.63616943,153.95887756
0.03410001,0.44089811,132485.12500000,299.66082764,153.63311768
0.03520001,0.44089811,132625.51562500,299.68502808,153.18342590
0.03630000,0.44089811,132765.90625000,299.70919800,152.73396301
0.03740000,0.43725285,132892.25000000,299.73773193,152.32165527
0.03849999,0.43725285,133002.25000000,299.76046753,151.97242737
0.03959999,0.43725285,133112.25000000,299.78317261,151.62348938
0.04070001,0.43527277,133227.23437500,299.79949951,151.33595276
0.04180000,0.43018473,133328.78125000,299.83312988,151.03982544
0.04290000,0.43018473,133418.84375000,299.86160278,150.75897217
0.04400000,0.43279063,133512.90625000,299.86660767,150.52449036
0.04509999,0.43286024,133615.84375000,299.93179321,150.17324829
0.04620001,0.43099953,133723.32812500,300.02426147,149.84040833
0.04730001,0.43099953,133832.06250000,300.12255859,149.48847961
0.04840000,0.42969177,133941.10937500,300.29440308,149.05241394
0.04950000,0.42969177,134050.95312500,300.65133667,148.40402222
0.05059999,0.42969177,134160.81250000,301.00823975,147.75601196
0.05169999,0.41712002,134269.64062500,301.34768677,141.41488647
0.05280001,0.41581630,134362.00000000,301.71978760,94.07129669
0.05390000,0.41581630,134460.00000000,302.08718872,46.73494339
0.05500000,nan,nan,nan,nan
