arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.48620515,128006.48437500,299.88647461,1.12864792
0.00110000,0.48458190,128162.88281250,299.42303467,66.05099487
0.00220000,0.48706726,128318.53125000,298.94854736,123.65494537
0.00330000,0.49195997,128472.98437500,298.56542969,168.96925354
0.00440000,0.48875449,128602.78125000,298.28939819,169.01496887
0.00549999,0.48875449,128754.86718750,298.03036499,168.98950195
0.00660000,0.48672793,128894.84375000,297.85061646,168.91375732
0.00770000,0.48954725,129015.16406250,297.81933594,168.72946167
0.00879999,0.48799771,129187.32812500,297.81948853,168.30535889
0.00990000,0.48440620,129345.42968750,297.86874390,167.86540222
0.01100000,0.48440620,129483.50781250,297.96228027,167.39952087
0.01209999,0.48440620,129621.58593750,298.05581665,166.93408203
0.01320000,0.47790123,129767.03906250,298.20217896,166.27285767
0.01430000,0.47790123,129909.78125000,298.38778687,165.51535034
0.01540000,0.47620359,130054.71093750,298.57525635,164.73950195
0.01650000,0.47166182,130195.52343750,298.74618530,164.04464722
0.01760000,0.46890684,130302.48437500,298.86437988,163.63012695
0.01870000,0.46890684,130404.41406250,298.98178101,163.23854065
0.01979999,0.46890684,130506.34375000,299.09921265,162.84710693
0.02090000,0.46831594,130630.88281250,299.14440918,162.44131470
0.02200000,0.46703031,130769.13281250,299.18786621,161.98225403
0.02309999,0.46703031,130911.39062500,299.23556519,161.50268555
0.02420000,0.46557433,131013.35156250,299.26199341,161.16903687
0.02530000,0.46161736,131142.79687500,299.31729126,160.70288086
0.02639999,0.46161736,131275.51562500,299.36886597,160.24072266
0.02749999,0.46173455,131387.67187500,299.36956787,159.93925476
0.02860000,0.46173455,131499.04687500,299.36831665,159.64398193
0.02969999,0.45916445,131614.71875000,299.39627075,159.27133179
0.03079999,0.45793982,131728.48437500,299.41854858,159.00622559
0.03190000,0.45793982,131851.68750000,299.43762207,158.73469543
0.03299999,0.46075269,131975.32812500,299.45797729,158.45910645
0.03409999,0.45558776,132093.82812500,299.49017334,158.06022644
0.03519998,0.45558776,132210.32812500,299.52102661,157.55769348
0.03629998,0.45558776,132326.82812500,299.55184937,157.05523682
0.03740000,0.45336296,132440.21875000,299.57586670,156.62345886
0.03850000,0.45229892,132551.03125000,299.58731079,156.44903564
0.03959999,0.45229892,132659.23437500,299.59387207,156.25225830
0.04069999,0.45229892,132767.42187500,299.60043335,156.05548096
0.04179998,0.45274689,132861.42187500,299.62133789,155.79678345
0.04289998,0.44877630,132961.53125000,299.65472412,155.54185486
0.04400001,0.44877630,133075.70312500,299.69296265,155.36463928
0.04510000,0.44534835,133208.76562500,299.78878784,155.01103210
0.04619999,0.44534835,133348.20312500,299.98040771,154.39695740
0.04729999,0.44534835,133487.64062500,300.17205811,153.78317261
0.04839999,0.43955569,133602.04687500,300.38842773,153.21925354
0.04949998,0.44073720,133710.79687500,300.62466431,152.78675842
0.05059998,0.44073720,133816.67187500,300.84008789,152.35211182
0.05170000,0.43515047,133922.37500000,301.06784058,146.39317322
0.05280000,0.43515047,134026.78125000,301.38726807,99.24365234
0.05390000,0.43054161,134142.57812500,301.73880005,52.06938553
0.05499999,nan,nan,nan,nan
