arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.46694879,129115.94531250,299.22299194,0.65954208
0.00110000,0.47012347,129245.03906250,298.88403320,54.71516037
0.00220000,0.47190851,129376.39843750,298.55718994,112.18334961
0.00330000,0.47576021,129516.24218750,298.24029541,163.83512878
0.00440000,0.47576021,129693.71093750,298.05770874,163.28141785
0.00549999,0.47392904,129865.18750000,297.89154053,162.80612183
0.00660000,0.46228800,130036.71875000,297.78836060,162.14593506
0.00770000,0.45931175,130152.70312500,297.71124268,162.01484680
0.00879999,0.46485274,130274.02343750,297.70944214,161.68740845
0.00990000,0.46485274,130412.98437500,297.72219849,161.29702759
0.01100000,0.46365632,130536.22656250,297.74322510,161.07551575
0.01209999,0.45742980,130651.88281250,297.78320312,160.88977051
0.01320000,0.45742980,130785.85156250,297.85580444,160.62538147
0.01430000,0.46186419,130915.98437500,297.92416382,160.30119324
0.01540000,0.46186419,131041.96093750,297.98788452,159.91197205
0.01649999,0.46186419,131167.92187500,298.05160522,159.52288818
0.01759999,0.44654634,131270.26562500,298.13476562,159.02781677
0.01870000,0.45353165,131355.45312500,298.25704956,158.31152344
0.01979999,0.45353165,131440.42187500,298.38641357,157.56138611
0.02089998,0.45733556,131525.18750000,298.51565552,156.81297302
0.02200000,0.44328369,131605.06250000,298.58151245,156.39691162
0.02309999,0.44958887,131726.60937500,298.63104248,156.09375000
0.02419998,0.44958887,131849.40625000,298.67532349,155.83340454
0.02530000,0.44446097,131969.81250000,298.70776367,155.58882141
0.02639999,0.44446097,132083.21875000,298.70526123,155.38958740
0.02750001,0.44927448,132184.04687500,298.74838257,155.06416321
0.02860000,0.45357717,132287.93750000,298.77810669,154.89198303
0.02969999,0.44347544,132383.26562500,298.78918457,154.61866760
0.03080001,0.44347544,132481.59375000,298.80465698,154.27629089
0.03190000,0.44347544,132579.90625000,298.82009888,153.93405151
0.03299999,0.44155981,132686.18750000,298.86190796,153.47663879
0.03410001,0.44155981,132794.62500000,298.84548950,153.31898499
0.03520000,0.43672550,132896.10937500,298.87533569,153.01345825
0.03629999,0.44144599,132997.54687500,298.90487671,152.70855713
0.03740001,0.43136830,133088.51562500,298.94888306,152.05117798
0.03850000,0.43653859,133184.29687500,298.99060059,151.41795349
0.03959999,0.43653859,133281.81250000,299.03814697,150.84188843
0.04070001,0.42590573,133381.70312500,299.08020020,150.30418396
0.04180000,0.42590573,133472.78125000,299.08959961,149.96205139
0.04289998,0.42590573,133563.87500000,299.09896851,149.62014771
0.04400000,0.43678731,133655.39062500,299.10919189,149.29295349
0.04510000,0.42846332,133767.32812500,299.17987061,148.93896484
0.04619998,0.42846332,133882.65625000,299.26394653,148.58413696
0.04730000,0.42846332,133997.98437500,299.34802246,148.22990417
0.04840000,0.42593847,134071.18750000,299.56961060,147.75090027
0.04949998,0.42593847,134123.15625000,299.86053467,147.20927429
0.05060000,0.42479699,134182.98437500,300.15707397,146.65727234
0.05169999,0.41485130,134271.76562500,300.49996948,133.09858704
0.05279998,0.41417411,134400.39062500,300.85861206,87.85554504
0.05390000,0.41417411,134538.56250000,301.23709106,43.57904053
0.05499999,nan,nan,nan,nan
