arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.43084153,130515.60937500,304.01037598,0.14023529
0.00110000,0.42912794,130644.21093750,303.37490845,69.21247864
0.00220001,0.42912794,130772.36718750,302.83300781,132.04484558
0.00329999,0.42967501,130922.15625000,302.35430908,149.19940186
0.00440000,0.42952177,131088.73437500,301.90536499,149.01928711
0.00550000,0.43062458,131218.92187500,301.62380981,148.81437683
0.00660000,0.42773335,131327.09375000,301.57748413,148.50308228
0.00770000,0.42773335,131426.01562500,301.52127075,148.20518494
0.00880000,0.42703645,131551.17187500,301.64456177,147.35235596
0.00989999,0.41783847,131666.65625000,301.77676392,146.51121521
0.01100000,0.42122911,131783.45312500,301.89108276,145.73252869
0.01210000,0.41408666,131893.56250000,301.97952271,145.06634521
0.01320000,0.41576980,132014.62500000,302.07089233,144.49198914
0.01430000,0.41576980,132143.46875000,302.23196411,143.71221924
0.01539999,0.40628359,132283.17187500,302.40231323,142.86308289
0.01649999,0.40907828,132394.40625000,302.43383789,142.34333801
0.01760000,0.41285507,132518.78125000,302.53659058,141.65948486
0.01870000,0.40743937,132647.45312500,302.73413086,140.71165466
0.01980000,0.40295569,132737.37500000,302.86911011,139.97586060
0.02090000,0.39834198,132830.62500000,303.01473999,139.17567444
0.02199999,0.40013779,132938.06250000,303.08410645,138.65228271
0.02309999,0.40013779,133044.95312500,303.14987183,138.20698547
0.02420001,0.40134971,133160.25000000,303.20471191,137.62837219
0.02530000,0.39419708,133250.46875000,303.27343750,137.11854553
0.02639999,0.39395173,133350.53125000,303.34490967,136.56752014
0.02750001,0.39395173,133480.85937500,303.41592407,136.05978394
0.02859999,0.38854321,133595.18750000,303.46829224,135.59693909
0.02970001,0.39065926,133677.92187500,303.52642822,135.08807373
0.03080000,0.39065926,133734.73437500,303.59481812,134.43760681
0.03189999,0.38385563,133824.17187500,303.61511230,134.10896301
0.03300000,0.38609727,133946.48437500,303.70111084,133.52870178
0.03409999,0.37770133,134046.40625000,303.71994019,133.25686646
0.03520001,0.38441045,134133.79687500,303.71487427,132.98788452
0.03630000,0.38018102,134223.53125000,303.70339966,132.78106689
0.03739998,0.38032801,134322.32812500,303.72116089,132.44367981
0.03850000,0.38032801,134438.50000000,303.76681519,131.92985535
0.03959999,0.38338851,134554.01562500,303.81781006,131.38558960
0.04070001,0.37875885,134662.21875000,303.78512573,131.29646301
0.04180000,0.37875885,134775.03125000,303.75585938,131.18811035
0.04289998,0.38011360,134874.09375000,303.73733521,130.99713135
0.04400000,0.37758817,134958.54687500,303.73568726,130.87057495
0.04509999,0.37758817,135063.46875000,303.80923462,130.44125366
0.04620000,0.37392845,135189.73437500,303.95651245,129.71417236
0.04729999,0.36988240,135282.78125000,304.07659912,129.44711304
0.04840001,0.37040396,135371.76562500,304.17453003,129.28840637
0.04950000,0.36845287,135467.68750000,304.43212891,128.74189758
0.05059998,0.36920683,135578.32812500,304.90975952,127.64758301
0.05170000,0.36920683,135660.85937500,305.33621216,126.90009308
0.05279999,0.36287745,135716.67187500,306.04156494,99.60167694
0.05390001,0.35500770,135750.40625000,306.70187378,44.71384811
0.05500000,nan,nan,nan,nan
