arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.47041206,129293.84375000,300.02435303,0.59433514
0.00110000,0.45959448,129389.20312500,299.74688721,53.46257401
0.00220000,0.45959448,129483.13281250,299.48803711,106.13845825
0.00330001,0.45959448,129577.06250000,299.22915649,158.81443787
0.00440000,0.44861102,129782.93750000,299.08233643,159.09490967
0.00550000,0.44861102,129977.86718750,298.97958374,158.24398804
0.00660000,0.46028122,130165.96093750,298.89288330,157.38182068
0.00770000,0.45245071,130276.78906250,298.81188965,157.33477783
0.00880000,0.45245071,130379.25000000,298.68975830,157.59097290
0.00990001,0.45245071,130481.71875000,298.56762695,157.84983826
0.01100001,0.45355270,130604.89843750,298.57269287,157.66955566
0.01210000,0.45355270,130738.78906250,298.63461304,157.30502319
0.01320000,0.45355270,130872.67187500,298.69653320,156.94059753
0.01430000,0.44992485,131007.35156250,298.73428345,156.65596008
0.01540002,0.44350954,131110.48437500,298.85064697,156.08604431
0.01650001,0.44350954,131197.03125000,298.93490601,155.58268738
0.01759999,0.44350954,131283.57812500,299.01913452,155.07946777
0.01870001,0.44350954,131370.10937500,299.10339355,154.57640076
0.01980000,0.43038115,131465.18750000,299.17550659,154.09802246
0.02090002,0.43282710,131550.14062500,299.27679443,153.57557678
0.02200001,0.43282710,131633.84375000,299.35766602,153.14747620
0.02310002,0.43282710,131717.56250000,299.43853760,152.71943665
0.02420001,0.42960357,131788.17187500,299.42016602,152.64054871
0.02530000,0.44250758,131853.57812500,299.41549683,152.52413940
0.02640001,0.44041937,131964.21875000,299.42864990,152.33587646
0.02750000,0.44041937,132074.87500000,299.44174194,152.14776611
0.02860002,0.42137438,132211.85937500,299.43566895,151.88708496
0.02970001,0.42137438,132338.46875000,299.47943115,151.40419006
0.03080002,0.43234949,132434.43750000,299.53674316,150.92684937
0.03190001,0.43234949,132535.46875000,299.58422852,150.56065369
0.03300000,0.43335177,132624.20312500,299.52505493,150.54916382
0.03410001,0.43335177,132712.70312500,299.46389771,150.54447937
0.03520000,0.43335177,132801.21875000,299.40277100,150.54002380
0.03630002,0.43221418,132895.71875000,299.39572144,150.28102112
0.03740001,0.42799617,132993.68750000,299.45816040,149.65802002
0.03850003,0.42799617,133090.54687500,299.52972412,149.01139832
0.03960001,0.42799617,133187.40625000,299.60128784,148.36497498
0.04070000,0.41730829,133278.90625000,299.60861206,148.03776550
0.04180002,0.41730829,133367.81250000,299.58493042,147.86497498
0.04290001,0.42119107,133458.87500000,299.58459473,147.67553711
0.04400002,0.42478120,133551.34375000,299.62902832,147.39282227
0.04510001,0.42419895,133658.64062500,299.67288208,147.15721130
0.04620003,0.42002723,133767.15625000,299.69467163,147.01634216
0.04730001,0.42002723,133868.76562500,299.75473022,146.78334045
0.04840000,0.41113998,133949.12500000,299.99270630,146.22026062
0.04950002,0.42039145,134019.32812500,300.30572510,145.49931335
0.05060001,0.42039145,134082.53125000,300.61911011,144.85458374
0.05170003,0.41327277,134168.95312500,300.93511963,127.44540405
0.05280001,0.41327277,134290.98437500,301.25518799,84.33668518
0.05390003,0.40192190,134416.73437500,301.57684326,41.72202682
0.05500002,nan,nan,nan,nan
