arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.12855067,125438.03906250,300.19122314,89.40673828
0.00110000,0.13277519,125434.94531250,299.80590820,59.73232651
0.00219999,0.13277519,125432.96093750,299.45373535,42.32902527
0.00330001,0.13692880,125429.28906250,299.09823608,47.49089813
0.00440000,0.13692880,125412.98437500,298.71798706,48.08153152
0.00550000,0.13692880,125396.67968750,298.33773804,48.67549133
0.00659999,0.13892230,125384.34375000,298.03329468,49.17839813
0.00770000,0.14412831,125386.53906250,297.83047485,49.57408905
0.00880000,0.14412831,125393.23437500,297.65304565,49.95137405
0.00990000,0.14412831,125399.92968750,297.47564697,50.32883072
0.01100000,0.14700666,125397.92187500,297.30090332,50.79362488
0.01210001,0.14478029,125394.14843750,297.12832642,51.27562714
0.01320000,0.14383869,125397.55468750,297.02490234,51.69680023
0.01430000,0.15024506,125396.93750000,296.91787720,52.01385498
0.01540000,0.15024506,125393.49218750,296.82617188,52.22729492
0.01650001,0.15306128,125391.54687500,296.73794556,52.43628693
0.01760000,0.14982360,125397.60937500,296.67172241,52.55580902
0.01870000,0.14982360,125402.51562500,296.63970947,52.60855865
0.01980000,0.15510575,125407.10937500,296.60937500,52.65519333
0.02090001,0.15167378,125403.96093750,296.57348633,52.67567062
0.02200001,0.15167378,125401.19531250,296.52182007,52.74110031
0.02310000,0.14769341,125399.39843750,296.47180176,52.80447769
0.02420000,0.15095420,125403.03125000,296.44668579,52.81657791
0.02530001,0.15095420,125409.77343750,296.40386963,52.88331223
0.02640001,0.15427443,125417.91406250,296.36117554,52.95513153
0.02750000,0.15427443,125427.46875000,296.31866455,53.03210831
0.02860000,0.15354594,125430.11718750,296.28875732,53.16618347
0.02970000,0.15354594,125430.79687500,296.28359985,53.34212112
0.03080001,0.15109996,125434.36718750,296.27371216,53.52321625
0.03189999,0.15262124,125442.07812500,296.25500488,53.71351624
0.03300001,0.15513669,125448.16406250,296.21078491,54.04218674
0.03410001,0.15513669,125447.14843750,296.16064453,54.47706604
0.03520001,0.15513669,125446.12500000,296.11047363,54.91225815
0.03630001,0.15778877,125448.65625000,296.08401489,55.34282303
0.03740000,0.16289558,125441.53906250,296.08016968,55.81140518
0.03850000,0.16289558,125439.32812500,296.08837891,56.28962326
0.03960000,0.16615713,125436.59375000,296.09344482,56.77484894
0.04069999,0.16536318,125437.57031250,296.11071777,57.16986084
0.04180002,0.16536318,125448.71875000,296.16040039,57.46603394
0.04290001,0.16536318,125459.85937500,296.21008301,57.76288605
0.04400001,0.16694171,125465.24218750,296.28250122,57.98290253
0.04510001,0.16914065,125467.57031250,296.38046265,58.19968796
0.04620000,0.16689903,125483.63281250,296.52334595,58.45151520
0.04730000,0.16689903,125484.44531250,296.70507812,58.54491806
0.04840000,0.17071317,125491.53906250,296.91799927,58.67298508
0.04949999,0.17159214,125497.65625000,297.18218994,58.67663574
0.05060002,0.16605202,125503.30468750,297.59472656,58.41946793
0.05170002,0.16605202,125513.24218750,298.03643799,58.20942307
0.05280001,0.16460617,125508.03125000,298.34796143,43.99615860
0.05390001,0.16460617,125498.46875000,298.57064819,22.60950661
0.05500001,0.16771027,125500.68750000,298.77822876,0.04377848
