InnerPoints

0.237721652165157	0.05927407605242
0.236925412291114	0.06238067818392
0.23608857646737	0.065476591707349
0.235211288081435	0.068561286153864
0.234293697452159	0.071634232976951
0.233335961803972	0.074694905642992
0.232338245239946	0.077742779721481
0.231300718713679	0.080777332974885
0.23022356	0.083798045448127
0.229106953664509	0.086804399557675
0.227951091031953	0.08979588018023
0.226756170153445	0.092771974740985
0.225522395772524	0.095732173301461
0.224249979290081	0.098675968646871
0.222939138728128	0.10160285637304
0.221590098692448	0.104512334972821
0.220203090334106	0.107403905922037

OuterPoints

0.29108773734509	0.072580501288677
0.290112749744221	0.076384503898677
0.289088052817187	0.080175418417162
0.288013822140533	0.083952595290446
0.286890241778154	0.087715387318716
0.285717504249761	0.091463149766928
0.284495810497893	0.095195240475282
0.283225369853485	0.098911019969247
0.2819064	0.102609851569135
0.280539126936133	0.106291101499194
0.279123784937086	0.109954138996199
0.277660616514422	0.113598336417533
0.27614987237452	0.117223069348727
0.274591811375609	0.120827716710455
0.272986700483422	0.124411660864947
0.271334814725446	0.127974287721822
0.269636437143803	0.13151498684331

