InnerPoints

0.243872849280451	0.023474100277417
0.243544689622787	0.02666428616221
0.243174799836328	0.029849903258838
0.242763243299783	0.033030405728211
0.242310090531248	0.036205248607603
0.241815419176116	0.039373887904031
0.241279313993778	0.042535780687464
0.240701866843096	0.045690385183851
0.240083176666667	0.048837160867951
0.239423349473867	0.051975568555951
0.23872249832269	0.05510507049785
0.237980743300373	0.058225130469601
0.237198211502819	0.06133521386499
0.236375037012824	0.064434787787237
0.235511360877098	0.067523321140309
0.234607331082102	0.070600284719914
0.233663102528687	0.073665151304183

OuterPoints

0.298619815445451	0.028743796258061
0.298217987293209	0.032650146321074
0.297765061024075	0.036550901949598
0.297261114244633	0.040445394769238
0.296706233303569	0.044332957478697
0.296100513276877	0.048212923964119
0.295444057951565	0.052084629413221
0.294736979807872	0.055947410429205
0.2939794	0.05980060514443
0.293171448335348	0.063643553333818
0.292313263252274	0.06747559652798
0.291404991796375	0.071296078126042
0.290446789595288	0.075104343508151
0.289438820832029	0.078899740147638
0.288381258216855	0.082681617722827
0.287274282957676	0.086449328228466
0.286118084729005	0.090202226086755


