arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.12528826,125706.47656250,303.97903442,89.54747009
0.00110000,0.12528826,125704.65625000,303.72750854,61.31924057
0.00220000,0.12811329,125709.73437500,303.46844482,44.60536194
0.00330000,0.13118601,125717.40625000,303.03814697,45.45225525
0.00440000,0.13000892,125730.17187500,302.46575928,46.02946854
0.00549999,0.13079846,125741.84375000,302.03701782,46.45924377
0.00660000,0.13079846,125740.79687500,301.94140625,46.55410004
0.00770000,0.13079846,125739.75781250,301.84579468,46.65018463
0.00879999,0.13372453,125751.87500000,301.69351196,46.94515991
0.00990000,0.13372453,125764.23437500,301.51766968,47.28042603
0.01100000,0.13580825,125775.57031250,301.39767456,47.51166534
0.01209999,0.13687893,125783.82031250,301.23013306,47.97027969
0.01320000,0.13687893,125797.02343750,301.02865601,48.36270523
0.01430000,0.13908141,125810.15625000,300.93649292,48.68031311
0.01540000,0.13970920,125811.53906250,300.93939209,48.95856857
0.01649999,0.13733208,125819.50000000,300.87292480,49.27977371
0.01759999,0.13733208,125836.25000000,300.91979980,49.48526382
0.01870000,0.14442792,125857.75000000,300.94293213,49.71246719
0.01979999,0.14749237,125857.69531250,300.72024536,50.20700836
0.02089998,0.14284607,125857.18750000,300.35772705,50.72529984
0.02200000,0.14476565,125859.22656250,300.11483765,50.93881226
0.02309999,0.14092157,125876.50000000,300.06167603,50.76203156
0.02419998,0.14092157,125880.93750000,300.02444458,50.50808716
0.02530000,0.13936579,125883.69531250,300.09094238,50.51598740
0.02639999,0.14508284,125884.83593750,300.15502930,50.57310486
0.02750001,0.14160126,125891.37500000,300.12225342,50.75651932
0.02860000,0.14160126,125926.31250000,299.87292480,51.49922943
0.02969999,0.14641600,125966.32031250,299.63751221,52.24007416
0.03080001,0.15045614,125980.17187500,299.51272583,52.75141144
0.03190000,0.15045614,125999.59375000,299.38159180,53.45448303
0.03299999,0.15184703,126025.75000000,299.21170044,54.26294708
0.03410001,0.15893011,126032.32031250,298.99969482,55.17148590
0.03520000,0.15893011,126038.93750000,298.79864502,55.83143234
0.03629999,0.15893011,126045.55468750,298.59756470,56.49703217
0.03740001,0.16809345,126050.71875000,298.42599487,57.11241150
0.03850000,0.16208094,126054.33593750,298.42745972,57.43103790
0.03959999,0.16208094,126057.36718750,298.43200684,57.74588013
0.04070001,0.16208094,126060.40625000,298.43652344,58.06140137
0.04180000,0.16220121,126063.12500000,298.39151001,58.39847183
0.04289998,0.16220121,126067.45312500,298.35174561,58.76928329
0.04400000,0.16484999,126054.35156250,298.44918823,58.95697784
0.04510000,0.16443785,126060.14062500,298.42877197,59.34765625
0.04619998,0.16814311,126087.35156250,298.37307739,59.95633698
0.04730000,0.16814311,126113.98437500,298.60058594,60.37588120
0.04840000,0.17966119,126137.76562500,298.83004761,60.75992584
0.04949998,0.17470967,126150.97656250,298.89053345,61.26411057
0.05060000,0.17470967,126164.49218750,298.93572998,61.79482651
0.05169999,0.17909484,126178.84375000,298.95175171,62.32311249
0.05279998,0.17731431,126217.08593750,299.22393799,41.36576462
0.05390000,0.17731431,126261.25000000,299.45507812,20.62598801
0.05499999,nan,nan,nan,nan
