arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.12876835,152430.54687500,309.19198608,0.21987084
0.00109999,0.12876835,152429.43750000,309.17486572,8.73711205
0.00220000,0.12876835,152428.34375000,309.15771484,17.25448036
0.00330000,0.12876835,152427.23437500,309.14056396,25.77171898
0.00440001,0.13000003,152426.04687500,309.12353516,34.44318771
0.00550000,0.13004118,152425.53125000,309.10556030,43.05086899
0.00660000,0.13024645,152423.50000000,309.09359741,45.78387833
0.00770000,0.13032464,152421.12500000,309.08489990,45.82880020
0.00880000,0.13045811,152419.31250000,309.07647705,45.86792374
0.00989999,0.13045811,152416.60937500,309.06713867,45.91096878
0.01100000,0.13045811,152413.90625000,309.05776978,45.95405197
0.01210000,0.13092400,152409.53125000,309.05114746,46.01905441
0.01320000,0.13083491,152403.03125000,309.04592896,46.09643555
0.01430000,0.13083491,152396.14062500,309.04071045,46.17442322
0.01539999,0.13083491,152389.26562500,309.03549194,46.25244141
0.01649999,0.13150844,152385.20312500,309.03234863,46.30539322
0.01760001,0.13150844,152383.26562500,309.03082275,46.34072876
0.01870001,0.13150844,152381.31250000,309.02932739,46.37606430
0.01980000,0.13150844,152379.37500000,309.02780151,46.41140366
0.02089999,0.13194543,152377.25000000,309.02627563,46.44181824
0.02199999,0.13229139,152372.50000000,309.02325439,46.49419785
0.02309998,0.13259308,152366.50000000,309.01971436,46.56277466
0.02420001,0.13259308,152360.68750000,309.01632690,46.62651825
0.02530000,0.13226847,152354.87500000,309.01293945,46.69033813
0.02640000,0.13226847,152349.62500000,309.00991821,46.74325562
0.02749999,0.13286263,152344.82812500,309.00714111,46.79312134
0.02859998,0.13286263,152341.34375000,309.00527954,46.83362198
0.02970001,0.13286263,152337.87500000,309.00338745,46.87414169
0.03080000,0.13286263,152334.40625000,309.00149536,46.91468430
0.03190000,0.13251723,152330.18750000,308.99920654,46.95994949
0.03299999,0.13279046,152326.84375000,308.99737549,47.00507355
0.03409998,0.13333429,152321.85937500,308.99502563,47.05751419
0.03520001,0.13402017,152316.09375000,308.99240112,47.11043549
0.03630000,0.13402017,152310.76562500,308.99005127,47.15847778
0.03740000,0.13402017,152305.43750000,308.98767090,47.20652771
0.03849999,0.13458136,152302.60937500,308.98727417,47.22578049
0.03959998,0.13458136,152301.35937500,308.98815918,47.22679138
0.04070001,0.13458136,152300.12500000,308.98904419,47.22783661
0.04180000,0.13374407,152296.04687500,308.98870850,47.23585510
0.04290000,0.13366765,152294.04687500,308.98980713,47.22468185
0.04399999,0.13356034,152294.23437500,308.99383545,47.20047379
0.04509999,0.13356034,152292.59375000,309.00021362,47.20674896
0.04619998,0.13356034,152290.96875000,309.00656128,47.21305466
0.04730000,0.13420410,152290.32812500,309.01397705,47.20516205
0.04840000,0.13420410,152289.85937500,309.02252197,47.18686676
0.04949999,0.13420410,152289.40625000,309.03106689,47.16860199
0.05059999,0.13451857,152287.14062500,309.04580688,38.21159363
0.05169998,0.13419850,152287.10937500,309.06210327,27.87218475
0.05280000,0.13341529,152284.95312500,309.07644653,18.39680290
0.05390000,0.13341529,152282.26562500,309.09045410,9.07454586
0.05500000,nan,nan,nan,nan
