arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.12786216,152298.42187500,309.14517212,0.13253015
0.00110000,0.12861684,152298.42187500,309.12463379,11.13292980
0.00220001,0.12861684,152297.14062500,309.10681152,21.25982285
0.00330000,0.12861684,152295.85937500,309.08895874,31.38657570
0.00440000,0.12932655,152295.00000000,309.07116699,41.43315506
0.00550000,0.12958215,152293.42187500,309.05712891,45.45704651
0.00660001,0.12925702,152291.00000000,309.04470825,45.50660706
0.00770000,0.12951377,152288.56250000,309.03302002,45.55097580
0.00880001,0.12951377,152286.10937500,309.02282715,45.58940125
0.00989999,0.12951377,152283.65625000,309.01260376,45.62788391
0.01100000,0.12987421,152281.10937500,309.00653076,45.69608688
0.01209999,0.12987421,152278.53125000,309.00112915,45.76919937
0.01320000,0.13062454,152275.62500000,308.99703979,45.82642746
0.01430001,0.13062454,152272.53125000,308.99362183,45.87537384
0.01539999,0.13041873,152269.62500000,308.99066162,45.92595291
0.01650000,0.13025392,152266.46875000,308.98858643,45.95709610
0.01760001,0.13058235,152261.95312500,308.98583984,46.00152206
0.01869999,0.13058235,152255.15625000,308.98196411,46.07437134
0.01980000,0.13058235,152248.37500000,308.97805786,46.14725113
0.02089998,0.13147085,152244.14062500,308.97573853,46.18867874
0.02199999,0.13182471,152240.01562500,308.97348022,46.22919083
0.02310001,0.13182471,152233.14062500,308.96945190,46.31245422
0.02419999,0.13177329,152227.12500000,308.96591187,46.38528061
0.02530000,0.13177329,152222.01562500,308.96286011,46.44705582
0.02640001,0.13177329,152216.90625000,308.95980835,46.50883102
0.02749999,0.13225899,152211.89062500,308.95684814,46.56704330
0.02860000,0.13225899,152206.98437500,308.95394897,46.62177277
0.02970001,0.13206359,152203.95312500,308.95217896,46.64994431
0.03079999,0.13206359,152201.17187500,308.95056152,46.67425537
0.03190000,0.13252611,152196.90625000,308.94808960,46.72343826
0.03299998,0.13252611,152189.76562500,308.94412231,46.80429077
0.03410000,0.13279413,152184.90625000,308.94189453,46.84595490
0.03520001,0.13279413,152180.28125000,308.93981934,46.88364410
0.03629999,0.13330915,152175.53125000,308.93786621,46.92132950
0.03740000,0.13330915,152169.45312500,308.93554688,46.97243500
0.03850001,0.13330915,152163.35937500,308.93322754,47.02355957
0.03959999,0.13332727,152159.76562500,308.93270874,47.04709625
0.04070000,0.13332727,152157.00000000,308.93283081,47.06123734
0.04179998,0.13347949,152154.34375000,308.93316650,47.07268906
0.04289999,0.13347949,152152.10937500,308.93429565,47.07267761
0.04400000,0.13355133,152148.04687500,308.93496704,47.09154129
0.04509998,0.13336105,152145.25000000,308.94064331,47.10142136
0.04620000,0.13427604,152143.12500000,308.94909668,47.10810852
0.04730001,0.13394655,152142.59375000,308.95767212,47.09159851
0.04839999,0.13354267,152142.62500000,308.96594238,47.06641388
0.04950000,0.13374601,152141.28125000,308.97433472,46.28925705
0.05059998,0.13374601,152139.39062500,308.98852539,36.77737808
0.05169999,0.13349860,152137.92187500,309.00256348,27.31776047
0.05280000,0.13349860,152138.48437500,309.01586914,18.11608696
0.05389998,0.13349860,152139.04687500,309.02917480,8.91466045
0.05500000,nan,nan,nan,nan
