arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.12902189,152152.81250000,309.09848022,0.13570108
0.00110000,0.13005033,152151.37500000,309.07931519,9.69077206
0.00220000,0.13005033,152150.06250000,309.05767822,19.57568741
0.00330000,0.12996213,152150.17187500,309.03250122,30.26412010
0.00440000,0.12996213,152150.32812500,309.00717163,40.97755051
0.00550000,0.12985611,152148.68750000,308.98919678,45.79273605
0.00660000,0.12985611,152145.56250000,308.97714233,45.83434677
0.00770000,0.13041118,152145.82812500,308.96820068,45.84516907
0.00880000,0.13041118,152143.93750000,308.95895386,45.87897491
0.00990000,0.13050663,152142.15625000,308.94958496,45.91321564
0.01100000,0.13052012,152139.37500000,308.94534302,45.95589066
0.01209999,0.13052012,152136.37500000,308.94204712,45.99974823
0.01320000,0.13052012,152133.37500000,308.93875122,46.04362869
0.01429999,0.13103609,152129.73437500,308.93490601,46.09477997
0.01540001,0.13142997,152127.53125000,308.93225098,46.12815475
0.01649999,0.13118707,152125.37500000,308.93029785,46.15702438
0.01760001,0.13118707,152122.26562500,308.92788696,46.19614029
0.01869999,0.13118707,152119.17187500,308.92547607,46.23526382
0.01980001,0.13118707,152116.07812500,308.92306519,46.27440643
0.02089999,0.13118707,152112.98437500,308.92065430,46.31356430
0.02200000,0.13161981,152110.34375000,308.91888428,46.34983063
0.02309999,0.13161981,152107.90625000,308.91732788,46.38499832
0.02420000,0.13161981,152105.46875000,308.91577148,46.42019653
0.02529999,0.13161981,152103.03125000,308.91421509,46.45542526
0.02640000,0.13161981,152100.57812500,308.91265869,46.49068451
0.02749999,0.13173131,152098.40625000,308.91165161,46.51004791
0.02860000,0.13240963,152095.87500000,308.91046143,46.53330612
0.02969999,0.13240963,152093.50000000,308.90936279,46.55448914
0.03080000,0.13237460,152091.07812500,308.90820312,46.57788086
0.03189998,0.13237460,152088.57812500,308.90682983,46.60708237
0.03300000,0.13237460,152086.06250000,308.90542603,46.63628387
0.03409998,0.13251720,152083.78125000,308.90441895,46.65720367
0.03520000,0.13251720,152081.73437500,308.90383911,46.66812515
0.03629998,0.13275002,152079.12500000,308.90292358,46.68788147
0.03740000,0.13285575,152075.50000000,308.90158081,46.71871567
0.03849998,0.13285575,152072.50000000,308.90078735,46.73395157
0.03960000,0.13285575,152069.51562500,308.90002441,46.74919891
0.04069998,0.13280366,152070.04687500,308.90307617,46.71375656
0.04180000,0.13251131,152068.29687500,308.90420532,46.71100235
0.04289998,0.13251131,152065.95312500,308.90487671,46.71650314
0.04400000,0.13280231,152064.92187500,308.90869141,46.71431732
0.04509998,0.13280231,152065.04687500,308.91534424,46.70515442
0.04620000,0.13222790,152065.21875000,308.92199707,46.69511032
0.04729998,0.13222790,152066.04687500,308.92864990,46.67437744
0.04840000,0.13221531,152067.07812500,308.93847656,46.64817429
0.04949998,0.13202674,152068.57812500,308.95614624,46.53089142
0.05059999,0.13202674,152069.46875000,308.97137451,37.21656799
0.05169998,0.13252481,152069.90625000,308.98577881,27.97293663
0.05279999,0.13252481,152069.95312500,308.99951172,18.79038048
0.05389998,0.13252481,152070.01562500,309.01321411,9.60808945
0.05499999,nan,nan,nan,nan
