arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.56994721,97933.96093750,289.24691772,0.26588532
0.00110000,0.56994721,98094.34375000,288.31307983,89.86177063
0.00219999,0.57701965,98253.58593750,287.39682007,177.69424438
0.00330001,0.58006300,98431.04687500,286.69940186,194.12808228
0.00440000,0.57983545,98616.96093750,285.98034668,194.00386047
0.00550000,0.57983545,98802.91406250,285.25817871,193.87997437
0.00659999,0.57368795,98961.30468750,284.78421021,193.63662720
0.00770000,0.57118056,99136.75781250,284.47171021,193.25700378
0.00880000,0.57642484,99290.82031250,284.38992310,192.68551636
0.00990000,0.57197286,99439.57031250,284.34466553,192.03645325
0.01100000,0.57529623,99609.76562500,284.38870239,191.19638062
0.01210001,0.56301335,99746.53125000,284.43698120,190.55459595
0.01320000,0.56294371,99875.83593750,284.47006226,189.98554993
0.01430000,0.56294371,99999.13281250,284.44464111,189.59130859
0.01540000,0.55486024,100154.34375000,284.56317139,188.77528381
0.01650001,0.56047974,100304.29687500,284.80340576,187.71145630
0.01760000,0.55534670,100452.37500000,284.94784546,186.90196228
0.01870000,0.56002227,100620.03906250,285.11682129,185.99858093
0.01980000,0.54646629,100770.48437500,285.16854858,185.45820618
0.02090001,0.54646629,100915.96093750,285.28118896,184.84689331
0.02200001,0.54646629,101061.42968750,285.39385986,184.23577881
0.02310000,0.53884253,101196.82812500,285.57571411,183.52941895
0.02420000,0.53922868,101299.31250000,285.29141235,184.08543396
0.02530001,0.53671976,101440.85156250,285.51693726,183.21311951
0.02640001,0.53777745,101581.21875000,285.77999878,182.23863220
0.02750000,0.53275676,101703.00781250,285.85052490,181.80291748
0.02860000,0.53882078,101806.55468750,285.85656738,181.64547729
0.02970000,0.53609688,101965.96093750,286.07235718,180.81039429
0.03080001,0.52783030,102113.28906250,286.26043701,180.09181213
0.03189999,0.53378407,102231.26562500,286.36727905,179.68721008
0.03300001,0.53378407,102339.17968750,286.41183472,179.47929382
0.03410001,0.53284341,102465.30468750,286.52966309,179.06387329
0.03520001,0.52212206,102608.78906250,286.78189087,178.31237793
0.03630001,0.52212206,102745.06250000,286.94781494,177.84671021
0.03740000,0.52351627,102879.57812500,287.11480713,177.39845276
0.03850000,0.52351627,102994.50781250,287.29333496,177.14106750
0.03960000,0.51419999,103122.07031250,287.61508179,176.39770508
0.04069999,0.51419999,103250.64843750,287.95242310,175.60176086
0.04180002,0.51808605,103368.98437500,288.29257202,175.04486084
0.04290001,0.51035614,103474.77343750,288.66674805,174.55632019
0.04400001,0.50992850,103596.66406250,289.11965942,173.84603882
0.04510001,0.50595070,103722.36718750,289.55987549,173.21757507
0.04620000,0.50792428,103837.31250000,289.97216797,172.91502380
0.04730000,0.50792428,103953.82812500,290.40808105,172.57228088
0.04840000,0.49523038,104071.92187500,290.76617432,172.39178467
0.04949999,0.49713435,104184.56250000,291.62820435,171.67359924
0.05060002,0.50487503,104307.49218750,292.46597290,171.00285339
0.05170002,0.50487503,104430.27343750,293.25125122,170.45909119
0.05280001,0.49914053,104549.97656250,294.27981567,127.84376526
0.05390001,0.48027528,104645.75781250,295.10336304,65.03898621
0.05500001,nan,nan,nan,nan
