arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.57037357,98593.28906250,289.10275269,0.26994488
0.00110000,0.57037357,98765.60156250,288.14144897,88.78983307
0.00220000,0.57104768,98923.39843750,287.07696533,173.69920349
0.00330000,0.57460644,99112.09375000,286.24114990,193.03883362
0.00440000,0.57286081,99290.01562500,285.48345947,192.96994019
0.00550001,0.57221042,99452.03906250,284.80465698,192.89402771
0.00660000,0.57221042,99603.90625000,284.34439087,192.84536743
0.00770000,0.57355916,99762.87500000,284.07028198,192.46820068
0.00880000,0.56826919,99931.92968750,284.02682495,191.69276428
0.00990000,0.56696239,100083.50000000,283.94766235,191.18879700
0.01100000,0.56497156,100263.42187500,284.09445190,190.12365723
0.01210000,0.56404640,100436.60156250,284.06683350,189.51382446
0.01320001,0.55196169,100611.51562500,284.08041382,188.78363037
0.01430000,0.56284586,100736.66406250,284.10678101,188.26931763
0.01540000,0.56284586,100857.94531250,284.20895386,187.62329102
0.01650000,0.55519193,101019.03906250,284.39059448,186.68762207
0.01760001,0.55519193,101149.78906250,284.64624023,185.69142151
0.01870000,0.55479684,101291.22656250,284.62170410,185.30516052
0.01980000,0.54558177,101443.12500000,284.66320801,184.76789856
0.02090001,0.54601608,101599.49218750,284.73989868,184.18522644
0.02200000,0.54112936,101749.57812500,284.84164429,183.54338074
0.02310000,0.54112936,101879.79687500,284.93325806,182.98539734
0.02420001,0.53861717,102012.75781250,285.05303955,182.36267090
0.02530001,0.53358112,102160.05468750,285.24215698,181.57812500
0.02640000,0.52833675,102310.78125000,285.44216919,180.75819397
0.02750001,0.53346946,102439.49218750,285.56985474,180.20799255
0.02860001,0.52751673,102570.74218750,285.70559692,179.66860962
0.02970000,0.53436482,102707.04687500,285.79827881,179.18586731
0.03080000,0.53436482,102815.97656250,285.89297485,178.82502747
0.03189999,0.52766039,102923.28125000,286.00338745,178.40234375
0.03300001,0.53271200,103034.02343750,286.15234375,177.87396240
0.03410000,0.52921706,103163.64062500,286.35473633,177.18051147
0.03520002,0.52521174,103285.41406250,286.43133545,176.87808228
0.03630001,0.52463653,103411.75781250,286.57537842,176.43504333
0.03740000,0.51247343,103560.36718750,286.87130737,175.66592407
0.03850002,0.51247343,103682.32812500,287.07659912,175.25076294
0.03960001,0.51485781,103789.04687500,287.31436157,174.82191467
0.04070000,0.51634803,103912.99218750,287.54425049,174.40924072
0.04180001,0.51634803,104080.51562500,287.83679199,173.75376892
0.04290001,0.50863401,104201.20312500,288.16812134,173.24569702
0.04400000,0.51138266,104312.40625000,288.52456665,172.78529358
0.04510001,0.50210331,104447.14062500,288.94937134,172.25936890
0.04620001,0.50210331,104555.70312500,289.46032715,171.64292908
0.04730000,0.49658539,104652.73437500,289.91033936,171.20861816
0.04840001,0.49682613,104752.21093750,290.34378052,170.95989990
0.04950001,0.50535002,104859.73437500,290.80761719,170.68957520
0.05060002,0.49607174,104982.86718750,291.45635986,170.12950134
0.05170001,0.49244304,105108.29687500,292.42459106,169.44712830
0.05280000,0.48712814,105222.45312500,293.73168945,143.80676270
0.05390002,0.48460811,105283.01562500,294.97460938,76.53854370
0.05500001,nan,nan,nan,nan
