arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.57218738,97889.15625000,289.58172607,0.26696059
0.00110000,0.57218738,98051.86718750,288.66091919,90.22518921
0.00219999,0.57907882,98213.48437500,287.75961304,178.41349792
0.00330001,0.58200689,98393.13281250,287.07714844,194.92167664
0.00440000,0.58193990,98581.32031250,286.37426758,194.79675293
0.00550000,0.58193990,98769.56250000,285.66857910,194.67170715
0.00659999,0.57578728,98930.03125000,285.20407104,194.42669678
0.00770000,0.57326764,99108.61718750,284.89166260,194.06983948
0.00880000,0.57859335,99265.81250000,284.80471802,193.49874878
0.00990000,0.57414941,99417.10937500,284.75299072,192.84259033
0.01100000,0.57754087,99589.42968750,284.77584839,192.02352905
0.01210001,0.56537583,99727.82031250,284.81610107,191.39335632
0.01320000,0.56529973,99858.82812500,284.84405518,190.82917786
0.01430000,0.56529973,99984.17187500,284.81460571,190.44227600
0.01540000,0.55728085,100141.17187500,284.91635132,189.66061401
0.01650001,0.56303389,100293.07031250,285.14743042,188.61022949
0.01760000,0.55786742,100443.93750000,285.28469849,187.81674194
0.01870000,0.56277574,100614.33593750,285.44607544,186.93814087
0.01980000,0.54928242,100766.48437500,285.48703003,186.42027283
0.02090001,0.54928242,100913.19531250,285.58969116,185.81774902
0.02200001,0.54928242,101059.89843750,285.69238281,185.21540833
0.02310000,0.54162541,101196.64062500,285.87557983,184.48675537
0.02420000,0.54201942,101300.16406250,285.62719727,184.93728638
0.02530001,0.53943896,101443.77343750,285.83776855,184.08802795
0.02640001,0.54057739,101586.16406250,286.07464600,183.16453552
0.02750000,0.53556824,101709.34375000,286.11920166,182.77886963
0.02860000,0.54182600,101814.02343750,286.11834717,182.61224365
0.02970000,0.53907590,101974.40625000,286.32183838,181.79150391
0.03080001,0.53074835,102122.53906250,286.49563599,181.08920288
0.03189999,0.53704579,102240.94531250,286.58575439,180.69961548
0.03300001,0.53704579,102349.18750000,286.61990356,180.48471069
0.03410001,0.53613171,102475.72656250,286.72326660,180.06544495
0.03520001,0.52546458,102619.64843750,286.95169067,179.32051086
0.03630001,0.52546458,102757.28906250,287.10763550,178.82798767
0.03740000,0.52676396,102893.07812500,287.26486206,178.35238647
0.03850000,0.52676396,103008.19531250,287.43624878,178.06182861
0.03960000,0.51722361,103135.14843750,287.73114014,177.32666016
0.04069999,0.51722361,103262.96093750,288.03903198,176.54409790
0.04180002,0.52116135,103380.73437500,288.32998657,176.00547791
0.04290001,0.51319559,103486.78125000,288.68630981,175.49501038
0.04400001,0.51281855,103609.11718750,289.12347412,174.77223206
0.04510001,0.50886481,103735.57031250,289.53491211,174.15153503
0.04620000,0.51081416,103851.12500000,289.92544556,173.84217834
0.04730000,0.51081416,103968.21875000,290.33728027,173.49777222
0.04840000,0.49763259,104086.96875000,290.68460083,173.30052185
0.04949999,0.49958484,104199.75781250,291.51681519,172.57327271
0.05060002,0.50793981,104322.78906250,292.34225464,171.88356018
0.05170002,0.50793981,104445.68750000,293.12350464,171.31271362
0.05280001,0.50271922,104568.54687500,294.09698486,128.46392822
0.05390001,0.48348286,104667.00781250,294.89962769,65.34821320
0.05500001,nan,nan,nan,nan
