arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.61223016,95626.17187500,285.31765747,0.46781513
0.00110001,0.61359109,95770.14062500,284.70333862,65.81069946
0.00219999,0.60997319,95947.64062500,284.14645386,134.67056274
0.00330000,0.60997319,96110.39843750,283.54608154,201.58071899
0.00440000,0.62012137,96337.85156250,283.16287231,205.98826599
0.00549999,0.60890254,96532.82812500,282.75115967,205.57746887
0.00660000,0.60890254,96700.49218750,282.21328735,205.50054932
0.00770000,0.60732048,96877.61718750,281.84304810,205.22613525
0.00879999,0.60732048,97078.42968750,281.89273071,204.45666504
0.00990000,0.60732048,97279.24218750,281.94241333,203.68798828
0.01100000,0.59916745,97450.85937500,281.86251831,203.20785522
0.01209999,0.59160614,97599.57031250,281.89050293,202.67411804
0.01319999,0.59919870,97739.50781250,281.88906860,202.21980286
0.01430000,0.59919870,97904.51562500,281.92425537,201.67320251
0.01540000,0.59919870,98069.53125000,281.95941162,201.12677002
0.01649999,0.60155826,98255.84375000,282.01617432,200.56504822
0.01760000,0.58880601,98411.61718750,281.99740601,200.22631836
0.01870000,0.59518267,98548.78125000,281.98449707,199.90441895
0.01979999,0.59518267,98663.77343750,281.99862671,199.56448364
0.02089998,0.59036685,98800.19531250,282.06604004,199.07550049
0.02200000,0.58330267,98958.55468750,282.14993286,198.54405212
0.02309999,0.58330267,99124.73437500,282.23593140,198.00840759
0.02419998,0.59754118,99284.03125000,282.38088989,197.30389404
0.02530000,0.59138798,99419.15625000,282.39154053,197.01916504
0.02639999,0.57717414,99537.30468750,282.34310913,196.83583069
0.02749998,0.57477796,99676.67968750,282.44088745,196.32109070
0.02860000,0.57665308,99834.35937500,282.58770752,195.68214417
0.02969999,0.58029754,99992.31250000,282.68914795,195.12992859
0.03080001,0.58029754,100152.50781250,282.78912354,194.58882141
0.03190000,0.57412415,100314.57812500,282.89788818,194.05303955
0.03299999,0.57412415,100449.92187500,283.03067017,193.67504883
0.03410001,0.57412415,100585.27343750,283.16345215,193.29713440
0.03520000,0.57773728,100720.35156250,283.29641724,192.92015076
0.03629998,0.57686930,100841.85937500,283.44488525,192.55938721
0.03740000,0.56477428,100956.99218750,283.62084961,192.19905090
0.03849999,0.56477428,101084.85156250,283.85781860,191.72518921
0.03959998,0.56477428,101212.71093750,284.09475708,191.25169373
0.04070000,0.56204953,101342.16406250,284.33642578,190.76713562
0.04179999,0.57474960,101484.94531250,284.67953491,190.27749634
0.04289998,0.57417022,101609.73437500,284.99276733,189.95071411
0.04400000,0.55971729,101733.45312500,285.33776855,189.60655212
0.04509999,0.55971729,101849.99218750,285.70208740,189.29974365
0.04619998,0.55971729,101966.52343750,286.06637573,188.99334717
0.04730000,0.54951963,102108.61718750,286.70065308,188.44860840
0.04839999,0.54951963,102250.96093750,287.34063721,187.89819336
0.04949998,0.54951963,102393.29687500,287.98065186,187.34823608
0.05060000,0.55122435,102546.66406250,288.62277222,186.75849915
0.05169999,0.53461521,102695.00000000,289.23626709,165.60841370
0.05279998,0.54546169,102806.11718750,289.79898071,113.51910400
0.05390000,0.54598061,102909.35937500,290.40399170,56.88691711
0.05499999,nan,nan,nan,nan
