arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.57746999,97608.24218750,289.21420288,0.26751128
0.00110000,0.57746999,97770.88281250,288.40750122,58.38458633
0.00220000,0.57773828,97939.86718750,287.51837158,120.06050873
0.00330000,0.57773828,98121.41406250,286.49206543,188.17858887
0.00440000,0.57399775,98304.33593750,285.88101196,194.47724915
0.00549999,0.57399775,98492.23437500,285.63342285,193.83340454
0.00660000,0.57635376,98714.17968750,285.25454712,193.22457886
0.00770000,0.57364638,98937.78906250,284.86535645,192.62518311
0.00879999,0.57364638,99018.29687500,284.72503662,192.45571899
0.00990000,0.57483825,99131.41406250,284.60250854,192.16067505
0.01100000,0.56562998,99267.80468750,284.60571289,191.55908203
0.01209999,0.56562998,99421.67187500,284.68249512,190.83425903
0.01320000,0.56562998,99575.53125000,284.75924683,190.10949707
0.01430000,0.55632718,99744.17968750,284.77774048,189.51594543
0.01540000,0.55632718,99911.85156250,284.56555176,189.53970337
0.01649999,0.55596618,100071.42187500,284.66510010,188.91224670
0.01759999,0.55949687,100230.82812500,284.92312622,187.94966125
0.01870000,0.55949687,100389.25000000,285.06838989,187.20684814
0.01979999,0.54973795,100516.23437500,285.11447144,186.75144958
0.02089998,0.54973795,100625.61718750,285.11318970,186.44981384
0.02200000,0.55026056,100752.81250000,285.14773560,186.02067566
0.02309999,0.54214985,100906.75000000,285.38635254,184.99952698
0.02419998,0.54958010,101064.85937500,285.62332153,183.99591064
0.02530000,0.54235150,101209.05468750,285.82150269,183.15170288
0.02639999,0.54003421,101310.64062500,285.80590820,182.95669556
0.02750001,0.54127048,101442.78125000,285.98348999,182.23800659
0.02860000,0.53443306,101583.54687500,286.28417969,181.20845032
0.02969999,0.53601371,101717.34375000,286.45092773,180.49856567
0.03080001,0.53344051,101840.60156250,286.62094116,179.80442810
0.03190000,0.53344051,101920.28125000,286.77853394,179.19873047
0.03299999,0.53158094,102002.37500000,286.86889648,178.79356384
0.03410001,0.52244102,102133.56250000,286.92034912,178.59890747
0.03520000,0.52244102,102275.73437500,286.90136719,178.58982849
0.03629999,0.52027589,102413.07031250,287.21859741,177.79571533
0.03740001,0.52027589,102548.47656250,287.47122192,177.24412537
0.03850000,0.51499440,102662.41406250,287.57003784,177.16557312
0.03959999,0.51399628,102769.64843750,287.77542114,177.02653503
0.04070001,0.51399628,102884.05468750,288.06381226,176.68725586
0.04180000,0.52712248,103003.46875000,288.32040405,176.41917419
0.04289998,0.51070861,103132.73437500,288.72814941,176.05181885
0.04400000,0.51070861,103249.06250000,288.98248291,176.05493164
0.04510000,0.50917018,103368.01562500,289.24172974,176.03796387
0.04619998,0.50427127,103484.87500000,289.59832764,175.90409851
0.04730000,0.51128159,103603.50000000,290.14892578,175.54225159
0.04840000,0.51128159,103722.66406250,290.70065308,175.17414856
0.04949998,0.51226321,103853.96875000,291.39639282,174.52835083
0.05060000,0.50025283,103983.33593750,292.16632080,170.26210022
0.05169999,0.50025283,104076.46875000,293.11077881,131.20202637
0.05279998,0.49287302,104167.99218750,294.00180054,95.04541779
0.05390000,0.49319904,104257.92187500,294.83297729,55.56355667
0.05499999,nan,nan,nan,nan
