arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.56571979,98718.76562500,289.04025269,0.39089292
0.00110000,0.56587513,98894.70312500,287.80593872,129.61451721
0.00220001,0.57058273,99067.75781250,286.65756226,193.45257568
0.00330000,0.56703209,99281.67968750,285.73684692,193.46168518
0.00440000,0.57422875,99451.53906250,285.04776001,193.54937744
0.00550000,0.57422875,99580.58593750,284.50350952,193.77287292
0.00660001,0.57260032,99757.81250000,284.22402954,193.34042358
0.00770000,0.56957244,99915.98437500,284.08761597,192.88220215
0.00880000,0.57402228,100084.13281250,283.97180176,192.31741333
0.00990000,0.57410626,100250.81250000,283.92742920,191.71522522
0.01100001,0.57081212,100416.93750000,283.98742676,190.95414734
0.01210000,0.56296429,100550.60156250,284.04483032,190.29653931
0.01320001,0.56229349,100708.07812500,284.06320190,189.67938232
0.01430000,0.55713878,100845.99218750,284.05712891,189.17855835
0.01539999,0.56347387,101039.98437500,284.06933594,188.55569458
0.01650001,0.56279473,101232.35937500,284.16757202,187.79606628
0.01760000,0.55645049,101328.73437500,284.33221436,187.19335938
0.01869999,0.55235191,101446.67968750,284.45355225,186.61648560
0.01980001,0.55235191,101632.82031250,284.48739624,186.02589417
0.02090000,0.54532918,101760.54687500,284.55664062,185.49996948
0.02200001,0.54920848,101889.83593750,284.66540527,184.91920471
0.02310000,0.54677934,102050.71093750,284.76303101,184.28211975
0.02419999,0.54677934,102184.91406250,284.80014038,183.82417297
0.02530001,0.53747378,102307.63281250,284.88629150,183.26235962
0.02640000,0.54447795,102449.28906250,285.13308716,182.29725647
0.02750002,0.54282425,102585.21093750,285.29525757,181.56883240
0.02860001,0.53451325,102705.68750000,285.32046509,181.19448853
0.02970000,0.53649203,102871.00781250,285.59436035,180.18588257
0.03080001,0.53361569,103016.81250000,285.85540771,179.27589417
0.03190000,0.52855785,103082.79687500,285.90823364,179.02957153
0.03300000,0.52266032,103213.32812500,286.06018066,178.53466797
0.03410001,0.52464336,103315.11718750,286.18283081,178.15705872
0.03520000,0.52464336,103481.89062500,286.34765625,177.54461670
0.03630002,0.52436404,103641.89843750,286.56286621,176.91203308
0.03740001,0.52158665,103771.82812500,286.75369263,176.44161987
0.03850000,0.51983719,103892.48437500,286.99520874,176.03741455
0.03960001,0.51983719,104018.74218750,287.27920532,175.61192322
0.04070000,0.51497864,104141.28125000,287.51785278,175.32450867
0.04179999,0.51391156,104251.12500000,287.66995239,175.32316589
0.04290001,0.51398310,104369.23437500,288.03045654,174.81825256
0.04400000,0.51739908,104493.05468750,288.38754272,174.41191101
0.04510002,0.51175221,104609.10156250,288.82171631,174.00077820
0.04620001,0.51444361,104730.27343750,289.34768677,173.56655884
0.04730000,0.51226591,104838.00000000,289.81408691,173.38771057
0.04840001,0.50090534,104957.03125000,290.43511963,172.91488647
0.04950000,0.50987304,105063.79687500,291.18789673,172.32720947
0.05059999,0.50952183,105175.64843750,291.98260498,171.66004944
0.05170001,0.49770906,105331.17968750,293.09201050,170.67117310
0.05280000,0.49255297,105448.60156250,294.22079468,164.25018311
0.05390002,0.49648713,105565.39062500,295.12652588,79.92812347
0.05500001,nan,nan,nan,nan
