arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.13657418,125481.17968750,302.33938599,89.60205078
0.00110001,0.13703544,125495.33593750,301.98950195,51.98647308
0.00219999,0.13649242,125506.16406250,301.63983154,47.39046097
0.00330000,0.14017742,125503.10937500,301.19338989,47.95344543
0.00440000,0.13810328,125505.20312500,300.78262329,48.56020737
0.00549999,0.14226989,125507.16406250,300.57229614,48.89940643
0.00660000,0.14322660,125509.09375000,300.38522339,49.27295303
0.00770000,0.14322660,125522.77343750,300.23406982,49.53618240
0.00879999,0.14555290,125522.17187500,300.14071655,49.78161240
0.00990000,0.14485231,125507.41406250,300.04202271,50.19711304
0.01100000,0.14609734,125503.53906250,300.01245117,50.42587280
0.01209999,0.14476851,125506.42187500,299.99865723,50.59043503
0.01319999,0.14802102,125499.24218750,299.98294067,50.81176376
0.01430000,0.14895584,125496.50781250,299.98159790,50.99579620
0.01540000,0.14895584,125499.17968750,299.93023682,51.35385132
0.01649999,0.15110926,125501.29687500,299.94158936,51.67591095
0.01760000,0.14892761,125517.02343750,299.99774170,51.91570663
0.01870000,0.15053584,125546.55468750,300.04772949,52.04922485
0.01979999,0.15251606,125555.12500000,300.08407593,52.27535629
0.02089998,0.15251606,125539.35937500,300.14495850,52.55539322
0.02200000,0.15008472,125527.19531250,300.21670532,52.79991531
0.02309999,0.15443820,125521.55468750,300.25402832,53.12845230
0.02419998,0.15443820,125517.33593750,300.32424927,53.45505524
0.02530000,0.15621855,125521.46875000,300.36849976,53.80071640
0.02639999,0.15680698,125537.04687500,300.38006592,54.08640671
0.02749998,0.15832788,125547.77343750,300.40905762,54.38872528
0.02860000,0.15821943,125541.19531250,300.44558716,54.84166718
0.02969999,0.16128318,125538.99218750,300.41290283,55.25410843
0.03080001,0.16259476,125541.95312500,300.35018921,55.49102783
0.03190000,0.16159665,125553.23437500,300.37582397,55.75853348
0.03299999,0.16165275,125548.75000000,300.40988159,56.21244431
0.03410001,0.16253595,125554.56250000,300.40060425,56.63302231
0.03520000,0.16484884,125571.69531250,300.38992310,57.07611084
0.03629998,0.16758888,125580.31250000,300.40298462,57.48302078
0.03740000,0.16659854,125570.18750000,300.38302612,57.98838806
0.03849999,0.16896694,125567.43750000,300.34872437,58.43898010
0.03959998,0.16896694,125587.63281250,300.44784546,58.78333282
0.04070000,0.16971741,125601.25781250,300.57809448,59.05334854
0.04179999,0.17197329,125584.85937500,300.75814819,59.42581558
0.04289998,0.17133038,125566.25000000,300.94558716,59.83796310
0.04400000,0.17539630,125558.75000000,301.33410645,60.19776535
0.04509999,0.17539630,125553.89843750,301.83410645,60.43280411
0.04619998,0.17359575,125578.53125000,302.61291504,60.72935486
0.04730000,0.17067864,125606.03906250,303.93225098,60.43214035
0.04839999,0.17040132,125608.06250000,305.31130981,61.07969666
0.04949998,0.17040132,125610.53906250,307.06951904,62.07133102
0.05060000,0.18922047,125626.45312500,308.80361938,64.69532013
0.05169999,0.18922047,125686.19531250,310.16311646,69.22495270
0.05279998,0.22333045,125779.41406250,310.61709595,65.83318329
0.05390000,0.22333045,125946.44531250,309.51751709,33.32378769
0.05499999,0.22855518,126095.42968750,308.32757568,0.02793121
