arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.48442623,128227.42187500,300.24359131,0.83323258
0.00110000,0.48442623,128360.07031250,299.89163208,56.45642853
0.00219999,0.48442623,128492.71875000,299.53970337,112.07962799
0.00330001,0.49052559,128640.78906250,299.17391968,168.83226013
0.00440000,0.48662496,128806.50000000,298.88000488,169.14781189
0.00550000,0.48662496,128980.85156250,298.59588623,169.02214050
0.00659999,0.48662496,129155.20312500,298.31176758,168.89683533
0.00770000,0.48778988,129292.83593750,298.26779175,168.66743469
0.00880000,0.48778988,129428.92187500,298.23394775,168.43405151
0.00990000,0.48764141,129590.21875000,298.22012329,168.04043579
0.01100000,0.48287027,129735.35937500,298.28463745,167.54109192
0.01210001,0.48287027,129867.92187500,298.36968994,167.03359985
0.01320000,0.48517451,130000.36718750,298.47549438,166.48280334
0.01430000,0.47416354,130147.96093750,298.61129761,165.87545776
0.01540000,0.47257596,130308.35937500,298.80816650,165.14585876
0.01650001,0.47482046,130469.89062500,299.00796509,164.40612793
0.01760000,0.47482046,130632.21875000,299.20935059,163.65925598
0.01870000,0.46602683,130769.53125000,299.32955933,163.11740112
0.01980000,0.46843347,130887.19531250,299.40008545,162.74859619
0.02090001,0.46843347,131004.19531250,299.48413086,162.35403442
0.02200001,0.47001486,131122.62500000,299.56387329,161.96424866
0.02310000,0.46613478,131249.92187500,299.58422852,161.62411499
0.02420000,0.46613478,131368.76562500,299.59167480,161.26808167
0.02530001,0.46613478,131487.62500000,299.59915161,160.91221619
0.02640001,0.46296017,131597.03125000,299.56506348,160.67892456
0.02750000,0.46172922,131711.78125000,299.53167725,160.43591309
0.02860000,0.46172922,131868.75000000,299.53808594,160.02636719
0.02970000,0.45922067,131980.98437500,299.59716797,159.63685608
0.03080001,0.45922067,132088.40625000,299.65029907,159.29267883
0.03189999,0.45922067,132195.82812500,299.70343018,158.94880676
0.03300001,0.45512632,132292.70312500,299.70681763,158.64398193
0.03410001,0.45780888,132372.12500000,299.66262817,158.37039185
0.03520001,0.45780888,132458.82812500,299.61334229,158.08793640
0.03630001,0.46029262,132548.76562500,299.57604980,157.79701233
0.03740000,0.45466822,132681.87500000,299.62036133,157.53216553
0.03850000,0.45466822,132823.46875000,299.67376709,157.28132629
0.03960000,0.45466822,132965.06250000,299.72714233,157.03068542
0.04069999,0.45203807,133085.29687500,299.76654053,156.77236938
0.04180002,0.45050522,133191.01562500,299.80413818,156.46289062
0.04290001,0.45050522,133302.35937500,299.84417725,156.06095886
0.04400001,0.44824287,133406.79687500,299.90628052,155.64100647
0.04510001,0.44824287,133492.06250000,300.02984619,155.17019653
0.04620000,0.44824287,133577.31250000,300.15341187,154.69966125
0.04730000,0.44512882,133671.14062500,300.28421021,154.20494080
0.04840000,0.44144201,133806.53125000,300.48623657,153.68661499
0.04949999,0.44144201,133955.62500000,300.71096802,153.13516235
0.05060002,0.44144201,134104.71875000,300.93572998,152.58445740
0.05170002,0.43280508,134250.79687500,301.16839600,137.32070923
0.05280001,0.43280508,134372.59375000,301.42755127,93.02851868
0.05390001,0.43207917,134488.56250000,301.71932983,48.08255768
0.05500001,nan,nan,nan,nan
