arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.48181305,128225.41406250,300.08374023,1.11983001
0.00110000,0.47948778,128388.37500000,299.62744141,65.42890167
0.00220000,0.48220735,128552.53906250,299.15774536,122.45930481
0.00330000,0.48644971,128712.75000000,298.77691650,167.32644653
0.00440000,0.48344256,128847.56250000,298.50253296,167.37248230
0.00549999,0.48344256,129001.40625000,298.24148560,167.36489868
0.00660000,0.48178994,129145.71093750,298.06121826,167.29811096
0.00770000,0.48459917,129274.60937500,298.03170776,167.10731506
0.00879999,0.48276419,129440.39062500,298.02465820,166.71586609
0.00990000,0.47976125,129580.71093750,298.06335449,166.30784607
0.01100000,0.47976125,129691.96093750,298.14379883,165.85610962
0.01209999,0.47976125,129803.20312500,298.22424316,165.40484619
0.01320000,0.47365768,129935.67187500,298.36151123,164.76025391
0.01430000,0.47365768,130076.59375000,298.54385376,163.97465515
0.01540000,0.47145289,130219.66406250,298.72760010,163.17376709
0.01650000,0.46684519,130359.64062500,298.89596558,162.46072388
0.01760000,0.46362948,130470.09375000,299.01800537,162.02700806
0.01870000,0.46362948,130576.56250000,299.14001465,161.61535645
0.01979999,0.46362948,130683.03906250,299.26205444,161.20387268
0.02090000,0.46332204,130806.57812500,299.30200195,160.83937073
0.02200000,0.46251713,130942.71875000,299.33822632,160.44436646
0.02309999,0.46251713,131082.79687500,299.37854004,160.03393555
0.02420000,0.46150732,131183.89062500,299.39688110,159.70364380
0.02530000,0.45737833,131312.75000000,299.44467163,159.26136780
0.02639999,0.45737833,131445.09375000,299.48843384,158.82551575
0.02749999,0.45670131,131563.78125000,299.48736572,158.51936340
0.02860000,0.45670131,131681.95312500,299.48461914,158.21820068
0.02969999,0.45543903,131802.20312500,299.51126099,157.84814453
0.03079999,0.45313968,131909.46875000,299.53225708,157.56150818
0.03190000,0.45313968,132024.92187500,299.54937744,157.27082825
0.03299999,0.45611027,132140.79687500,299.56771851,156.97676086
0.03409999,0.45112532,132254.81250000,299.59661865,156.58995056
0.03519998,0.45112532,132369.32812500,299.62524414,156.10353088
0.03629998,0.45112532,132483.84375000,299.65386963,155.61724854
0.03740000,0.44912640,132595.48437500,299.67675781,155.19044495
0.03850000,0.44750628,132703.98437500,299.68869019,155.02828979
0.03959999,0.44750628,132809.21875000,299.69387817,154.85815430
0.04069999,0.44750628,132914.46875000,299.69906616,154.68807983
0.04179998,0.44800128,133004.31250000,299.71759033,154.44421387
0.04289998,0.44484393,133104.37500000,299.75115967,154.20466614
0.04400001,0.44484393,133227.81250000,299.79510498,154.04721069
0.04510000,0.44121460,133367.01562500,299.89511108,153.67864990
0.04619999,0.44121460,133510.39062500,300.09072876,153.00750732
0.04729999,0.44121460,133653.76562500,300.28634644,152.33665466
0.04839999,0.43511402,133765.84375000,300.50256348,151.72842407
0.04949998,0.43606901,133870.65625000,300.73638916,151.28330994
0.05059998,0.43606901,133970.89062500,300.94778442,150.85375977
0.05170000,0.43039875,134071.56250000,301.17147827,144.95118713
0.05280000,0.43039875,134175.53125000,301.48696899,98.24076843
0.05390000,0.42579592,134285.37500000,301.83065796,51.54948807
0.05499999,nan,nan,nan,nan
