arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.12569675,125692.96093750,300.23742676,89.38294220
0.00110000,0.12569675,125695.05468750,299.94558716,58.31726837
0.00220000,0.13181684,125667.12500000,299.69607544,40.21011734
0.00330000,0.13697247,125645.36718750,299.35525513,46.91933060
0.00440000,0.13697247,125652.09375000,298.84783936,47.73112106
0.00550000,0.13145614,125647.90625000,298.31436157,48.74028015
0.00660000,0.13552009,125648.16406250,297.98782349,49.16198349
0.00769999,0.13875104,125657.29687500,297.78051758,49.31154251
0.00879999,0.13875104,125656.03125000,297.63546753,49.44992447
0.00990000,0.14461874,125658.22656250,297.56121826,49.48925400
0.01099999,0.14461874,125662.04687500,297.39099121,49.89800262
0.01209999,0.13377211,125661.19531250,297.16754150,50.50130081
0.01319999,0.13511555,125670.31250000,297.03356934,50.89828873
0.01430000,0.14882959,125669.01562500,296.97839355,51.13845062
0.01540001,0.14882959,125652.66406250,296.93099976,51.51104736
0.01650000,0.14954433,125636.82812500,296.81387329,52.04207230
0.01760000,0.14954433,125621.82031250,296.58398438,52.83250809
0.01870000,0.14954433,125606.81250000,296.35409546,53.62911224
0.01980000,0.16148861,125598.43750000,296.27307129,53.99545288
0.02090000,0.15865399,125599.19531250,296.17684937,54.43241119
0.02200000,0.15865399,125604.32031250,296.10296631,54.78807831
0.02310000,0.15781354,125607.59375000,296.02252197,55.19485474
0.02420000,0.15937114,125603.83593750,295.97451782,55.53952789
0.02530000,0.15937114,125592.08593750,295.96429443,55.81011200
0.02640000,0.15937114,125580.34375000,295.95407104,56.08325958
0.02749999,0.15901803,125570.72656250,295.92559814,56.38634491
0.02860001,0.16527141,125570.81250000,295.84429932,56.77094269
0.02970000,0.16806582,125556.24218750,295.84173584,57.02695847
0.03080001,0.16806582,125534.81250000,295.82785034,57.36865616
0.03189999,0.16883152,125510.47656250,295.70303345,57.88674164
0.03300001,0.16883152,125485.92187500,295.56976318,58.41895294
0.03409999,0.17105284,125463.67968750,295.46548462,58.94989395
0.03520001,0.17129790,125453.74218750,295.44549561,59.34688950
0.03629999,0.17129790,125442.43750000,295.42611694,59.76653290
0.03740000,0.16914712,125428.17187500,295.39883423,60.19572067
0.03849999,0.17735015,125410.51562500,295.41845703,60.51340103
0.03960000,0.17735015,125386.91406250,295.42001343,61.00080872
0.04069999,0.17682045,125363.55468750,295.39019775,61.63417816
0.04180000,0.18199357,125371.29687500,295.34536743,62.24610138
0.04289999,0.18350229,125373.78906250,295.37347412,62.73320007
0.04400000,0.18292522,125363.50781250,295.41571045,63.39136124
0.04509998,0.18292522,125382.38281250,295.51779175,63.78137970
0.04620000,0.18927977,125408.63281250,295.64761353,64.03532410
0.04729998,0.18815833,125379.09375000,295.85791016,64.37965393
0.04840000,0.18815833,125348.57031250,296.08337402,64.65284729
0.04949998,0.18800857,125323.45312500,296.31375122,64.81861115
0.05060000,0.18800857,125309.86718750,296.55468750,64.75359344
0.05169998,0.19074999,125308.37500000,296.83316040,64.63360596
0.05280000,0.18636225,125315.76562500,297.06796265,49.15396881
0.05389998,0.18493857,125329.51562500,297.27658081,24.30752754
0.05499999,nan,nan,nan,nan
