arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.61205499,95720.12500000,285.61474609,0.46828720
0.00110001,0.61343733,95865.14062500,285.00326538,65.86558533
0.00219999,0.60988246,96042.92187500,284.44815063,134.77122498
0.00330000,0.60988246,96205.79687500,283.84802246,201.75099182
0.00440000,0.61992104,96430.49218750,283.46514893,206.17410278
0.00549999,0.60893334,96622.78125000,283.05038452,205.77864075
0.00660000,0.60893334,96788.17187500,282.50854492,205.71536255
0.00770000,0.60745337,96963.36718750,282.13812256,205.45062256
0.00879999,0.60745337,97163.13281250,282.19711304,204.68087769
0.00990000,0.60745337,97362.89843750,282.25610352,203.91189575
0.01100000,0.59963641,97531.67187500,282.17654419,203.43661499
0.01209999,0.59216938,97678.20312500,282.20928955,202.90673828
0.01319999,0.59950064,97814.89843750,282.20376587,202.46902466
0.01430000,0.59950064,97976.54687500,282.23535156,201.93524170
0.01540000,0.59950064,98138.19531250,282.26690674,201.40164185
0.01649999,0.60172133,98320.62500000,282.31982422,200.84614563
0.01760000,0.58926448,98472.84375000,282.29379272,200.50370789
0.01870000,0.59560407,98606.27343750,282.27105713,200.18095398
0.01979999,0.59560407,98717.09375000,282.27178955,199.84608459
0.02089998,0.59093829,98849.00781250,282.33084106,199.36633301
0.02200000,0.58387145,99003.67187500,282.41299438,198.83961487
0.02309999,0.58387145,99166.54687500,282.49984741,198.30621338
0.02419998,0.59824045,99321.59375000,282.63745117,197.60775757
0.02530000,0.59214101,99454.87500000,282.63778687,197.32695007
0.02639999,0.57800169,99569.92968750,282.56826782,197.15078735
0.02749998,0.57561203,99706.46875000,282.65985107,196.64546204
0.02860000,0.57736984,99861.80468750,282.80603027,196.01806641
0.02969999,0.58117456,100016.42968750,282.89892578,195.48094177
0.03080001,0.58117456,100170.63281250,282.98361206,194.96224976
0.03190000,0.57504244,100327.60937500,283.07809448,194.44306946
0.03299999,0.57504244,100463.12500000,283.20904541,194.06558228
0.03410001,0.57504244,100598.64062500,283.34002686,193.68817139
0.03520000,0.57871682,100733.85937500,283.47079468,193.31153870
0.03629998,0.57791167,100853.74218750,283.59506226,192.94564819
0.03740000,0.56600061,100967.49218750,283.75506592,192.58337402
0.03849999,0.56600061,101094.36718750,283.98645020,192.12190247
0.03959998,0.56600061,101221.23437500,284.21786499,191.66075134
0.04070000,0.56298324,101349.70312500,284.45480347,191.18957520
0.04179999,0.57612493,101491.71875000,284.78521729,190.71224976
0.04289998,0.57577038,101615.92968750,285.07015991,190.38214111
0.04400000,0.56139927,101739.15625000,285.38882446,190.02943420
0.04509999,0.56139927,101855.57031250,285.72683716,189.70704651
0.04619998,0.56139927,101971.99218750,286.06484985,189.38494873
0.04730000,0.55131374,102114.12500000,286.68884277,188.85990906
0.04839999,0.55131374,102256.46093750,287.32034302,188.32966614
0.04949998,0.55131374,102398.78906250,287.95184326,187.79985046
0.05060000,0.55279735,102551.45312500,288.57968140,187.22908020
0.05169999,0.53651202,102699.10156250,289.17230225,166.03042603
0.05279998,0.54694252,102810.94531250,289.71426392,113.80405426
0.05390000,0.54778533,102915.03906250,290.29885864,57.03575134
0.05499999,nan,nan,nan,nan
