arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.12799419,152078.98437500,309.04150391,0.12038861
0.00110000,0.12799419,152077.92187500,309.02618408,11.49492550
0.00219999,0.12822995,152077.10937500,309.01055908,23.12577057
0.00330000,0.12822995,152077.00000000,308.99414062,35.46895981
0.00440000,0.12833472,152072.90625000,308.97894287,44.87154388
0.00549999,0.12822340,152072.65625000,308.96783447,45.18741989
0.00660000,0.12900426,152072.26562500,308.95742798,45.20141602
0.00770000,0.12900426,152070.45312500,308.94708252,45.22744370
0.00880001,0.12958583,152068.60937500,308.93746948,45.25471497
0.00990001,0.12923406,152067.34375000,308.93170166,45.30294418
0.01100000,0.12874162,152066.34375000,308.92721558,45.33745956
0.01209999,0.12874162,152065.45312500,308.92327881,45.36608887
0.01320001,0.12874162,152064.56250000,308.91934204,45.39474487
0.01430000,0.12947632,152063.50000000,308.91537476,45.42465591
0.01539999,0.12995272,152059.20312500,308.91192627,45.47315598
0.01650001,0.12995272,152054.50000000,308.90884399,45.52180099
0.01760000,0.12995272,152049.79687500,308.90576172,45.57044983
0.01869999,0.12995272,152045.10937500,308.90267944,45.61910248
0.01980001,0.12929386,152040.98437500,308.89984131,45.66751862
0.02090000,0.12916400,152037.06250000,308.89739990,45.70537567
0.02200001,0.13002361,152033.10937500,308.89511108,45.74831772
0.02310000,0.13002361,152029.70312500,308.89324951,45.78448486
0.02419999,0.13002361,152026.31250000,308.89135742,45.82065582
0.02530001,0.13002361,152022.90625000,308.88949585,45.85682678
0.02640000,0.13002952,152018.96875000,308.88732910,45.89848328
0.02749999,0.13050538,152015.03125000,308.88513184,45.93833542
0.02860001,0.13050538,152011.70312500,308.88327026,45.96998596
0.02970000,0.13050538,152008.35937500,308.88137817,46.00164795
0.03079999,0.13050538,152005.03125000,308.87948608,46.03331757
0.03190001,0.13093615,151999.76562500,308.87683105,46.08123016
0.03300000,0.13083148,151995.32812500,308.87472534,46.12084961
0.03409999,0.13083148,151992.64062500,308.87359619,46.14454269
0.03520001,0.13083148,151989.96875000,308.87246704,46.16824722
0.03630000,0.13085134,151986.15625000,308.87112427,46.19845581
0.03739999,0.13085134,151982.14062500,308.86978149,46.22984695
0.03850001,0.13159908,151978.12500000,308.86840820,46.26117706
0.03960000,0.13129052,151976.15625000,308.86822510,46.27654266
0.04069998,0.13115086,151974.67187500,308.86856079,46.28596497
0.04180001,0.13138730,151972.85937500,308.87112427,46.28713989
0.04290000,0.13138730,151969.53125000,308.87475586,46.30957413
0.04399998,0.13138730,151966.20312500,308.87838745,46.33203506
0.04510000,0.13138730,151962.87500000,308.88204956,46.35453033
0.04619999,0.13138730,151959.54687500,308.88568115,46.37705231
0.04730001,0.13161321,151957.59375000,308.89117432,46.39083862
0.04840000,0.13161321,151958.06250000,308.90161133,46.36770630
0.04949999,0.13170273,151959.75000000,308.91314697,41.28654861
0.05060001,0.13129652,151961.85937500,308.92501831,34.53211212
0.05170000,0.13129652,151962.50000000,308.93905640,27.62260818
0.05279999,0.13129652,151963.12500000,308.95309448,20.71310616
0.05390001,0.13051802,151962.67187500,308.96881104,11.94150734
0.05500000,nan,nan,nan,nan
