arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.12631305,152365.21875000,309.17932129,0.09941135
0.00110000,0.12812392,152365.07812500,309.15991211,10.11377811
0.00220001,0.12812392,152363.54687500,309.13656616,20.75327110
0.00330000,0.12826203,152363.40625000,309.11819458,30.55086327
0.00440000,0.12826203,152363.43750000,309.10046387,40.23722839
0.00550001,0.12835081,152363.46875000,309.08633423,45.11449814
0.00660000,0.12835081,152363.50000000,309.07580566,45.15226746
0.00770000,0.12833353,152363.85937500,309.06564331,45.17355728
0.00880001,0.12833353,152362.75000000,309.05722046,45.19589615
0.00990000,0.12833353,152361.64062500,309.04879761,45.21825027
0.01100000,0.12841131,152360.45312500,309.04309082,45.25999832
0.01210001,0.12841131,152359.20312500,309.03897095,45.31327057
0.01320000,0.12867630,152358.15625000,309.03625488,45.33008194
0.01430000,0.12867630,152357.10937500,309.03353882,45.34651566
0.01540000,0.12939631,152355.89062500,309.03100586,45.36719894
0.01649999,0.12924689,152354.29687500,309.02954102,45.40523148
0.01760001,0.12924689,152352.67187500,309.02813721,45.44460678
0.01870001,0.12924689,152351.06250000,309.02670288,45.48399353
0.01980001,0.12910873,152349.79687500,309.02569580,45.50681686
0.02090000,0.12910873,152348.75000000,309.02496338,45.51856613
0.02200000,0.12911091,152347.26562500,309.02392578,45.54675674
0.02309999,0.12945919,152345.84375000,309.02297974,45.57210922
0.02420002,0.12945919,152344.59375000,309.02215576,45.58920670
0.02530001,0.12968776,152343.29687500,309.02133179,45.60711288
0.02640001,0.12968776,152340.89062500,309.01980591,45.64250946
0.02750000,0.12947957,152338.60937500,309.01837158,45.67691040
0.02860000,0.12947957,152337.00000000,309.01736450,45.70574951
0.02970000,0.12985275,152336.10937500,309.01696777,45.72168732
0.03079999,0.12983289,152334.54687500,309.01617432,45.74763870
0.03190001,0.12983289,152332.15625000,309.01486206,45.78633881
0.03300001,0.13008825,152330.04687500,309.01376343,45.81371307
0.03410001,0.13037797,152328.00000000,309.01272583,45.84242630
0.03520000,0.13010799,152326.43750000,309.01211548,45.86849213
0.03630000,0.13010799,152325.54687500,309.01196289,45.87725830
0.03739999,0.13005829,152323.92187500,309.01156616,45.89594269
0.03850002,0.13005829,152321.68750000,309.01095581,45.92286301
0.03960001,0.13020607,152320.37500000,309.01174927,45.93476486
0.04070001,0.13039777,152319.92187500,309.01376343,45.93198395
0.04180000,0.13039777,152320.54687500,309.01617432,45.90915298
0.04290000,0.13039777,152321.15625000,309.01861572,45.88636017
0.04400000,0.13010700,152321.37500000,309.02072144,45.86956787
0.04510002,0.13010700,152321.84375000,309.02502441,45.87073517
0.04620001,0.12983991,152322.76562500,309.03121948,45.85417557
0.04730001,0.13062395,152322.65625000,309.04080200,45.84096527
0.04840001,0.13062395,152322.67187500,309.04956055,45.82184982
0.04950000,0.13047724,152322.75000000,309.06158447,41.46031189
0.05060000,0.13047724,152322.85937500,309.07522583,34.89698792
0.05170002,0.13047724,152322.96875000,309.08886719,28.33349609
0.05280002,0.13047724,152323.07812500,309.10250854,21.77022934
0.05390001,0.12944969,152323.42187500,309.11972046,11.90478230
0.05500001,nan,nan,nan,nan
