arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.12812939,152227.31250000,309.10876465,0.21877725
0.00109999,0.12812939,152226.32812500,309.09155273,8.69365597
0.00220000,0.12812939,152225.34375000,309.07434082,17.16866112
0.00330000,0.12812939,152224.35937500,309.05712891,25.64353752
0.00440001,0.12911160,152223.54687500,309.04003906,34.26629257
0.00550000,0.12934495,152223.89062500,309.02218628,42.82673645
0.00660000,0.12937462,152222.14062500,309.01025391,45.54550171
0.00770000,0.12948860,152219.62500000,309.00158691,45.59020996
0.00880000,0.12986768,152218.14062500,308.99331665,45.62807465
0.00989999,0.12986768,152216.17187500,308.98428345,45.67092514
0.01100000,0.12986768,152214.18750000,308.97525024,45.71381378
0.01210000,0.13046425,152210.10937500,308.96862793,45.78007889
0.01320000,0.13009400,152204.82812500,308.96377563,45.86088943
0.01430000,0.13009400,152199.50000000,308.95910645,45.94275284
0.01539999,0.13009400,152194.17187500,308.95443726,46.02464676
0.01649999,0.13086693,152191.23437500,308.95166016,46.07825470
0.01760001,0.13086693,152189.84375000,308.95025635,46.11185837
0.01870001,0.13086693,152188.46875000,308.94888306,46.14545441
0.01980000,0.13086693,152187.09375000,308.94750977,46.17906189
0.02089999,0.13150290,152185.57812500,308.94638062,46.20788574
0.02199999,0.13188184,152182.31250000,308.94409180,46.25951004
0.02309998,0.13194360,152178.29687500,308.94131470,46.32626343
0.02420001,0.13194360,152174.43750000,308.93875122,46.39099884
0.02530000,0.13194360,152170.57812500,308.93621826,46.45575714
0.02640000,0.13150951,152167.28125000,308.93402100,46.50839996
0.02749999,0.13214941,152164.18750000,308.93203735,46.55772781
0.02859998,0.13214941,152161.75000000,308.93057251,46.59709167
0.02970001,0.13214941,152159.32812500,308.92910767,46.63648224
0.03080000,0.13214941,152156.89062500,308.92764282,46.67589569
0.03190000,0.13157793,152154.01562500,308.92593384,46.72095871
0.03299999,0.13180825,152150.57812500,308.92404175,46.76795959
0.03409998,0.13257714,152145.90625000,308.92184448,46.82352448
0.03520001,0.13349228,152141.40625000,308.91979980,46.87847900
0.03630000,0.13349228,152137.35937500,308.91799927,46.92795944
0.03740000,0.13349228,152133.32812500,308.91622925,46.97744751
0.03849999,0.13397428,152132.03125000,308.91650391,46.99473572
0.03959998,0.13397428,152132.48437500,308.91809082,46.99161530
0.04070001,0.13397428,152132.93750000,308.91964722,46.98852158
0.04180000,0.13286962,152131.59375000,308.92034912,46.99476624
0.04290000,0.13292325,152132.18750000,308.92248535,46.98070908
0.04399999,0.13284897,152134.14062500,308.92730713,46.95301437
0.04509999,0.13284897,152132.93750000,308.93383789,46.95834351
0.04619998,0.13284897,152131.73437500,308.94036865,46.96370697
0.04730000,0.13362588,152131.62500000,308.94802856,46.95407104
0.04840000,0.13362588,152131.98437500,308.95687866,46.93389893
0.04949999,0.13362588,152132.35937500,308.96572876,46.91375351
0.05059999,0.13390300,152129.42187500,308.97979736,38.01168060
0.05169998,0.13358213,152129.12500000,308.99542236,27.71772003
0.05280000,0.13264906,152127.40625000,309.00952148,18.29325867
0.05390000,0.13264906,152125.21875000,309.02334595,9.02346992
0.05500000,nan,nan,nan,nan
