arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.58957764,96922.06250000,286.19650269,0.40006265
0.00110000,0.59535386,97071.04687500,285.14462280,121.15879822
0.00220001,0.59904637,97294.07031250,284.16201782,201.62416077
0.00329999,0.59799050,97533.70312500,283.38565063,201.46987915
0.00440000,0.60160630,97737.34375000,282.65646362,201.45640564
0.00550000,0.59793579,97900.07812500,282.22155762,201.48497009
0.00660000,0.59475366,98058.35156250,281.80459595,201.47958374
0.00770000,0.59648333,98257.44531250,281.65261841,200.94444275
0.00880000,0.59584829,98465.32031250,281.55343628,200.29132080
0.00989999,0.59481760,98629.26562500,281.54110718,199.68942261
0.01100000,0.59355433,98799.25000000,281.50656128,199.16554260
0.01210000,0.59214773,98949.71093750,281.52212524,198.57954407
0.01320000,0.58914858,99125.22656250,281.52545166,198.00926208
0.01430000,0.58844689,99303.32031250,281.53567505,197.41149902
0.01539999,0.58501406,99455.21875000,281.58749390,196.81011963
0.01649999,0.58334241,99596.92187500,281.65002441,196.28999329
0.01760000,0.58334241,99738.22656250,281.72018433,195.75230408
0.01870000,0.58093582,99888.76562500,281.82589722,195.10327148
0.01980000,0.58162350,100039.25000000,281.95800781,194.39927673
0.02090000,0.57784963,100196.07812500,281.99142456,193.93789673
0.02199999,0.57784963,100355.71875000,282.06900024,193.38005066
0.02309999,0.57425212,100469.21093750,282.17245483,192.88226318
0.02420001,0.57247025,100613.38281250,282.26324463,192.31961060
0.02530000,0.57057012,100762.05468750,282.32202148,191.82968140
0.02639999,0.57057012,100900.21093750,282.34478760,191.52563477
0.02750001,0.56604686,101038.72656250,282.38006592,191.18150330
0.02859999,0.56674320,101199.58593750,282.45434570,190.71511841
0.02970001,0.56674320,101361.64843750,282.54531860,190.19731140
0.03080000,0.56334883,101479.95312500,282.56079102,189.96369934
0.03189999,0.56637888,101613.61718750,282.63479614,189.55041504
0.03300000,0.56176260,101744.25781250,282.72607422,189.11039734
0.03409999,0.56347293,101868.12500000,282.86959839,188.55494690
0.03520001,0.55549643,101975.37500000,283.05117798,188.03968811
0.03630000,0.55445780,102118.37500000,283.28320312,187.36532593
0.03739998,0.55564673,102262.13281250,283.49655151,186.83920288
0.03850000,0.54709673,102384.64062500,283.65917969,186.51214600
0.03959999,0.55091423,102525.06250000,283.88436890,186.11029053
0.04070001,0.55091423,102671.44531250,284.11465454,185.74182129
0.04180000,0.54848530,102808.35156250,284.38638306,185.29052734
0.04289998,0.54848530,102937.17187500,284.72061157,184.79614258
0.04400000,0.54680312,103044.24218750,285.07498169,184.39413452
0.04509999,0.54438356,103139.28125000,285.44479370,184.03143311
0.04620000,0.54316115,103288.66406250,285.90579224,183.35508728
0.04729999,0.54065395,103407.96093750,286.37402344,182.81953430
0.04840001,0.53834523,103546.50781250,286.91510010,182.30574036
0.04950000,0.53613179,103680.85156250,287.51275635,181.77502441
0.05059998,0.53158975,103809.93750000,288.37402344,181.06835938
0.05170000,0.53158975,103950.30468750,289.27371216,180.41757202
0.05279999,0.52563871,104078.13281250,290.15698242,136.64637756
0.05390001,0.52378475,104210.53906250,291.03292847,74.27102661
0.05500000,nan,nan,nan,nan
