arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.58200934,97819.77343750,287.22677612,0.34059134
0.00110000,0.58314954,98014.71093750,286.06442261,115.35481262
0.00220001,0.58456084,98202.64062500,284.84048462,197.89361572
0.00329999,0.58510822,98381.52343750,283.98971558,197.95738220
0.00440000,0.58592427,98599.71093750,283.31436157,197.82389832
0.00550000,0.58771906,98764.60937500,282.93820190,197.62982178
0.00660000,0.58781924,98930.88281250,282.65621948,197.38995361
0.00769999,0.58445146,99094.14843750,282.40713501,197.13334656
0.00880000,0.58633519,99261.39062500,282.30868530,196.69142151
0.00990000,0.58577607,99505.60156250,282.35098267,195.77244568
0.01100000,0.58077834,99663.52343750,282.32031250,195.27030945
0.01210000,0.57863311,99804.13281250,282.30184937,194.74179077
0.01319999,0.57994675,99958.41406250,282.23776245,194.39472961
0.01430000,0.57671506,100095.57812500,282.30230713,193.72636414
0.01540000,0.57535721,100255.71875000,282.39636230,192.99702454
0.01650000,0.57403399,100425.39062500,282.49847412,192.28213501
0.01759999,0.56930317,100560.70312500,282.58547974,191.71968079
0.01869999,0.56237779,100700.23437500,282.67990112,191.14476013
0.01980000,0.56429541,100852.35156250,282.80758667,190.47595215
0.02090000,0.55851655,100989.67968750,282.91738892,189.88916016
0.02200000,0.56326843,101116.39843750,282.96646118,189.49214172
0.02309999,0.56636659,101270.22656250,283.03411865,188.98455811
0.02419999,0.55764060,101425.89062500,283.14688110,188.34338379
0.02529998,0.55781009,101586.60937500,283.24450684,187.72457886
0.02640000,0.55885666,101720.14843750,283.28143311,187.37669373
0.02749999,0.55366754,101835.52343750,283.30166626,187.16638184
0.02860001,0.55260763,101958.39843750,283.36721802,186.81486511
0.02969999,0.55260763,102096.99218750,283.41940308,186.41346741
0.03079998,0.55820440,102247.44531250,283.50662231,185.89697266
0.03190000,0.54860957,102363.35156250,283.60104370,185.53067017
0.03299999,0.54860957,102485.07031250,283.73275757,185.05625916
0.03410001,0.54584624,102675.14843750,284.02291870,184.02461243
0.03520000,0.53607121,102824.86718750,284.24871826,183.28417969
0.03629998,0.54148564,102962.10156250,284.45678711,182.74569702
0.03740000,0.53949183,103074.10156250,284.65939331,182.35125732
0.03849999,0.54146520,103178.46093750,284.90896606,181.93740845
0.03960001,0.53896663,103309.55468750,285.08679199,181.79374695
0.04070000,0.53037441,103448.82812500,285.32138062,181.47531128
0.04179998,0.53951762,103557.85937500,285.58248901,181.12088013
0.04290000,0.53626419,103674.58593750,285.90716553,180.65464783
0.04399999,0.53218824,103785.99218750,286.37579346,180.12182617
0.04509998,0.52822585,103893.07031250,286.82818604,179.68562317
0.04620000,0.52893353,104032.81250000,287.27780151,179.18640137
0.04729999,0.52686281,104165.00781250,287.75009155,178.78988647
0.04840000,0.52823295,104268.40625000,288.30297852,178.44155884
0.04949999,0.52217388,104419.76562500,289.07559204,177.57450867
0.05059998,0.51681306,104548.43750000,289.80337524,176.95114136
0.05170000,0.51919055,104667.35937500,290.55593872,176.58390808
0.05279998,0.51374347,104796.90625000,291.67065430,175.72511292
0.05390000,0.51300651,104906.07812500,292.63128662,109.41267395
0.05499999,nan,nan,nan,nan
