arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.59590421,96230.51562500,286.33279419,0.82118994
0.00110000,0.59590421,96363.39062500,285.64166260,68.88612366
0.00220001,0.59590421,96496.26562500,284.95050049,136.95193481
0.00330000,0.60630193,96664.91406250,284.34515381,203.73573303
0.00440000,0.60688373,96869.46875000,284.01852417,203.10714722
0.00550000,0.59366676,97090.24218750,283.58328247,202.66329956
0.00660000,0.59270569,97294.72656250,283.00781250,202.52758789
0.00770000,0.59256147,97486.35937500,282.70333862,202.12744141
0.00880001,0.59256147,97654.00000000,282.58062744,201.69317627
0.00990000,0.59575848,97795.85156250,282.42819214,201.42687988
0.01100000,0.59575848,97936.21093750,282.27401733,201.17068481
0.01210001,0.58821736,98085.87500000,282.35269165,200.55868530
0.01320000,0.58340876,98244.15625000,282.50500488,199.79298401
0.01430000,0.58340876,98421.57812500,282.72845459,198.79946899
0.01540001,0.59076310,98582.22656250,282.74063110,198.38317871
0.01650000,0.57722365,98733.45312500,282.73083496,198.02748108
0.01760000,0.57722365,98863.85156250,282.67086792,197.80931091
0.01870001,0.58032808,99012.62500000,282.63735962,197.46269226
0.01980002,0.57969736,99154.86718750,282.67477417,197.01013184
0.02090000,0.57969736,99292.17187500,282.75588989,196.49603271
0.02200001,0.57969736,99429.47656250,282.83703613,195.98200989
0.02310002,0.56206250,99564.54687500,282.85629272,195.61958313
0.02420000,0.56206250,99692.61718750,282.97994995,195.04795837
0.02530001,0.57140018,99818.46875000,283.08645630,194.49195862
0.02640002,0.57140018,99943.14843750,283.18380737,193.94429016
0.02750000,0.57140018,100067.82031250,283.28118896,193.39668274
0.02860001,0.57482627,100210.74218750,283.41561890,192.80090332
0.02970002,0.57482627,100371.97656250,283.47686768,192.39936829
0.03080000,0.56619385,100539.17187500,283.56802368,191.88833618
0.03190001,0.56515287,100698.15625000,283.69552612,191.30876160
0.03300002,0.56515287,100820.53906250,283.79278564,190.96739197
0.03410000,0.57044689,100950.89062500,283.91894531,190.54508972
0.03520001,0.57044689,101088.32031250,284.07067871,190.05097961
0.03630002,0.57513813,101208.44531250,284.20141602,189.63606262
0.03740000,0.56205190,101316.97656250,284.33065796,189.29814148
0.03850001,0.55822837,101444.23437500,284.56652832,188.89364624
0.03960002,0.55822837,101572.38281250,284.80593872,188.48518372
0.04070000,0.55822837,101700.52343750,285.04534912,188.07687378
0.04180001,0.56005350,101858.34375000,285.40063477,187.46424866
0.04290002,0.55077695,102008.46093750,285.84539795,186.83891296
0.04400000,0.55077695,102111.03906250,286.16476440,186.56475830
0.04510001,0.55077695,102213.62500000,286.48413086,186.29174805
0.04620002,0.54971340,102316.88281250,286.80487061,186.02133179
0.04730000,0.54361072,102443.03125000,287.34994507,185.68388367
0.04840001,0.54361072,102569.21875000,287.89334106,185.34878540
0.04950002,0.54361072,102695.41406250,288.43676758,185.01393127
0.05060000,0.55031104,102829.64843750,288.99951172,184.62527466
0.05170001,0.53359245,102969.67968750,289.59875488,155.75556946
0.05280003,0.53051484,103093.48437500,290.20986938,106.04265594
0.05390001,0.53918318,103200.42968750,290.81866455,54.26838684
0.05500001,nan,nan,nan,nan
