arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.12789292,151981.76562500,309.01779175,0.13262291
0.00110000,0.12865688,151980.81250000,308.99700928,11.13483524
0.00220001,0.12865688,151979.32812500,308.97909546,21.25670052
0.00330000,0.12865688,151977.85937500,308.96121216,31.37842560
0.00440000,0.12917386,151977.06250000,308.94348145,41.41806030
0.00550000,0.12953066,151975.84375000,308.92953491,45.43802643
0.00660001,0.12947202,151974.34375000,308.91741943,45.48721695
0.00770000,0.12942690,151973.92187500,308.90652466,45.53072739
0.00880001,0.12942690,151974.57812500,308.89764404,45.56789398
0.00989999,0.12942690,151975.23437500,308.88876343,45.60511398
0.01100000,0.12992192,151971.18750000,308.88198853,45.67638397
0.01209999,0.12992192,151966.35937500,308.87561035,45.75327301
0.01320000,0.13053818,151962.93750000,308.87136841,45.81116104
0.01430001,0.13053818,151960.26562500,308.86825562,45.85916138
0.01539999,0.13030498,151956.92187500,308.86532593,45.90954208
0.01650000,0.13016269,151955.09375000,308.86413574,45.93655777
0.01760001,0.13054212,151952.54687500,308.86245728,45.97647858
0.01869999,0.13054212,151947.28125000,308.85891724,46.04758072
0.01980000,0.13054212,151942.00000000,308.85537720,46.11871338
0.02089998,0.13141567,151938.57812500,308.85330200,46.15859604
0.02199999,0.13189745,151935.20312500,308.85122681,46.19762802
0.02310001,0.13189745,151929.00000000,308.84744263,46.28023529
0.02419999,0.13166314,151924.17187500,308.84432983,46.35210800
0.02530000,0.13166314,151920.78125000,308.84201050,46.41260910
0.02640001,0.13166314,151917.39062500,308.83966064,46.47311401
0.02749999,0.13211885,151913.62500000,308.83721924,46.53072357
0.02860000,0.13211885,151909.46875000,308.83471680,46.58551025
0.02970001,0.13203558,151907.09375000,308.83337402,46.61412430
0.03079999,0.13203558,151904.96875000,308.83218384,46.63893509
0.03190000,0.13244511,151901.28125000,308.82998657,46.68869019
0.03299998,0.13244511,151895.62500000,308.82659912,46.76817703
0.03410000,0.13263838,151892.81250000,308.82513428,46.80630875
0.03520001,0.13263838,151890.29687500,308.82388306,46.84023666
0.03629999,0.13325294,151887.39062500,308.82269287,46.87596893
0.03740000,0.13325294,151882.96875000,308.82098389,46.92658615
0.03850001,0.13325294,151878.56250000,308.81930542,46.97721481
0.03959999,0.13316433,151875.53125000,308.81903076,46.99997711
0.04070000,0.13316433,151872.98437500,308.81927490,47.01324463
0.04179998,0.13345278,151870.65625000,308.81970215,47.02322388
0.04289999,0.13345278,151869.23437500,308.82101440,47.01919174
0.04400000,0.13346301,151867.39062500,308.82254028,47.03546524
0.04509998,0.13330944,151865.28125000,308.82858276,47.04321289
0.04620000,0.13431815,151862.81250000,308.83700562,47.04770660
0.04730001,0.13392052,151862.50000000,308.84576416,47.03017426
0.04839999,0.13336718,151863.12500000,308.85433960,47.00436020
0.04950000,0.13351800,151862.93750000,308.86325073,46.22594833
0.05059998,0.13351800,151862.00000000,308.87774658,36.71699524
0.05169999,0.13322879,151861.32812500,308.89202881,27.26267624
0.05280000,0.13322879,151861.95312500,308.90524292,18.07792664
0.05389998,0.13322879,151862.57812500,308.91845703,8.89342213
0.05500000,nan,nan,nan,nan
