arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.43118404,131898.76562500,301.92156982,0.19208108
0.00110000,0.43118404,132056.12500000,301.31060791,69.44309235
0.00220000,0.43707910,132199.43750000,300.66464233,143.49211121
0.00330000,0.43776329,132338.60937500,300.04544067,151.04290771
0.00439999,0.43776329,132479.28125000,299.47729492,151.31636047
0.00549999,0.43400521,132663.65625000,299.33071899,150.67398071
0.00660001,0.43696674,132843.29687500,299.35137939,149.73202515
0.00770001,0.43001911,132978.85937500,299.38558960,149.11651611
0.00880000,0.42898355,133088.60937500,299.40808105,148.76667786
0.00990000,0.42594052,133201.20312500,299.44119263,148.31095886
0.01100000,0.42581919,133331.57812500,299.50396729,147.56571960
0.01210000,0.42551699,133424.85937500,299.57489014,146.96580505
0.01320000,0.42296431,133550.67187500,299.63449097,146.26068115
0.01430000,0.41716037,133656.62500000,299.70388794,145.68237305
0.01540000,0.41722765,133787.84375000,299.86862183,144.79083252
0.01650001,0.41204910,133923.25000000,300.03906250,143.84609985
0.01760001,0.41386205,133998.50000000,300.14819336,143.38047791
0.01870001,0.41233087,134078.89062500,300.24768066,142.96034241
0.01980000,0.41233087,134205.67187500,300.37744141,142.19993591
0.02090000,0.40605116,134310.40625000,300.46267700,141.59793091
0.02200000,0.40605116,134389.81250000,300.56741333,140.90795898
0.02310000,0.40220912,134484.78125000,300.67489624,140.16549683
0.02420001,0.40220912,134598.28125000,300.77453613,139.50636292
0.02530000,0.39897332,134702.04687500,300.85650635,138.94352722
0.02640001,0.39897332,134821.81250000,300.93078613,138.27264404
0.02750000,0.39445953,134922.01562500,300.99145508,137.73384094
0.02860001,0.39464177,135010.29687500,301.03579712,137.25627136
0.02969999,0.39464177,135100.26562500,301.10247803,136.72987366
0.03080001,0.39090894,135210.10937500,301.19619751,136.18211365
0.03189999,0.39090894,135321.18750000,301.23361206,135.78836060
0.03300000,0.38894285,135423.95312500,301.22540283,135.44985962
0.03410001,0.39120360,135487.40625000,301.27355957,135.27978516
0.03520000,0.39003295,135582.50000000,301.26428223,134.84492493
0.03630001,0.38673080,135680.04687500,301.22915649,134.55593872
0.03740000,0.38662974,135776.26562500,301.28182983,134.15692139
0.03850001,0.38443930,135865.34375000,301.41589355,133.70684814
0.03960000,0.38432003,135988.87500000,301.47631836,133.11888123
0.04070001,0.37965156,136098.04687500,301.48562622,132.77130127
0.04179999,0.38145590,136176.90625000,301.51583862,132.58187866
0.04290001,0.38237698,136255.20312500,301.54901123,132.40989685
0.04400002,0.38152325,136337.17187500,301.54180908,132.22134399
0.04510000,0.38210097,136416.93750000,301.54809570,131.99360657
0.04620001,0.37767028,136510.67187500,301.68319702,131.50796509
0.04730000,0.37767028,136585.56250000,301.84756470,131.17050171
0.04840001,0.37641471,136682.14062500,302.03845215,130.61137390
0.04950000,0.37555460,136788.45312500,302.24588013,129.98156738
0.05060001,0.37061438,136873.57812500,302.58831787,129.48399353
0.05169999,0.37144025,136966.20312500,303.06082153,128.87219238
0.05280001,0.36528631,137062.62500000,303.76062012,114.19817352
0.05389999,0.36528631,137173.43750000,304.73815918,59.58516312
0.05500000,0.35578515,137269.92187500,305.70065308,0.04314505
