arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.57155702,98494.62500000,289.84048462,0.16588199
0.00110000,0.56934874,98670.14062500,288.51187134,92.63364410
0.00220000,0.56934874,98843.82031250,287.12634277,187.14746094
0.00330001,0.57376343,99012.36718750,286.27920532,193.68246460
0.00440000,0.57376343,99193.42187500,285.56683350,193.66241455
0.00550000,0.57928657,99369.58593750,284.95593262,193.79754639
0.00660000,0.57563053,99529.71093750,284.73559570,193.35127258
0.00770000,0.57826363,99715.50781250,284.55999756,192.77998352
0.00880000,0.57431452,99886.10937500,284.43792725,192.16859436
0.00990001,0.57118256,100007.64843750,284.47198486,191.46661377
0.01100001,0.56685765,100146.70312500,284.42602539,190.95463562
0.01210000,0.56519435,100307.53125000,284.42895508,190.36116028
0.01320000,0.55787272,100468.85937500,284.48205566,189.63343811
0.01430000,0.55785051,100620.93750000,284.49908447,189.10160828
0.01540002,0.56489932,100788.96093750,284.51593018,188.56825256
0.01650001,0.56363606,100944.19531250,284.58111572,187.96206665
0.01759999,0.55975810,101078.82812500,284.65533447,187.44796753
0.01870001,0.55975810,101209.11718750,284.75387573,186.89196777
0.01980000,0.56128806,101348.95312500,284.88534546,186.23544312
0.02090002,0.55782457,101508.65625000,285.00448608,185.51118469
0.02200001,0.54590511,101649.41406250,285.23535156,184.56373596
0.02310002,0.53442488,101785.64843750,285.42089844,183.72732544
0.02420001,0.54229488,101914.49218750,285.50918579,183.09497070
0.02530000,0.54374416,102029.11718750,285.61209106,182.53048706
0.02640001,0.53695093,102139.60156250,285.72256470,181.99565125
0.02750000,0.53880462,102252.62500000,285.85989380,181.43476868
0.02860002,0.53726839,102401.84375000,286.02624512,180.69396973
0.02970001,0.53126857,102547.65625000,286.20730591,179.90197754
0.03080002,0.53507310,102695.21875000,286.38516235,179.13108826
0.03190001,0.52579791,102818.84375000,286.56649780,178.41580200
0.03300000,0.52259729,102931.89062500,286.76507568,177.68341064
0.03410001,0.52208705,103060.68750000,286.80871582,177.46221924
0.03520000,0.52208705,103182.39843750,286.93084717,177.09667969
0.03630002,0.51610678,103304.89843750,287.07159424,176.69053650
0.03740001,0.51500842,103414.32031250,287.24758911,176.33834839
0.03850003,0.52164130,103526.87500000,287.47961426,175.90490723
0.03960001,0.52002824,103637.85937500,287.64260864,175.67805481
0.04070000,0.51632720,103777.32031250,287.91537476,175.22296143
0.04180002,0.51839717,103922.32031250,288.24652100,174.70436096
0.04290001,0.50865749,104048.68750000,288.50369263,174.41020203
0.04400002,0.51143425,104227.48437500,288.96438599,173.72251892
0.04510001,0.51143425,104352.17968750,289.36685181,173.28211975
0.04620003,0.51249891,104466.14843750,289.73620605,172.92237854
0.04730001,0.51183026,104552.25781250,290.22174072,172.69223022
0.04840000,0.50777008,104656.03906250,290.77310181,172.42309570
0.04950002,0.50777008,104763.97656250,291.36788940,172.08406067
0.05060001,0.50144495,104894.77343750,292.34301758,171.05886841
0.05170003,0.50144063,105012.42187500,293.36975098,169.96632385
0.05280001,0.50227519,105110.32031250,294.28439331,149.13345337
0.05390003,0.48967365,105196.89062500,295.29583740,75.46722412
0.05500002,nan,nan,nan,nan
