arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.57113340,98251.28125000,289.73037720,0.16570865
0.00110000,0.56913007,98426.96875000,288.39852905,92.54410553
0.00220000,0.56913007,98601.19531250,287.00833130,186.97062683
0.00330001,0.57325885,98769.92187500,286.15875244,193.49235535
0.00440000,0.57325885,98951.89843750,285.44174194,193.46156311
0.00550000,0.57910148,99129.36718750,284.82574463,193.58232117
0.00660000,0.57521769,99289.60156250,284.60461426,193.11335754
0.00770000,0.57771888,99475.05468750,284.42871094,192.52099609
0.00880000,0.57352035,99646.21875000,284.30154419,191.88787842
0.00990001,0.57039163,99769.43750000,284.32531738,191.16102600
0.01100001,0.56623506,99909.79687500,284.27182007,190.62855530
0.01210000,0.56446480,100071.61718750,284.27185059,190.01358032
0.01320000,0.55672008,100233.85156250,284.32077026,189.26481628
0.01430000,0.55666459,100387.78906250,284.33465576,188.71797180
0.01540002,0.56391805,100557.51562500,284.35058594,188.17556763
0.01650001,0.56277229,100714.85156250,284.41250610,187.56175232
0.01759999,0.55872036,100852.08593750,284.47937012,187.03846741
0.01870001,0.55872036,100984.78125000,284.57156372,186.47326660
0.01980000,0.56046938,101126.57812500,284.69842529,185.80815125
0.02090002,0.55701809,101289.24218750,284.81256104,185.07844543
0.02200001,0.54456129,101433.38281250,285.03652954,184.12562561
0.02310002,0.53287578,101573.36718750,285.21560669,183.28630066
0.02420001,0.54096017,101703.83593750,285.30087280,182.64382935
0.02530000,0.54261475,101821.10937500,285.39672852,182.07249451
0.02640001,0.53565545,101935.23437500,285.49884033,181.53222656
0.02750000,0.53756437,102052.33593750,285.62774658,180.96638489
0.02860002,0.53611834,102203.88281250,285.79132080,180.22525024
0.02970001,0.52982295,102352.80468750,285.97131348,179.42794800
0.03080002,0.53385505,102503.66406250,286.14828491,178.64906311
0.03190001,0.52447428,102630.75781250,286.32754517,177.92657471
0.03300000,0.52142248,102747.67968750,286.52505493,177.19323730
0.03410001,0.52082620,102877.96875000,286.56591797,176.95568848
0.03520000,0.52082620,103002.91406250,286.68203735,176.57928467
0.03630002,0.51481317,103128.64843750,286.81808472,176.16319275
0.03740001,0.51339139,103241.74218750,286.99148560,175.79612732
0.03850003,0.52030974,103356.96093750,287.21569824,175.34361267
0.03960001,0.51861684,103470.80468750,287.37023926,175.09742737
0.04070000,0.51490797,103612.29687500,287.63812256,174.62702942
0.04180002,0.51686378,103759.25000000,287.95526123,174.07754517
0.04290001,0.50688074,103886.85937500,288.20300293,173.73486328
0.04400002,0.50942624,104068.49218750,288.64825439,173.01997375
0.04510001,0.50942624,104194.71093750,289.03808594,172.52430725
0.04620003,0.51030367,104310.28906250,289.39187622,172.10360718
0.04730001,0.50917327,104398.11718750,289.83679199,171.81350708
0.04840000,0.50522489,104503.05468750,290.35290527,171.48068237
0.04950002,0.50522489,104611.76562500,290.91638184,171.06491089
0.05060001,0.49843884,104742.83593750,291.86737061,170.00035095
0.05170003,0.49846206,104860.96875000,292.86871338,168.89146423
0.05280001,0.49943873,104959.39843750,293.75448608,148.15226746
0.05390003,0.48616242,105043.99218750,294.72387695,74.92290497
0.05500002,nan,nan,nan,nan
