arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.57755797,97253.15625000,288.76583862,0.19248194
0.00110000,0.57301503,97434.07031250,288.09570312,51.09337997
0.00220000,0.57301503,97618.77343750,287.42999268,104.60371399
0.00330000,0.57010673,97791.19531250,286.61315918,158.01220703
0.00440000,0.57684902,97958.67968750,285.71560669,196.49676514
0.00549999,0.57717352,98165.80468750,285.46286011,195.72096252
0.00660000,0.57717352,98379.44531250,285.25506592,194.82897949
0.00770000,0.57965929,98581.02343750,284.90148926,194.26939392
0.00879999,0.56890352,98744.92968750,284.69763184,193.86108398
0.00990000,0.56963519,98873.07812500,284.43261719,193.85435486
0.01100000,0.56963519,98984.35937500,284.34463501,193.59852600
0.01209999,0.56779100,99095.75781250,284.25564575,193.34561157
0.01320000,0.56341409,99223.72656250,284.09561157,193.24647522
0.01430000,0.55463766,99374.55468750,284.23764038,192.39251709
0.01540000,0.55820459,99525.12500000,284.20877075,191.91694641
0.01650000,0.55496427,99683.06250000,284.23065186,191.30023193
0.01760000,0.55634413,99835.81250000,284.62512207,189.90911865
0.01870000,0.55634413,99966.54687500,284.64169312,189.50457764
0.01979999,0.54825648,100104.95312500,284.72906494,188.93777466
0.02090000,0.54825648,100242.36718750,284.74172974,188.58312988
0.02200000,0.55262218,100390.78906250,284.75933838,188.21453857
0.02309999,0.54844027,100539.95312500,284.76510620,187.89854431
0.02420000,0.54844027,100696.57031250,285.01519775,186.94047546
0.02530000,0.54715126,100846.38281250,284.95690918,186.76335144
0.02639999,0.54715126,100994.10937500,284.80392456,186.82637024
0.02749999,0.54595059,101129.23437500,284.98107910,186.14439392
0.02860000,0.53944202,101268.67187500,285.33789062,185.02882385
0.02969999,0.53944202,101409.14062500,285.71047974,183.87350464
0.03079999,0.53623462,101544.90625000,285.97427368,183.01591492
0.03190000,0.53623462,101667.10937500,285.96166992,182.89163208
0.03299999,0.53623462,101789.30468750,285.94906616,182.76739502
0.03409999,0.53213253,101904.04687500,285.85568237,182.88430786
0.03519998,0.53213253,102018.75781250,286.00213623,182.47863770
0.03629998,0.53064845,102141.54687500,286.17947388,181.98844910
0.03740000,0.53064845,102272.05468750,286.35610962,181.50578308
0.03850000,0.52839411,102408.96093750,286.60586548,180.87031555
0.03959999,0.52318946,102551.35937500,286.91101074,180.13462830
0.04069999,0.51716338,102694.17187500,287.23233032,179.35586548
0.04179998,0.52392186,102828.55468750,287.51940918,178.75846863
0.04289998,0.51209836,102933.28125000,287.73840332,178.54391479
0.04400001,0.51159583,103054.42968750,288.07830811,178.18231201
0.04510000,0.51159583,103188.21875000,288.55026245,177.51512146
0.04619999,0.51159583,103322.00781250,289.02221680,176.84884644
0.04729999,0.51597183,103454.85156250,289.47930908,176.27755737
0.04839999,0.50539450,103555.78125000,290.17166138,175.72050476
0.04949998,0.51179647,103648.82031250,290.86758423,175.23994446
0.05059998,0.51179647,103750.62500000,291.44458008,174.94236755
0.05170000,0.50511764,103853.81250000,292.06430054,155.82931519
0.05280000,0.49705108,103959.45312500,292.75219727,106.78084564
0.05390000,0.49705108,104073.23437500,293.45516968,53.90438461
0.05499999,nan,nan,nan,nan
