arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.58953326,97063.57812500,286.38442993,0.40002352
0.00110000,0.59517771,97213.20312500,285.34841919,121.15081787
0.00220001,0.59877957,97435.66406250,284.38040161,201.62599182
0.00329999,0.59771095,97674.43750000,283.61489868,201.46565247
0.00440000,0.60124352,97877.94531250,282.89379883,201.44345093
0.00550000,0.59761971,98041.12500000,282.46517944,201.45692444
0.00660000,0.59446114,98200.02343750,282.05456543,201.43717957
0.00770000,0.59606825,98399.37500000,281.90780640,200.89643860
0.00880000,0.59539322,98607.32031250,281.81353760,200.23963928
0.00989999,0.59436641,98771.57812500,281.80541992,199.63604736
0.01100000,0.59309571,98941.85156250,281.77441406,199.10873413
0.01210000,0.59166896,99092.71093750,281.79229736,198.52033997
0.01320000,0.58864436,99268.53125000,281.79733276,197.94670105
0.01430000,0.58798762,99446.94531250,281.80856323,197.34626770
0.01539999,0.58453368,99599.50000000,281.85986328,196.74496460
0.01649999,0.58286804,99741.82031250,281.92169189,196.22613525
0.01760000,0.58286804,99883.72656250,281.99108887,195.68998718
0.01870000,0.58044271,100034.76562500,282.09530640,195.04687500
0.01980000,0.58112765,100185.66406250,282.22586060,194.34973145
0.02090000,0.57741819,100343.00000000,282.25601196,193.89236450
0.02199999,0.57741819,100503.10937500,282.32931519,193.34170532
0.02309999,0.57385177,100617.24218750,282.43124390,192.85130310
0.02420001,0.57211898,100761.56250000,282.51867676,192.29725647
0.02530000,0.57025823,100910.67187500,282.57504272,191.81278992
0.02639999,0.57025823,101049.21875000,282.59558105,191.51126099
0.02750001,0.56581019,101188.11718750,282.62860107,191.17016602
0.02859999,0.56646175,101349.33593750,282.69937134,190.70668030
0.02970001,0.56646175,101511.75781250,282.78671265,190.19297791
0.03080000,0.56313271,101630.84375000,282.79949951,189.96183777
0.03189999,0.56608764,101765.29687500,282.86935425,189.55706787
0.03300000,0.56156561,101896.85156250,282.95703125,189.12370300
0.03409999,0.56318934,102021.71875000,283.09707642,188.57672119
0.03520001,0.55544720,102130.13281250,283.27636719,188.07165527
0.03630000,0.55440036,102274.25000000,283.50625610,187.40997314
0.03739998,0.55555546,102418.83593750,283.71737671,186.89527893
0.03850000,0.54721789,102542.30468750,283.87844849,186.57582092
0.03959999,0.55095500,102683.90625000,284.10275269,186.18272400
0.04070001,0.55095500,102831.35156250,284.33248901,185.82376099
0.04180000,0.54854814,102969.69531250,284.60632324,185.38020325
0.04289998,0.54854814,103100.17968750,284.94577026,184.89318848
0.04400000,0.54684835,103208.49218750,285.30636597,184.50018311
0.04509999,0.54448374,103304.56250000,285.68258667,184.14918518
0.04620000,0.54328647,103455.59375000,286.14953613,183.48696899
0.04729999,0.54083173,103576.34375000,286.62484741,182.96351624
0.04840001,0.53854305,103716.21093750,287.17303467,182.45793152
0.04950000,0.53636532,103851.81250000,287.77648926,181.93777466
0.05059998,0.53187824,103981.80468750,288.64041138,181.24726868
0.05170000,0.53282913,104122.88281250,289.53903198,180.60958862
0.05279999,0.52597438,104251.35156250,290.41677856,136.79818726
0.05390001,0.52414963,104384.42968750,291.28350830,74.35840607
0.05500000,nan,nan,nan,nan
