arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.11980551,125519.92187500,303.11584473,89.44329071
0.00110000,0.11980551,125533.57812500,302.83758545,60.07486343
0.00220000,0.12481428,125544.59375000,302.53433228,43.17570496
0.00330001,0.12991987,125557.82812500,302.09249878,44.78747559
0.00440000,0.12613185,125570.10937500,301.66207886,45.37789154
0.00550000,0.12915000,125586.99218750,301.29342651,45.89390945
0.00660000,0.13390358,125605.58593750,301.14971924,46.07742691
0.00770000,0.12786845,125607.09375000,300.90667725,46.22180939
0.00880000,0.12645413,125602.60937500,300.67636108,46.44684219
0.00990001,0.12645413,125586.91406250,300.40609741,47.02401733
0.01100001,0.13405577,125566.66406250,300.10958862,47.62112045
0.01210000,0.13570434,125575.28906250,299.97836304,47.92298508
0.01320000,0.13570434,125585.17187500,299.88238525,48.11760330
0.01430000,0.13275391,125600.78125000,299.79861450,48.33032608
0.01540002,0.13545381,125625.98437500,299.54257202,48.77559280
0.01650001,0.13545381,125653.75000000,299.26583862,49.32913971
0.01759999,0.14391288,125654.45312500,299.09674072,49.81880951
0.01870001,0.14391288,125656.53125000,299.03723145,50.33305359
0.01980000,0.14717655,125677.54687500,299.05001831,50.71339035
0.02090002,0.14663170,125686.42968750,299.00570679,50.78267670
0.02200001,0.14058067,125695.67968750,298.92181396,50.74081421
0.02310002,0.14058067,125706.21875000,298.83184814,50.70159912
0.02420001,0.14138212,125739.51562500,298.95751953,50.70821381
0.02530000,0.13948295,125772.99218750,298.93359375,50.93472290
0.02640001,0.14551149,125780.12500000,298.82778931,51.17253113
0.02750000,0.14551149,125791.82812500,298.52987671,51.66399002
0.02860002,0.14565970,125796.53125000,298.22750854,52.28057861
0.02970001,0.14854334,125797.14062500,297.97564697,52.92892838
0.03080002,0.14854334,125807.93750000,297.85217285,53.44029999
0.03190001,0.14854334,125818.73437500,297.72866821,53.95192719
0.03300000,0.15434886,125840.46093750,297.54507446,54.59586716
0.03410001,0.15429426,125861.75000000,297.42095947,55.04883575
0.03520000,0.15429426,125876.50781250,297.26193237,55.66065979
0.03630002,0.15646963,125880.43750000,297.16305542,56.21333694
0.03740001,0.16664264,125881.14843750,297.07623291,56.76293564
0.03850003,0.16271858,125876.71875000,297.00976562,57.15113831
0.03960001,0.16271858,125882.89843750,296.94454956,57.38747025
0.04070000,0.16788319,125893.10156250,296.86929321,57.64583206
0.04180002,0.16980266,125902.41406250,296.88226318,57.82545853
0.04290001,0.16474163,125909.02343750,296.99523926,57.96728897
0.04400002,0.16474163,125916.90625000,297.08914185,58.16074371
0.04510001,0.16552307,125931.19531250,297.16839600,58.36289978
0.04620003,0.16552307,125965.91406250,297.20077515,58.58927536
0.04730001,0.16552307,126000.62500000,297.23315430,58.81814957
0.04840000,0.17315438,126027.25000000,297.27352905,59.13521576
0.04950002,0.17185292,126022.88281250,297.40994263,59.53613663
0.05060001,0.17185292,126022.71875000,297.53744507,59.93771362
0.05170003,0.17381164,126024.65625000,297.67620850,60.26423264
0.05280001,0.17147900,126045.01562500,297.84063721,46.11744690
0.05390003,0.17147900,126068.90625000,297.99212646,25.78336525
0.05500002,nan,nan,nan,nan
