arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.11926258,125654.21093750,303.69448853,89.55345154
0.00110000,0.11926258,125679.07812500,303.26144409,57.37072372
0.00220000,0.12055826,125705.75000000,302.83404541,41.51377487
0.00330000,0.12385460,125705.71093750,302.40908813,42.82660294
0.00440000,0.12385460,125699.95312500,302.01379395,43.24461365
0.00550001,0.12469272,125703.63281250,301.73498535,43.43619919
0.00660000,0.12410830,125706.05468750,301.52929688,43.53026962
0.00770000,0.12290760,125705.64062500,301.28436279,43.48045349
0.00880000,0.12486896,125714.14843750,301.08886719,43.40031815
0.00990000,0.12506915,125723.42187500,300.89907837,43.33711243
0.01100000,0.12482240,125729.91406250,300.86019897,43.60707092
0.01210000,0.12482240,125743.04687500,300.88980103,44.03528214
0.01320001,0.12619554,125759.91406250,300.93945312,44.32632065
0.01430000,0.12583063,125783.07031250,300.96151733,44.24279785
0.01540000,0.12736420,125802.76562500,300.98861694,44.19326782
0.01650000,0.12727126,125806.46093750,300.92321777,44.70234680
0.01760001,0.12938000,125820.17968750,300.95339966,45.11254501
0.01870000,0.12994896,125839.05468750,300.94863892,45.62428665
0.01980000,0.13260005,125858.54687500,300.92709351,46.05619049
0.02090001,0.13019642,125870.92187500,300.98803711,46.21941757
0.02200000,0.12985901,125884.03125000,300.89758301,46.52763367
0.02310000,0.12955555,125906.03906250,300.86859131,47.00891495
0.02420001,0.12955555,125930.06250000,300.89239502,47.51546860
0.02530001,0.13563686,125946.99218750,300.84771729,48.04709625
0.02640000,0.13470617,125970.28125000,300.75180054,48.41444016
0.02750001,0.13470617,125993.88281250,300.73858643,48.54911804
0.02860001,0.13559803,126020.91406250,300.63592529,48.81378937
0.02970000,0.13377606,126058.65625000,300.60498047,48.94827271
0.03080000,0.13377606,126085.88281250,300.57250977,49.34864426
0.03189999,0.13921141,126090.37500000,300.46569824,49.88790894
0.03300001,0.14019939,126109.54687500,300.38131714,50.29055405
0.03410000,0.14019939,126125.62500000,300.27157593,50.76512146
0.03520002,0.15009128,126150.89062500,300.25823975,51.28379440
0.03630001,0.14091768,126152.85937500,300.24237061,51.52836227
0.03740000,0.14907462,126140.38281250,300.08471680,51.88924789
0.03850002,0.14559328,126138.44531250,299.93872070,52.23233795
0.03960001,0.14774118,126175.90625000,299.87594604,52.64313889
0.04070000,0.14774118,126210.22656250,299.79602051,53.06215286
0.04180001,0.14641592,126249.16406250,299.96389771,53.34986877
0.04290001,0.14915530,126254.63281250,299.92468262,53.95489502
0.04400000,0.14915530,126268.04687500,299.83847046,54.62800980
0.04510001,0.15026036,126282.12500000,300.03918457,55.22036362
0.04620001,0.16094444,126303.16406250,300.17541504,55.92792511
0.04730000,0.16094444,126342.61718750,300.28265381,56.91213226
0.04840001,0.16094444,126382.07812500,300.38989258,57.90313339
0.04950001,0.17062086,126424.81250000,300.74740601,58.74984360
0.05060002,0.16369798,126434.03906250,301.27868652,59.35536194
0.05170001,0.16369798,126440.67968750,301.78555298,60.03562927
0.05280000,0.17439164,126467.46875000,301.85501099,46.09899139
0.05390002,0.17439164,126505.91406250,301.67150879,23.70916748
0.05500001,0.17719129,126541.56250000,301.41790771,0.03154521
