arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.13306178,125111.51562500,301.76599121,89.15480042
0.00110000,0.13712621,125110.59375000,301.08251953,47.20569992
0.00220001,0.13512490,125121.00000000,300.46670532,47.18983078
0.00330000,0.14150433,125119.75781250,300.07516479,47.63467407
0.00440000,0.13739298,125132.84375000,299.78836060,47.91183090
0.00550000,0.14010776,125149.17968750,299.56552124,48.15813446
0.00660000,0.14384421,125151.91406250,299.36624146,48.36959839
0.00770000,0.14021705,125158.61718750,299.22796631,48.55255890
0.00880001,0.14203122,125161.87500000,299.08752441,48.76680374
0.00990000,0.14059415,125159.91406250,298.96710205,49.06984329
0.01100000,0.14480895,125164.53906250,298.85848999,49.48348999
0.01210001,0.14472033,125194.34375000,298.90805054,49.44350433
0.01320000,0.14651405,125208.62500000,298.92150879,49.54499054
0.01430000,0.14641342,125216.25781250,298.90362549,49.82437515
0.01540001,0.14727358,125228.58593750,298.89682007,50.08368683
0.01650000,0.14727358,125249.81250000,298.84997559,50.36004257
0.01760000,0.14738797,125263.80468750,298.80776978,50.62813950
0.01870001,0.14819375,125254.07812500,298.77655029,50.95483017
0.01980002,0.14640893,125268.33593750,298.83782959,50.99668121
0.02090000,0.15019025,125275.43750000,298.85995483,51.16353607
0.02200001,0.14842158,125291.92187500,298.90075684,51.23023987
0.02310002,0.14553038,125318.83593750,298.97485352,51.16015244
0.02420000,0.14948089,125346.79687500,299.02526855,51.31486893
0.02530001,0.14759971,125377.50781250,299.08258057,51.48482513
0.02640002,0.15029563,125382.39062500,299.05581665,51.79268646
0.02750000,0.14976611,125388.27343750,299.04418945,52.10151291
0.02860001,0.15319080,125403.82812500,299.04373169,52.41589737
0.02970002,0.15164971,125430.59375000,298.99380493,52.77125168
0.03080000,0.15343445,125444.84375000,298.99450684,53.08842468
0.03190001,0.15631765,125451.61718750,298.98367310,53.48398590
0.03300002,0.15552044,125442.42968750,298.89712524,54.01931763
0.03410000,0.15751795,125454.64062500,298.89151001,54.44352722
0.03520001,0.16039705,125484.97656250,298.97412109,54.74961090
0.03630002,0.15930747,125505.76562500,299.02526855,55.06650925
0.03740000,0.16194975,125498.13281250,299.04278564,55.46406555
0.03850001,0.16236721,125503.85937500,299.09140015,55.88846207
0.03960002,0.16228109,125522.63281250,299.14480591,56.18850708
0.04070000,0.16472426,125533.00000000,299.17956543,56.47957993
0.04180001,0.16472426,125544.69531250,299.36590576,56.73743820
0.04290002,0.16383450,125545.54687500,299.58380127,56.93791199
0.04400000,0.16688567,125526.52343750,299.98455811,57.13985825
0.04510001,0.16357142,125508.62500000,300.43145752,57.25596237
0.04620002,0.16596647,125502.25000000,301.23083496,56.70661163
0.04730000,0.15985585,125496.42968750,302.21755981,56.08284378
0.04840001,0.15852916,125474.32031250,303.78491211,55.49882889
0.04950002,0.16199843,125431.93750000,306.39926147,55.70738983
0.05060000,0.15881417,125379.67968750,309.71707153,57.75725555
0.05170001,0.17574194,125350.38281250,312.83197021,64.48405457
0.05280003,0.18278325,125351.00781250,315.28283691,73.19721222
0.05390001,0.24419844,125354.47656250,316.38119507,39.70266342
0.05500001,0.23424882,125350.42968750,317.39987183,0.05080030
