arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.15293138,124936.96875000,299.86990356,89.33114624
0.00110001,0.15293138,124940.13281250,299.52536011,59.16940689
0.00220000,0.15629671,124942.73437500,299.18576050,45.52030945
0.00330001,0.16161762,124940.53125000,298.85958862,54.32803345
0.00440000,0.15781566,124950.62500000,298.36984253,54.98634338
0.00550001,0.15781566,124961.03906250,297.96258545,55.43909454
0.00660000,0.16236187,124952.93750000,297.65106201,55.83326340
0.00770000,0.16236187,124933.30468750,297.38461304,56.23071289
0.00880000,0.16337220,124919.85156250,297.18844604,56.45216370
0.00990000,0.16596407,124906.25000000,297.10910034,56.55690384
0.01100000,0.16253503,124881.30468750,296.91781616,57.05508804
0.01210000,0.16253503,124864.14843750,296.83386230,57.26084518
0.01320000,0.16478132,124849.33593750,296.69546509,57.71583939
0.01430000,0.17055753,124830.56250000,296.51803589,58.34552002
0.01539999,0.17097746,124816.48437500,296.47970581,58.55171204
0.01650000,0.17268911,124797.57031250,296.37420654,58.90286636
0.01759999,0.17268911,124769.92187500,296.19433594,59.44032288
0.01870000,0.17399858,124742.67968750,296.01559448,59.97660065
0.01979999,0.17777254,124721.19531250,295.87216187,60.43290329
0.02090000,0.17762062,124709.86718750,295.84445190,60.65961838
0.02199999,0.17762062,124700.14062500,295.82308960,60.87987518
0.02310000,0.17762062,124690.41406250,295.80172729,61.10148621
0.02420000,0.17845207,124669.57031250,295.72970581,61.51448059
0.02529998,0.18006412,124651.68750000,295.69583130,61.82452011
0.02639999,0.18006412,124635.66406250,295.67550659,62.09333420
0.02750000,0.18383587,124613.67968750,295.63793945,62.38642883
0.02860000,0.18383587,124585.64843750,295.57028198,62.73353958
0.02970001,0.18327219,124561.32812500,295.52914429,63.00934219
0.03079999,0.18211800,124558.55468750,295.52612305,63.15986252
0.03189999,0.18452278,124524.72656250,295.42727661,63.60824966
0.03300000,0.18725825,124508.07812500,295.33914185,63.99263382
0.03410001,0.18725825,124494.59375000,295.27172852,64.31742096
0.03519998,0.18991665,124478.42187500,295.25427246,64.56815338
0.03629999,0.18991665,124461.10156250,295.24539185,64.79530334
0.03740000,0.19156929,124434.47656250,295.22454834,65.07785034
0.03850001,0.18948678,124408.11718750,295.21795654,65.33872223
0.03959998,0.18982070,124398.66406250,295.22521973,65.64073944
0.04069999,0.19582476,124383.13281250,295.20141602,66.14459991
0.04180000,0.19582476,124363.61718750,295.17910767,66.71720886
0.04290000,0.19451982,124349.22656250,295.17892456,67.24617767
0.04399998,0.19856896,124337.89843750,295.24792480,67.79683685
0.04509999,0.19856896,124327.50000000,295.34609985,68.30998993
0.04620000,0.20178170,124326.17187500,295.44961548,68.76710510
0.04730000,0.20086866,124302.58593750,295.63854980,68.91315460
0.04839998,0.20086866,124288.80468750,295.86972046,68.83461761
0.04949998,0.20055269,124273.45312500,296.11624146,68.73757172
0.05059999,0.20055269,124255.23437500,296.39062500,68.60647583
0.05170000,0.20111221,124240.50781250,296.67520142,68.46089172
0.05279998,0.19708353,124237.48437500,296.91622925,51.23823166
0.05389998,0.19577906,124254.81250000,297.15173340,25.75979996
0.05499999,nan,nan,nan,nan
