arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.44486623,130485.49218750,303.33129883,0.19686165
0.00110000,0.44486623,130622.35156250,302.73098755,71.17140961
0.00220000,0.43888911,130750.72656250,302.07974243,146.46302795
0.00330000,0.44736797,130859.85156250,301.49493408,153.89108276
0.00439999,0.44736797,130969.52343750,300.95950317,153.95973206
0.00549999,0.44759055,131180.45312500,300.81152344,153.51309204
0.00660001,0.44194055,131423.20312500,300.81619263,152.82141113
0.00770001,0.43555783,131569.18750000,300.88159180,152.17225647
0.00880000,0.44162500,131672.82812500,300.95321655,151.62516785
0.00990000,0.43837234,131776.76562500,301.02874756,151.11503601
0.01100000,0.43177031,131894.79687500,301.12438965,150.59432983
0.01210000,0.43125460,131990.01562500,301.18786621,150.22546387
0.01320000,0.43167251,132090.89062500,301.25512695,149.92924500
0.01430000,0.43809276,132189.76562500,301.34201050,149.53649902
0.01540000,0.43292140,132362.18750000,301.57727051,148.41033936
0.01650001,0.42903939,132533.45312500,301.81417847,147.25128174
0.01760001,0.42291363,132613.50000000,301.92370605,146.70173645
0.01870001,0.42097264,132697.51562500,302.03628540,146.08639526
0.01980000,0.42097264,132825.85937500,302.21899414,145.18424988
0.02090000,0.41757215,132938.56250000,302.34182739,144.47502136
0.02200000,0.41757215,133027.25000000,302.39739990,144.08692932
0.02310000,0.41508387,133131.31250000,302.47842407,143.61833191
0.02420001,0.41508387,133261.23437500,302.60781860,142.86022949
0.02530000,0.40756512,133372.48437500,302.70211792,142.24420166
0.02640001,0.40756512,133508.04687500,302.78527832,141.62783813
0.02750000,0.40792593,133621.75000000,302.84280396,141.14099121
0.02860001,0.40976701,133732.59375000,302.89300537,140.69223022
0.02969999,0.40976701,133848.09375000,302.97204590,140.10075378
0.03080001,0.40100778,133967.84375000,303.09463501,139.29716492
0.03189999,0.40100778,134071.39062500,303.14505005,138.78181458
0.03300000,0.39857831,134185.29687500,303.14337158,138.55281067
0.03410001,0.39880484,134280.17187500,303.15454102,138.35795593
0.03520000,0.39853718,134392.28125000,303.13507080,138.24803162
0.03630001,0.40050342,134500.12500000,303.10433960,138.05621338
0.03740000,0.39755171,134615.60937500,303.14398193,137.58575439
0.03850001,0.39112795,134727.71875000,303.23809814,136.86296082
0.03960000,0.39416839,134850.75000000,303.32653809,136.23648071
0.04070001,0.39007785,134958.50000000,303.36495972,135.77566528
0.04179999,0.38836715,135058.14062500,303.39578247,135.44894409
0.04290001,0.38317751,135155.32812500,303.41796875,135.17100525
0.04400002,0.39138532,135252.57812500,303.38067627,135.32801819
0.04510000,0.38835717,135349.78125000,303.35598755,135.44694519
0.04620001,0.39029610,135455.93750000,303.48925781,134.82041931
0.04730000,0.39029610,135539.84375000,303.64910889,134.10223389
0.04840001,0.38500037,135644.71875000,303.84167480,133.65605164
0.04950000,0.38537100,135764.34375000,304.05441284,133.24627686
0.05060001,0.38337328,135856.32812500,304.40158081,132.73504639
0.05169999,0.37962884,135953.95312500,304.87197876,131.89582825
0.05280001,0.37140977,136058.29687500,305.54406738,116.70608521
0.05389999,0.37140977,136162.46875000,306.49319458,61.05306625
0.05500000,0.36776999,136249.67187500,307.42257690,0.04485779
