arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.12769025,152021.26562500,309.03454590,0.15291384
0.00109999,0.12769025,152020.68750000,309.01788330,9.79497719
0.00220000,0.12769025,152020.10937500,309.00122070,19.43716621
0.00329999,0.12769025,152019.53125000,308.98455811,29.07922935
0.00440000,0.12717927,152019.82812500,308.96749878,38.86110687
0.00549999,0.12789985,152020.42187500,308.95065308,45.24793625
0.00660000,0.12833882,152018.60937500,308.94229126,45.28425217
0.00769999,0.12833882,152017.96875000,308.93444824,45.31091690
0.00880000,0.12833882,152017.31250000,308.92660522,45.33759308
0.00990000,0.12833882,152016.67187500,308.91876221,45.36428070
0.01100000,0.12833882,152016.03125000,308.91091919,45.39097595
0.01210001,0.12888706,152013.96875000,308.90423584,45.43238831
0.01319999,0.12919923,152010.06250000,308.89938354,45.49202347
0.01430000,0.12919923,152006.93750000,308.89602661,45.53694153
0.01540000,0.12950646,152003.95312500,308.89306641,45.57640076
0.01649998,0.12950646,152001.17187500,308.89059448,45.60791397
0.01759999,0.12950646,151998.39062500,308.88815308,45.63942337
0.01870000,0.12947597,151996.20312500,308.88626099,45.66168976
0.01980001,0.12947597,151995.17187500,308.88543701,45.66589737
0.02089998,0.12920297,151994.20312500,308.88473511,45.67370987
0.02199999,0.12929017,151991.03125000,308.88296509,45.70477676
0.02310000,0.12952620,151986.42187500,308.88046265,45.75175095
0.02420001,0.13013763,151983.43750000,308.87875366,45.78572083
0.02529998,0.13013763,151980.82812500,308.87722778,45.81663895
0.02639999,0.13013763,151978.20312500,308.87570190,45.84756851
0.02750000,0.13014483,151975.70312500,308.87426758,45.87594223
0.02859998,0.13042075,151973.34375000,308.87307739,45.89729309
0.02969999,0.13042075,151970.93750000,308.87194824,45.91709518
0.03080000,0.13042075,151968.53125000,308.87078857,45.93689728
0.03190000,0.13042075,151966.12500000,308.86965942,45.95669937
0.03299998,0.12968105,151965.10937500,308.86929321,45.96582031
0.03409999,0.13034549,151963.92187500,308.86892700,45.97456741
0.03520000,0.13058734,151960.56250000,308.86779785,45.99776840
0.03630000,0.13058734,151956.95312500,308.86654663,46.02524185
0.03739998,0.13058734,151953.35937500,308.86526489,46.05271912
0.03849999,0.13111172,151950.06250000,308.86410522,46.07707977
0.03960000,0.13122005,151946.92187500,308.86306763,46.09965134
0.04070000,0.13081277,151945.15625000,308.86437988,46.09358978
0.04179998,0.13071924,151943.54687500,308.86569214,46.08666992
0.04289999,0.13097909,151942.71875000,308.86730957,46.07463455
0.04400000,0.13097909,151941.93750000,308.86895752,46.06226349
0.04509998,0.13110033,151940.26562500,308.87078857,46.05950165
0.04619998,0.13104249,151939.73437500,308.87951660,46.04891968
0.04729999,0.13070942,151939.28125000,308.88833618,46.03775024
0.04840000,0.13070942,151939.39062500,308.89727783,46.02406693
0.04949998,0.13054796,151938.93750000,308.90646362,46.01412582
0.05059998,0.12996823,151939.21875000,308.91998291,39.86800003
0.05169999,0.13016538,151939.79687500,308.93695068,29.63116455
0.05280000,0.13016538,151940.07812500,308.95343018,19.68680763
0.05389998,0.13016538,151940.35937500,308.96990967,9.74271202
0.05499999,nan,nan,nan,nan
