arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.12908321,151979.50000000,309.00238037,0.15249422
0.00110000,0.12908321,151977.78125000,308.98495483,8.67911911
0.00220000,0.12914156,151976.50000000,308.96826172,17.87736702
0.00330000,0.12914156,151975.46875000,308.95199585,27.44936562
0.00440001,0.12928463,151975.37500000,308.93682861,37.82697296
0.00549999,0.12974994,151975.14062500,308.92303467,45.64084625
0.00659999,0.12974994,151973.03125000,308.91119385,45.68667603
0.00770000,0.13002443,151969.98437500,308.90289307,45.73708725
0.00880000,0.13002443,151966.76562500,308.89532471,45.78843689
0.00990000,0.12991962,151963.90625000,308.88720703,45.84738159
0.01100000,0.13075491,151961.35937500,308.87866211,45.91100311
0.01210000,0.13119698,151958.96875000,308.87106323,45.96202469
0.01320001,0.13135648,151954.84375000,308.86624146,46.02811432
0.01430001,0.13093055,151951.85937500,308.86315918,46.08501434
0.01540001,0.13093055,151949.14062500,308.86007690,46.14307022
0.01650001,0.13093055,151946.40625000,308.85696411,46.20113754
0.01760001,0.13133631,151943.25000000,308.85433960,46.24676132
0.01870001,0.13133631,151939.56250000,308.85232544,46.27658463
0.01980002,0.13133631,151935.85937500,308.85031128,46.30641174
0.02090002,0.13182369,151932.17187500,308.84814453,46.34503937
0.02200002,0.13168330,151928.54687500,308.84561157,46.40246964
0.02309999,0.13168330,151924.92187500,308.84307861,46.46021271
0.02419999,0.13241101,151921.28125000,308.84045410,46.52605057
0.02530000,0.13241101,151917.62500000,308.83767700,46.60186768
0.02640000,0.13241101,151913.96875000,308.83486938,46.67769241
0.02750000,0.13241101,151910.31250000,308.83206177,46.75351715
0.02860000,0.13353931,151906.18750000,308.82958984,46.81416702
0.02970000,0.13353931,151902.57812500,308.82781982,46.84928513
0.03080000,0.13328031,151899.20312500,308.82623291,46.88106918
0.03190000,0.13328031,151896.46875000,308.82519531,46.90366745
0.03300001,0.13328031,151893.73437500,308.82412720,46.92627716
0.03410001,0.13328031,151891.00000000,308.82305908,46.94889069
0.03520001,0.13388813,151886.54687500,308.82110596,47.00025177
0.03630001,0.13328747,151880.71875000,308.81814575,47.07810211
0.03740001,0.13384660,151879.39062500,308.81878662,47.08956146
0.03850001,0.13384660,151878.57812500,308.81985474,47.09332275
0.03960002,0.13384660,151877.78125000,308.82092285,47.09711075
0.04070002,0.13368906,151876.59375000,308.82177734,47.10809326
0.04180002,0.13368906,151874.67187500,308.82247925,47.13330078
0.04290002,0.13368906,151872.73437500,308.82318115,47.15851593
0.04400000,0.13412409,151870.82812500,308.82397461,47.18357849
0.04510000,0.13338352,151869.96875000,308.82934570,47.19062805
0.04620000,0.13338352,151870.51562500,308.83657837,47.19040680
0.04730000,0.13338352,151871.06250000,308.84384155,47.19020081
0.04840000,0.13434882,151871.40625000,308.85253906,47.17281342
0.04950000,0.13434882,151871.73437500,308.86135864,47.15431213
0.05060000,0.13376396,151871.21875000,308.87481689,40.44580841
0.05170001,0.13376396,151870.26562500,308.89074707,30.17188072
0.05280001,0.13376396,151869.29687500,308.90667725,19.89801407
0.05390001,0.13416314,151866.84375000,308.92202759,10.01554775
0.05500001,nan,nan,nan,nan
