arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.13546183,125711.03906250,300.29278564,89.36563873
0.00110000,0.13546183,125724.34375000,300.02877808,51.36706161
0.00220001,0.13404272,125740.53125000,299.75827026,41.79373932
0.00329999,0.13956820,125742.82812500,299.38281250,47.50584412
0.00440000,0.13956820,125737.66406250,299.01705933,48.10000992
0.00550000,0.14222096,125736.30468750,298.73489380,48.55469513
0.00660000,0.14222096,125736.00000000,298.48843384,48.99429703
0.00770000,0.14488340,125732.23437500,298.23953247,49.53789902
0.00880000,0.14661829,125741.71875000,298.08789062,49.90904236
0.00989999,0.14529236,125751.35156250,297.94110107,50.27096558
0.01100000,0.14892282,125744.03125000,297.89581299,50.57582855
0.01210000,0.14892282,125736.21093750,297.91763306,50.69900894
0.01320000,0.14814325,125732.29687500,297.93322754,50.80788803
0.01430000,0.15187877,125722.55468750,297.89022827,51.15572739
0.01539999,0.15077450,125719.75000000,297.87554932,51.42656708
0.01649999,0.15077450,125718.82812500,297.90005493,51.55692291
0.01760000,0.15263753,125714.04687500,297.91073608,51.72642136
0.01870000,0.15349125,125724.13281250,297.91183472,51.94590759
0.01980000,0.15418488,125733.08593750,297.91036987,52.17807007
0.02090000,0.15636992,125733.53906250,297.87994385,52.48663712
0.02199999,0.15636992,125736.51562500,297.83331299,52.88271332
0.02309999,0.15777189,125735.48437500,297.83938599,53.15512085
0.02420001,0.15608131,125740.87500000,297.85049438,53.36204147
0.02530000,0.15871631,125732.17968750,297.84161377,53.66748810
0.02639999,0.15815865,125734.10937500,297.83944702,53.92187500
0.02750001,0.15454266,125736.08593750,297.85220337,53.97105408
0.02859999,0.15733514,125730.53906250,297.82339478,54.21000671
0.02970001,0.16137299,125715.32812500,297.76593018,54.67061234
0.03080000,0.16195809,125726.50000000,297.81173706,54.89833069
0.03189999,0.16370584,125720.17968750,297.80502319,55.28100204
0.03300000,0.16306059,125724.40625000,297.81854248,55.59923935
0.03409999,0.16306059,125738.50000000,297.85397339,55.74876404
0.03520001,0.16276210,125738.79687500,297.90435791,56.02622604
0.03630000,0.16491446,125744.04687500,297.95446777,56.33263397
0.03739998,0.16940323,125737.75781250,297.96035767,56.82145309
0.03850000,0.16940323,125737.71875000,297.95666504,57.31806183
0.03959999,0.17254934,125736.96093750,297.93093872,57.88319016
0.04070001,0.17221999,125734.14062500,297.94134521,58.42120743
0.04180000,0.17454877,125734.32031250,297.99786377,58.86240387
0.04289998,0.17287208,125730.90625000,298.15759277,59.07184219
0.04400000,0.16927884,125715.92187500,298.33807373,59.31231689
0.04509999,0.17557844,125700.28125000,298.68374634,59.45936584
0.04620000,0.16871098,125678.12500000,299.15396118,59.34594727
0.04729999,0.17268113,125645.50781250,300.09515381,58.60962677
0.04840001,0.16395760,125616.01562500,301.23583984,57.69890594
0.04950000,0.16375789,125599.89843750,303.55282593,56.63346481
0.05059998,0.15614205,125586.17968750,306.01736450,56.06805420
0.05170000,0.16861235,125626.23437500,309.40206909,57.51730347
0.05279999,0.16167609,125660.76562500,312.87350464,61.70536804
0.05390001,0.19289183,125636.39843750,314.94439697,30.27966881
0.05500000,0.19289183,125589.58593750,317.03677368,0.04530372
