arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.13836097,125236.01562500,302.11126709,89.47891998
0.00110000,0.14374192,125255.76562500,301.67736816,61.90934753
0.00220000,0.13970561,125280.91406250,301.33099365,47.42600632
0.00330001,0.14398192,125301.00781250,300.93304443,50.57838821
0.00440001,0.14398192,125308.65625000,300.40313721,51.48321152
0.00549999,0.15163363,125311.34375000,299.91537476,52.25901413
0.00660000,0.14829925,125323.16406250,299.54388428,52.85512924
0.00770000,0.14829925,125324.96093750,299.31961060,53.20064545
0.00880000,0.15223452,125325.25781250,299.09356689,53.47787857
0.00990000,0.15207214,125326.70312500,299.01702881,53.44581985
0.01100000,0.15235171,125307.53125000,298.83267212,53.69860458
0.01210000,0.15235171,125302.42968750,298.71493530,53.75516510
0.01320000,0.15121555,125302.81250000,298.57043457,53.91703796
0.01429999,0.15121555,125329.54687500,298.29724121,54.58403397
0.01539999,0.16188113,125337.05468750,298.17395020,54.88494110
0.01650000,0.16188113,125351.55468750,298.08316040,55.18693924
0.01760000,0.15666102,125366.85156250,297.98187256,55.57503510
0.01870000,0.16083144,125359.38281250,297.92053223,55.91942978
0.01980000,0.16256108,125335.46875000,297.70196533,56.57400513
0.02090000,0.16256108,125303.09375000,297.57757568,57.02585602
0.02200000,0.16694055,125276.14843750,297.49658203,57.37857437
0.02310001,0.16694055,125260.85937500,297.38943481,57.73627472
0.02420001,0.17106273,125245.60937500,297.28219604,58.09439850
0.02530001,0.17459141,125243.17968750,297.16683960,58.37656784
0.02640001,0.16796686,125244.91406250,297.14556885,58.35279846
0.02750001,0.16796686,125249.60156250,297.10693359,58.32746887
0.02859999,0.16796686,125254.28125000,297.06826782,58.30223846
0.02969999,0.16858863,125258.05468750,296.90249634,58.69256210
0.03079999,0.16858863,125255.25000000,296.73406982,59.13437271
0.03189999,0.16741577,125246.10937500,296.67257690,59.44625473
0.03299999,0.17136890,125241.55468750,296.55737305,59.92703629
0.03409999,0.17505265,125233.89062500,296.38348389,60.55864334
0.03520000,0.17692562,125234.61718750,296.22085571,61.17745209
0.03630000,0.18361593,125235.40625000,296.10998535,61.72673035
0.03740000,0.18105474,125248.50000000,296.03421021,62.18285751
0.03850000,0.18105474,125259.83593750,296.03649902,62.51520157
0.03960000,0.18105474,125271.17187500,296.03878784,62.84955597
0.04070000,0.18448317,125261.25781250,296.03283691,63.24761963
0.04180000,0.18448317,125236.92187500,296.00399780,63.68331909
0.04290000,0.18209468,125231.46875000,296.06112671,64.02968597
0.04400001,0.18600253,125232.37500000,296.12350464,64.45536041
0.04510001,0.18754519,125216.10937500,296.19708252,64.85708618
0.04619998,0.18754519,125202.02343750,296.29113770,65.20846558
0.04729998,0.18953281,125208.08593750,296.40100098,65.47750854
0.04839998,0.19201198,125213.59375000,296.54080200,65.64869690
0.04949998,0.19070679,125207.50781250,296.72320557,65.59629059
0.05059999,0.18680467,125214.55468750,296.97250366,65.39833069
0.05169999,0.18397513,125226.46093750,297.19680786,63.26029587
0.05279999,0.18397513,125221.97656250,297.41674805,42.76271439
0.05389999,0.18758185,125236.27343750,297.63848877,20.95337677
0.05500000,nan,nan,nan,nan
