arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.46376023,129599.84375000,299.64532471,0.43603536
0.00110000,0.46376023,129778.10937500,299.29479980,60.87028122
0.00220000,0.46376023,129956.38281250,298.94427490,121.30441284
0.00330001,0.46822235,130126.08593750,298.61999512,161.76768494
0.00440001,0.46673056,130255.62500000,298.36145020,161.52059937
0.00549999,0.46673056,130383.15625000,298.10107422,161.27474976
0.00660000,0.46179127,130497.02343750,297.98464966,161.04281616
0.00770000,0.46179127,130602.51562500,297.95645142,160.81976318
0.00880000,0.46986092,130714.71875000,297.93768311,160.55676270
0.00990000,0.45657466,130869.85937500,298.00851440,159.96194458
0.01100000,0.45657466,131031.55468750,298.08178711,159.35375977
0.01210000,0.45614881,131180.00000000,298.16818237,158.70535278
0.01320000,0.45839922,131304.37500000,298.25372314,158.09933472
0.01429999,0.45156109,131416.07812500,298.33523560,157.66094971
0.01539999,0.45156109,131529.78125000,298.41244507,157.24147034
0.01650000,0.45113570,131637.40625000,298.51702881,156.73695374
0.01760000,0.44706798,131762.10937500,298.60546875,156.28195190
0.01870000,0.44706798,131853.95312500,298.70687866,155.85383606
0.01980000,0.44797567,131928.10937500,298.83258057,155.35266113
0.02090000,0.44303666,132038.48437500,298.95217896,154.66722107
0.02200000,0.44398116,132167.06250000,299.02661133,154.03579712
0.02310001,0.44070772,132293.96875000,299.12106323,153.36961365
0.02420001,0.43859094,132395.57812500,299.17532349,152.97929382
0.02530001,0.43859094,132484.09375000,299.22485352,152.74606323
0.02640001,0.43859094,132572.59375000,299.27441406,152.51367188
0.02750001,0.43752024,132681.26562500,299.30599976,152.26881409
0.02859999,0.43752024,132803.39062500,299.32739258,152.01290894
0.02969999,0.43752024,132925.53125000,299.34878540,151.75711060
0.03079999,0.43373220,133011.26562500,299.38552856,151.44131470
0.03189999,0.43373220,133054.00000000,299.40713501,151.20040894
0.03299999,0.43545512,133097.39062500,299.42807007,150.96035767
0.03409999,0.43652093,133158.45312500,299.44677734,150.69894409
0.03520000,0.42924937,133311.07812500,299.46911621,150.27539062
0.03630000,0.42924937,133470.17187500,299.49243164,149.85748291
0.03740000,0.42833493,133600.84375000,299.50970459,149.48281860
0.03850000,0.42712314,133687.15625000,299.51950073,149.11669922
0.03960000,0.42712314,133783.17187500,299.53100586,148.75782776
0.04070000,0.42712314,133879.20312500,299.54254150,148.39910889
0.04180000,0.42468512,133962.56250000,299.57934570,148.04579163
0.04290000,0.42285491,134067.12500000,299.62353516,147.68203735
0.04400001,0.42285491,134161.57812500,299.68908691,147.29983521
0.04510001,0.42499675,134259.12500000,299.75531006,146.91275024
0.04619998,0.42083092,134360.96875000,299.85757446,146.52601624
0.04729998,0.42083092,134476.54687500,299.98754883,146.14251709
0.04839998,0.42083092,134592.10937500,300.11749268,145.75915527
0.04949998,0.41691376,134699.64062500,300.43438721,145.07949829
0.05059999,0.41691376,134804.23437500,300.81927490,144.29249573
0.05169999,0.41421493,134904.98437500,301.20974731,143.52903748
0.05279999,0.40532247,134990.28125000,301.57809448,99.07124329
0.05389999,0.40532247,135070.90625000,301.94604492,49.33047867
0.05500000,nan,nan,nan,nan
