arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.47080808,128955.45312500,301.77807617,0.46628055
0.00110000,0.47080808,129085.71093750,301.45697021,54.81485748
0.00219999,0.47241767,129235.03906250,301.13208008,110.00038910
0.00330000,0.47241767,129398.99218750,300.84548950,163.55059814
0.00440001,0.47460441,129526.12500000,300.61325073,164.74055481
0.00550000,0.47313035,129664.70312500,300.35317993,164.65910339
0.00660000,0.47313035,129825.82031250,300.05685425,164.54658508
0.00770000,0.47120576,129954.39843750,300.08615112,164.16732788
0.00880000,0.46978471,130101.03906250,300.12307739,163.75456238
0.00990000,0.46978471,130258.60156250,300.11730957,163.38641357
0.01100001,0.46302433,130400.98437500,300.15542603,162.95507812
0.01210000,0.46302433,130520.71875000,300.27618408,162.35485840
0.01320000,0.46302433,130640.44531250,300.39691162,161.75506592
0.01430001,0.46504705,130784.70312500,300.56738281,161.02842712
0.01540000,0.45576845,130920.35937500,300.63848877,160.50897217
0.01650000,0.45576845,131053.96875000,300.72857666,160.01814270
0.01760001,0.45576845,131187.57812500,300.81863403,159.52751160
0.01870000,0.45945125,131310.35937500,300.94854736,158.98941040
0.01980000,0.45788073,131415.45312500,300.87667847,158.89431763
0.02090001,0.45248014,131529.78125000,300.79318237,158.79953003
0.02200000,0.45248014,131651.42187500,300.74154663,158.58932495
0.02310000,0.44848332,131770.70312500,300.71618652,158.33335876
0.02420001,0.45273666,131909.40625000,300.82653809,157.77236938
0.02530000,0.45273666,132064.70312500,300.96557617,157.13121033
0.02640000,0.45273666,132220.00000000,301.10464478,156.49011230
0.02749999,0.44072415,132347.92187500,301.20339966,155.97154236
0.02860000,0.44463735,132474.87500000,301.32318115,155.40301514
0.02970000,0.44463735,132604.04687500,301.36431885,155.00656128
0.03080001,0.45116579,132731.32812500,301.41339111,154.59608459
0.03190001,0.43685661,132836.12500000,301.46707153,154.15347290
0.03299999,0.43685661,132940.10937500,301.51950073,153.71185303
0.03409999,0.43955477,133053.43750000,301.54531860,153.28239441
0.03520000,0.43977095,133160.82812500,301.52838135,153.01309204
0.03630000,0.43977095,133267.35937500,301.43572998,153.01353455
0.03740001,0.43977095,133373.87500000,301.34304810,153.01402283
0.03850001,0.43977095,133480.40625000,301.25039673,153.01454163
0.03959999,0.44077016,133605.14062500,301.21173096,152.76962280
0.04070000,0.43167925,133739.56250000,301.19683838,152.39016724
0.04180000,0.43167925,133872.92187500,301.19827271,151.97563171
0.04290000,0.44006144,134003.28125000,301.20181274,151.56590271
0.04400001,0.42703124,134091.46875000,301.32434082,151.00918579
0.04510001,0.42703124,134181.37500000,301.47061157,150.39106750
0.04619999,0.43172710,134285.17187500,301.70333862,149.56913757
0.04730000,0.42580830,134387.53125000,301.93789673,148.72489929
0.04840000,0.42580830,134501.25000000,302.11895752,148.33479309
0.04950000,0.42263769,134623.35937500,302.30895996,147.86021423
0.05060001,0.42263769,134748.71875000,302.50247192,147.35366821
0.05170001,0.41382726,134849.71875000,302.73870850,124.85972595
0.05279999,0.41382726,134935.68750000,303.04336548,83.58618927
0.05390000,0.41750964,135025.34375000,303.33834839,41.03598022
0.05500000,nan,nan,nan,nan
