arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.46223929,130216.85937500,302.56771851,0.15703717
0.00110000,0.47606063,130370.46875000,301.89755249,66.97535706
0.00220001,0.47606063,130527.37500000,301.31408691,130.08128357
0.00329999,0.47744258,130708.80468750,300.85485840,163.50129700
0.00440000,0.47744258,130918.16406250,300.53707886,163.12414551
0.00550000,0.46254716,131126.75000000,300.22821045,162.66688538
0.00660000,0.47405848,131257.79687500,300.15673828,162.43041992
0.00769999,0.47405848,131381.00000000,300.13415527,162.13162231
0.00880000,0.47015849,131505.78125000,300.13458252,161.78338623
0.00990000,0.47015849,131646.81250000,300.37289429,160.92211914
0.01100000,0.46460483,131791.53125000,300.47131348,160.29617310
0.01210000,0.46364234,131931.15625000,300.67089844,159.49867249
0.01319999,0.46364234,132116.09375000,300.78842163,158.73060608
0.01430000,0.45826965,132294.28125000,300.91421509,157.96095276
0.01540000,0.45826965,132453.53125000,301.06329346,157.18360901
0.01650000,0.45649874,132604.75000000,301.32186890,156.30581665
0.01759999,0.44106009,132745.04687500,301.54333496,155.58134460
0.01869999,0.45007053,132864.75000000,301.77606201,154.65032959
0.01980000,0.45007053,132984.78125000,302.02505493,153.67567444
0.02090000,0.44102508,133099.56250000,302.11755371,153.14404297
0.02200000,0.43623396,133176.17187500,302.28952026,152.64155579
0.02309999,0.44041594,133254.54687500,302.34442139,152.28044128
0.02419999,0.43800652,133331.65625000,302.35101318,152.00985718
0.02529998,0.43453679,133453.07812500,302.43017578,151.57438660
0.02640000,0.43453679,133622.35937500,302.54220581,150.76542664
0.02749999,0.43453679,133791.64062500,302.65423584,149.95729065
0.02860001,0.43706538,133918.53125000,302.90139771,149.06338501
0.02969999,0.42584602,134021.93750000,302.87927246,148.88845825
0.03079998,0.42584602,134135.70312500,302.89013672,148.52674866
0.03190000,0.42359287,134253.53125000,302.96890259,147.95309448
0.03299999,0.42816671,134387.85937500,303.05023193,147.26126099
0.03410001,0.42043045,134505.90625000,303.12277222,146.78971863
0.03520000,0.42043045,134624.37500000,303.30596924,146.10453796
0.03629998,0.41863078,134730.64062500,303.32589722,145.77749634
0.03740000,0.42022588,134834.57812500,303.25588989,145.64010620
0.03849999,0.42022588,134957.01562500,303.29364014,145.34718323
0.03960001,0.41692010,135079.42187500,303.34359741,145.01461792
0.04070000,0.40781012,135198.73437500,303.45458984,144.47439575
0.04179998,0.41326896,135286.14062500,303.41729736,144.36740112
0.04290000,0.41370447,135370.56250000,303.43530273,144.19476318
0.04399999,0.41370447,135453.23437500,303.37292480,144.19297791
0.04509998,0.41029952,135557.98437500,303.53018188,143.47096252
0.04620000,0.41029080,135685.64062500,303.69940186,142.68176270
0.04729999,0.41029080,135813.67187500,303.85388184,141.95152283
0.04840000,0.40464976,135921.81250000,303.98730469,141.48692322
0.04949999,0.40464976,135973.43750000,304.38809204,140.93162537
0.05059998,0.40288024,136025.40625000,304.78909302,140.37117004
0.05170000,0.39093498,136099.78125000,305.23742676,129.55430603
0.05279998,0.38993159,136182.06250000,305.74014282,87.07301331
0.05390000,0.38974839,136294.50000000,306.12194824,43.55532837
0.05499999,nan,nan,nan,nan
