arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.47250370,130310.64843750,301.22058105,0.10604215
0.00110001,0.47274689,130475.10156250,300.65515137,80.99884796
0.00220000,0.47685462,130636.22656250,300.12243652,161.41081238
0.00330001,0.47387837,130817.75000000,299.56454468,163.75630188
0.00440000,0.47325739,130977.43750000,299.04571533,163.67100525
0.00550001,0.47198630,131167.71875000,298.89389038,163.42980957
0.00660000,0.48108900,131332.54687500,298.78900146,163.15376282
0.00770000,0.47448737,131487.34375000,298.88571167,162.41011047
0.00880000,0.46706413,131649.34375000,299.09353638,161.31660461
0.00990000,0.46527869,131791.31250000,299.16226196,160.86970520
0.01100000,0.46705132,131917.93750000,299.19229126,160.57769775
0.01210000,0.46022937,132084.34375000,299.43502808,159.50602722
0.01320000,0.45425323,132216.75000000,299.64160156,158.63447571
0.01430000,0.46020505,132372.26562500,299.73895264,158.30842590
0.01539999,0.45541137,132525.73437500,299.87130737,157.79035950
0.01650000,0.45544353,132672.53125000,300.06439209,156.93328857
0.01759999,0.45358620,132794.87500000,300.19299316,156.31216431
0.01870000,0.45358620,132900.64062500,300.23590088,156.04524231
0.01979999,0.44670245,133025.48437500,300.38146973,155.36596680
0.02090000,0.44939119,133149.67187500,300.56625366,154.49035645
0.02199999,0.44607468,133285.03125000,300.71664429,153.78999329
0.02310000,0.44025688,133455.68750000,300.90383911,152.67510986
0.02420000,0.43938842,133569.25000000,301.01324463,151.93388367
0.02529998,0.43452801,133703.64062500,301.19158936,151.13403320
0.02639999,0.43577584,133816.43750000,301.30810547,150.48030090
0.02750000,0.43577584,133929.62500000,301.33071899,150.28717041
0.02860000,0.43183047,134052.67187500,301.37503052,149.87234497
0.02970001,0.43183047,134166.64062500,301.37652588,149.55577087
0.03079999,0.43184281,134286.46875000,301.44784546,149.02264404
0.03189999,0.43184281,134419.14062500,301.58947754,148.22254944
0.03300000,0.42592535,134529.98437500,301.64428711,147.79959106
0.03410001,0.43086695,134610.57812500,301.66555786,147.49435425
0.03519998,0.42495685,134767.37500000,301.73242188,146.94375610
0.03629999,0.42483613,134919.92187500,301.81265259,146.28378296
0.03740000,0.42094459,135022.87500000,301.82723999,145.97444153
0.03850001,0.42655289,135098.45312500,301.77005005,146.00573730
0.03959998,0.41964562,135234.62500000,301.80474854,145.63240051
0.04069999,0.41914510,135359.84375000,301.87551880,145.09359741
0.04180000,0.41914510,135492.21875000,301.95532227,144.69520569
0.04290000,0.41775711,135604.40625000,302.00421143,144.37434387
0.04399998,0.41055178,135709.48437500,302.04708862,144.10473633
0.04509999,0.41744257,135808.25000000,302.12976074,143.76327515
0.04620000,0.40978799,135904.48437500,302.24273682,143.32627869
0.04730000,0.41310850,136025.75000000,302.40972900,142.79669189
0.04839998,0.41137353,136142.57812500,302.60946655,142.17884827
0.04949998,0.40964514,136271.32812500,302.88162231,141.72225952
0.05059999,0.40381778,136400.42187500,303.17465210,141.23854065
0.05170000,0.40579965,136505.57812500,303.60971069,140.88888550
0.05279998,0.40284804,136591.40625000,304.20733643,140.16061401
0.05389998,0.39886027,136725.57812500,305.16506958,74.55776215
0.05499999,0.39029490,136838.60937500,306.13375854,0.11752589
