arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.57682125,97018.36718750,288.51806641,0.19225921
0.00110000,0.57243271,97198.20312500,287.84609985,51.03456116
0.00220000,0.57243271,97381.90625000,287.17898560,104.48460388
0.00330000,0.56980967,97553.45312500,286.35568237,157.85540771
0.00440000,0.57702940,97720.23437500,285.45144653,196.31838989
0.00549999,0.57681918,97926.68750000,285.20034790,195.52651978
0.00660000,0.57681918,98139.68750000,284.99401855,194.61756897
0.00770000,0.57903787,98340.72656250,284.63821411,194.05154419
0.00879999,0.56854247,98502.81250000,284.43447876,193.64164734
0.00990000,0.56918186,98629.07812500,284.16552734,193.65249634
0.01100000,0.56918186,98739.42187500,284.07403564,193.41294861
0.01209999,0.56762837,98849.88281250,283.98153687,193.17633057
0.01320000,0.56324039,98976.91406250,283.81817627,193.09405518
0.01430000,0.55428711,99127.07031250,283.96224976,192.23576355
0.01540000,0.55767328,99276.84375000,283.93179321,191.75444031
0.01650000,0.55466262,99434.03125000,283.95291138,191.13012695
0.01760000,0.55562303,99586.19531250,284.35079956,189.71162415
0.01870000,0.55562303,99716.70312500,284.36306763,189.30610657
0.01979999,0.54776976,99854.67187500,284.44723511,188.73788452
0.02090000,0.54776976,99991.43750000,284.45803833,188.38192749
0.02200000,0.55168697,100139.48437500,284.47094727,188.02421570
0.02309999,0.54757309,100288.34375000,284.47009277,187.72967529
0.02420000,0.54757309,100444.46093750,284.72476196,186.75082397
0.02530000,0.54659680,100594.06250000,284.66491699,186.59852600
0.02639999,0.54659680,100741.67968750,284.50857544,186.70034790
0.02749999,0.54526093,100876.32812500,284.68832397,186.00215149
0.02860000,0.53893959,101015.53906250,285.04901123,184.86650085
0.02969999,0.53893959,101155.82031250,285.42550659,183.69226074
0.03079999,0.53555440,101291.59375000,285.69293213,182.82258606
0.03190000,0.53555440,101414.30468750,285.68069458,182.70106506
0.03299999,0.53555440,101537.00781250,285.66842651,182.57957458
0.03409999,0.53203393,101652.28906250,285.57293701,182.71795654
0.03519998,0.53203393,101768.03906250,285.72027588,182.30915833
0.03629998,0.52965321,101891.99218750,285.89883423,181.81205750
0.03740000,0.52965321,102023.67968750,286.07519531,181.32812500
0.03850000,0.52764335,102161.65625000,286.32336426,180.67959595
0.03959999,0.52272900,102305.02343750,286.62466431,179.92515564
0.04069999,0.51659200,102448.62500000,286.94146729,179.13642883
0.04179998,0.52279028,102583.74218750,287.22155762,178.54571533
0.04289998,0.51131849,102689.00781250,287.43362427,178.31568909
0.04400001,0.51062979,102810.57812500,287.75854492,177.94660950
0.04510000,0.51062979,102944.80468750,288.21502686,177.25709534
0.04619999,0.51062979,103079.03125000,288.67150879,176.56846619
0.04729999,0.51456746,103212.47656250,289.11709595,175.97286987
0.04839999,0.50395575,103313.16406250,289.79556274,175.42416382
0.04949998,0.51075429,103405.95312500,290.47711182,174.96759033
0.05059998,0.51075429,103508.07031250,291.04513550,174.69415283
0.05170000,0.50420753,103611.22656250,291.65896606,155.60853577
0.05280000,0.49541042,103716.29687500,292.34606934,106.59549713
0.05390000,0.49541042,103829.58593750,293.05426025,53.83274841
0.05499999,nan,nan,nan,nan
