arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.57420077,98707.37500000,288.56677246,0.24349946
0.00110000,0.56976476,98908.64062500,287.26876831,113.46716309
0.00220000,0.57047558,99082.85937500,285.94424438,194.06109619
0.00330000,0.57464159,99296.17187500,285.09494019,194.06820679
0.00440000,0.57308186,99482.10937500,284.34188843,194.05934143
0.00550000,0.57549675,99708.11718750,284.01470947,193.49342346
0.00660000,0.57374206,99853.07031250,283.68759155,193.36955261
0.00769999,0.57575343,99951.87500000,283.40121460,193.37167358
0.00879999,0.57029993,100151.75781250,283.30834961,192.81130981
0.00990000,0.56375876,100324.53906250,283.24844360,192.24533081
0.01099999,0.56974826,100490.20312500,283.25009155,191.53082275
0.01209999,0.56564999,100676.52343750,283.29397583,190.74821472
0.01319999,0.56427370,100825.85156250,283.28149414,190.21356201
0.01430000,0.56542263,100970.27343750,283.28143311,189.65795898
0.01540001,0.56359727,101133.93750000,283.37347412,188.92250061
0.01650000,0.55183060,101301.54687500,283.49172974,188.13172913
0.01760000,0.55718536,101433.44531250,283.57202148,187.58572388
0.01870000,0.55378451,101572.62500000,283.69186401,186.92089844
0.01980000,0.55608608,101739.54687500,283.84268188,186.08067322
0.02090000,0.54758287,101874.87500000,283.94168091,185.47204590
0.02200000,0.54805418,102009.28125000,284.01553345,184.99060059
0.02310000,0.55263812,102168.57812500,284.04574585,184.61495972
0.02420000,0.54543188,102269.76562500,284.05047607,184.37681580
0.02530000,0.54355659,102417.17968750,284.15765381,183.70637512
0.02640000,0.53972753,102562.64062500,284.26391602,183.05403137
0.02749999,0.54076797,102707.50781250,284.32937622,182.65998840
0.02860001,0.53806399,102852.58593750,284.37213135,182.32923889
0.02970000,0.54249544,103048.74218750,284.55438232,181.41011047
0.03080001,0.53989812,103195.53125000,284.65463257,180.88056946
0.03189999,0.53234301,103300.73437500,284.72598267,180.55419922
0.03300001,0.53078634,103400.08593750,284.81298828,180.20674133
0.03409999,0.53522437,103519.83593750,284.99066162,179.61740112
0.03520001,0.53047737,103647.20312500,285.19613647,178.97651672
0.03629999,0.53120701,103762.46093750,285.44580078,178.29995728
0.03740000,0.52394465,103888.27343750,285.55932617,178.11473083
0.03849999,0.52249906,104011.26562500,285.70529175,177.91241455
0.03960000,0.51996584,104132.64843750,285.91995239,177.56878662
0.04069999,0.52613399,104280.78906250,286.21777344,176.98144531
0.04180000,0.52458969,104426.82031250,286.54605103,176.36515808
0.04289999,0.51871888,104531.26562500,286.83306885,176.01864624
0.04400000,0.51497243,104653.84375000,287.17672729,175.58613586
0.04509998,0.51595149,104811.94531250,287.62649536,174.87818909
0.04620000,0.51432665,104937.46093750,288.12100220,174.26438904
0.04729998,0.51685320,105056.69531250,288.61782837,173.78659058
0.04840000,0.50993201,105157.56250000,289.13818359,173.51933289
0.04949998,0.51091007,105321.39062500,289.77066040,172.68893433
0.05060000,0.50624063,105420.55468750,290.42868042,172.26863098
0.05169998,0.50252323,105510.71875000,291.31570435,171.67971802
0.05280000,0.50149201,105628.27343750,292.41076660,170.98164368
0.05389998,0.49382221,105739.58593750,293.77590942,119.63573456
0.05499999,nan,nan,nan,nan
