arc_length,Mach_Magnitude,p,T,U_Magnitude
0.00000000,0.11511919,125952.07812500,301.42050171,89.50415802
0.00110000,0.11511919,125974.27343750,301.12463379,50.85617065
0.00220000,0.11560257,125998.39843750,300.81835938,40.38158035
0.00330000,0.11826847,125992.04687500,300.42861938,40.88758850
0.00440000,0.11846606,125982.94531250,300.05654907,41.42191696
0.00550001,0.12045508,126004.70312500,299.85595703,41.69438934
0.00660000,0.12075247,126026.51562500,299.69335938,42.02958679
0.00770000,0.12189820,126050.31250000,299.54589844,42.31551743
0.00880000,0.12294482,126068.89843750,299.39465332,42.54414368
0.00990000,0.12294482,126071.14062500,299.20596313,42.81020737
0.01100000,0.12445382,126085.48437500,299.11666870,43.00873566
0.01210000,0.12445382,126122.88281250,299.19311523,43.08349609
0.01320001,0.12530321,126146.81250000,299.21615601,43.22797012
0.01430000,0.12530321,126153.00781250,299.16113281,43.49399567
0.01540000,0.12671936,126178.09375000,299.11892700,43.73307800
0.01650000,0.12671936,126220.99218750,299.14346313,43.87899399
0.01760001,0.12642190,126255.41406250,299.14743042,44.06164169
0.01870000,0.12808856,126289.72656250,299.16360474,44.14751816
0.01980000,0.12728302,126312.81250000,299.20281982,44.33695221
0.02090001,0.12890433,126340.59375000,299.16961670,44.42725372
0.02200000,0.12795099,126372.68750000,299.23300171,44.51354599
0.02310000,0.12884617,126397.82812500,299.25906372,44.62561417
0.02420001,0.12910805,126431.17968750,299.28753662,44.75853729
0.02530001,0.12934270,126466.38281250,299.29129028,44.90861511
0.02640000,0.13034628,126500.47656250,299.33239746,45.06997681
0.02750001,0.13042147,126535.63281250,299.45184326,45.30817795
0.02860001,0.13068635,126572.17968750,299.45761108,45.45676041
0.02970000,0.13155507,126599.14843750,299.37802124,45.75838089
0.03080000,0.13258734,126631.25000000,299.40322876,45.95751953
0.03189999,0.13287866,126688.40625000,299.44970703,46.25041962
0.03300001,0.13338164,126732.52343750,299.45434570,46.52167892
0.03410000,0.13480840,126769.61718750,299.51962280,46.92819214
0.03520002,0.13591723,126800.12500000,299.54132080,47.25251007
0.03630001,0.13605436,126818.57812500,299.55468750,47.64402771
0.03740000,0.13732412,126844.31250000,299.56719971,48.00059891
0.03850002,0.13913688,126880.51562500,299.59149170,48.35861969
0.03960001,0.13986686,126909.57812500,299.56057739,48.71522141
0.04070000,0.14085511,126928.37500000,299.59259033,49.14636993
0.04180001,0.14175557,126943.26562500,299.76116943,49.53680420
0.04290001,0.14314573,126952.21875000,300.05459595,49.89990616
0.04400000,0.14313599,126973.21875000,300.32745361,50.01313400
0.04510001,0.14377235,127000.25000000,300.70623779,49.94649506
0.04620001,0.14296764,127009.35937500,301.54489136,49.57551956
0.04730000,0.13895489,126994.50000000,303.00067139,48.86574173
0.04840001,0.13868026,126984.41406250,304.76754761,47.88864899
0.04950001,0.13298735,126952.19531250,307.64468384,47.90277481
0.05060002,0.13970071,126902.28125000,310.72177124,49.31238556
0.05170001,0.14775869,126911.94531250,313.36685181,55.99106216
0.05280000,0.15471426,126937.45312500,315.91177368,64.61628723
0.05390002,0.20705998,126968.20312500,316.38995361,32.50971603
0.05500001,nan,nan,nan,nan
